date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-31_FY
,revenue,89434000.0,73150000.0,68275000.0,62371000.0,52663000.0,56494000.0,59836000.0,55943000.0,29967000.0,3148000.0,0.0,0.0
,costOfRevenue,56131000.0,45031000.0,44901000.0,40488000.0,48878000.0,42296000.0,39123000.0,26248000.0,13301000.0,1263000.0,0.0,0.0
,grossProfit,33303000.0,28119000.0,23374000.0,21883000.0,3785000.0,14198000.0,20713000.0,29695000.0,16666000.0,1885000.0,0.0,0.0
,grossProfitRatio,0.372375159335376,0.384401913875598,0.342350787257415,0.350852158855879,0.0718720923608606,0.251318724112295,0.346162845109967,0.530808144003718,0.556145092935562,0.598792884371029,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0
,GeneralAndAdministrativeExpenses,8274000.0,6897000.0,6628000.0,4800000.0,5478000.0,6795000.0,13556000.0,7133000.0,4420000.0,2511000.0,1300000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-74000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8458.066049
,operatingExpenses,14184000.0,11253000.0,11300000.0,10095000.0,10036000.0,7697000.0,15791000.0,8482000.0,4420000.0,2511000.0,1560000.0,315243.525778
,costAndExpenses,70315000.0,56284000.0,56201000.0,50583000.0,58914000.0,49993000.0,54914000.0,34730000.0,17721000.0,3774000.0,1560000.0,315243.525778
,interestExpense,3503000.0,1661000.0,2187000.0,4100000.0,1693000.0,1321000.0,1283000.0,0.0,0.0,0.0,2560000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,108000.0,231000.0,212000.0,189000.0,176000.0,102000.0,0.0,347000.0,0.0,956.68013
,EBITDA,58092000.0,47033000.0,12182000.0,12019000.0,-6039000.0,6690000.0,5098000.0,21315000.0,16611000.0,-279000.0,3560000.0,-314286.845648
,EBITDARatio,0.649551624661762,0.642966507177034,0.178425485170267,0.192701736383896,-0.114672540493325,0.118419655184621,0.0851995454241594,0.381012816616914,0.554309740714786,-0.0886277001270648,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,19119000.0,16866000.0,12074000.0,11788000.0,-6251000.0,6501000.0,4922000.0,21213000.0,12246000.0,-626000.0,-1560000.0,-315243.525778
,operatingIncomeRatio,0.21377775789968,0.230567327409433,0.176843647015745,0.188998092062016,-0.118698137212084,0.115074167168195,0.0822581723377231,0.37918953220242,0.408649514465913,-0.198856416772554,0.0,0.0
,totalOtherIncomeExpensesNet,6636000.0,-6577000.0,4005000.0,19499000.0,-27610000.0,2490000.0,-93862000.0,3964000.0,1201000.0,1376000.0,0.0,-95794.725588
,incomeBeforeTax,23008000.0,8704000.0,14614000.0,29785000.0,-33944000.0,9266000.0,-89111000.0,25177000.0,13473000.0,846000.0,1000000.0,-381504.712125
,incomeBeforeTaxRatio,0.257262338707874,0.118988380041012,0.214046136946174,0.477545654230331,-0.64455120293185,0.164017417778879,-1.48925396082626,0.450047369644102,0.44959455400941,0.268742058449809,0.0,0.0
,incomeTaxExpense,6611000.0,2832000.0,4077000.0,4531000.0,9112000.0,-2249000.0,-14482000.0,3250000.0,984000.0,-1553000.0,0.0,-48111.190306
,netIncome,16397000.0,5872000.0,10537000.0,25254000.0,-43056000.0,11515000.0,-73752000.0,21927000.0,12489000.0,2399000.0,1000000.0,-333393.521818
,netIncomeRatio,0.183341905762909,0.0802734107997266,0.154331746612962,0.404899713007648,-0.817575907183412,0.203826955074875,-1.23256902199345,0.391952523103874,0.416758434277705,0.762071156289708,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0923151460841443,0.0320207328574005,0.0629958226960001,0.18,-0.36,0.1,-0.78,0.29,0.2,0.0474947048056603,0.03012,-0.079195
,EPSDiluted,0.0862001833634613,0.030745743560204,0.0603137254749321,0.17,-0.36,0.09,-0.78,0.25,0.15,0.0436038361560865,0.03012,-0.079195
,weightedAverageShsOut,177619824.0,183381187.0,167265059.0,144159678.0,119622450.0,112852945.0,94607833.0,75191865.0,64892174.0,50510894.0,33200000.0,3416324.0
,weightedAverageShsOutDil,190220013.0,190985786.0,174703186.0,149961923.0,119622450.0,121398498.0,94607833.0,86379483.0,76238874.0,55018095.0,33200000.0,3416324.0
