date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,847000000.0,1727000000.0,1761533000.0,1814713000.0,1651731000.0,1639250000.0,1350918000.0,1041019000.0,1034046000.0,988791000.0,840791000.0,710076000.0,1052053000.0,831394000.0,520251000.0,304743000.0
,costOfRevenue,467000000.0,1072000000.0,1152877000.0,1090942000.0,959071000.0,1036661000.0,880627000.0,693821000.0,703280000.0,606206000.0,470364000.0,348708000.0,653507000.0,479857000.0,299344000.0,166640000.0
,grossProfit,380000000.0,655000000.0,608656000.0,723771000.0,692660000.0,602589000.0,470291000.0,347198000.0,330766000.0,382585000.0,370427000.0,361368000.0,398546000.0,351537000.0,220907000.0,138103000.0
,grossProfitRatio,0.448642266824085,0.379270411117545,0.345526311457123,0.398834967292349,0.419353998925975,0.367600427024554,0.3481269773591,0.333517447808349,0.319875518110413,0.386922008796601,0.440569654051958,0.508914538725432,0.378826922217797,0.422828406267065,0.424616194875166,0.45317857998379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,371000000.0,366000000.0,373330000.0,402733000.0,371519000.0,659821000.0,433436000.0,295427000.0,302599000.0,217961000.0,211838000.0,219711000.0,254941000.0,259526000.0,138883000.0,82636000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2000000.0,-2000000.0,-6194000.0,11323000.0,21786000.0,3381000.0,-1013000.0,681000.0,1085000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,371000000.0,366000000.0,373330000.0,402733000.0,371519000.0,659821000.0,433436000.0,295427000.0,302599000.0,293883000.0,276457000.0,317416000.0,367433000.0,315286000.0,194831000.0,112752000.0
