date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1994-07-02_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,1443400000.0,1834100000.0,1846800000.0,1581300000.0,1613100000.0,3435800000.0,3886500000.0,4048100000.0,3927000000.0,3651900000.0,3141700000.0,3782600000.0,4503000000.0,4005000000.0,2933300000.0,2254097000.0,1964101000.0,1593186000.0,1406577000.0,1116580000.0,873272000.0,805500000.0,694800000.0,545900000.0,500500000.0,313100000.0,123900000.0,275400000.0,278600000.0,246400000.0,236200000.0,225800000.0,200600000.0,172300000.0,223100000.0,222200000.0
,costOfRevenue,1188700000.0,1490000000.0,1518700000.0,1299400000.0,1359800000.0,2602600000.0,2900400000.0,3026300000.0,2992600000.0,2813900000.0,2376300000.0,2958000000.0,3487200000.0,3093400000.0,2286000000.0,1832229000.0,1582131000.0,1255957000.0,1080219000.0,831768000.0,626994000.0,561900000.0,489100000.0,384700000.0,354200000.0,230900000.0,92600000.0,207500000.0,216800000.0,185600000.0,172400000.0,166300000.0,145000000.0,128600000.0,186500000.0,180900000.0
,grossProfit,254700000.0,344100000.0,328100000.0,281900000.0,253300000.0,833200000.0,986100000.0,1021800000.0,934400000.0,838000000.0,765400000.0,824600000.0,1015800000.0,911600000.0,647300000.0,421868000.0,381970000.0,337229000.0,326358000.0,284812000.0,246278000.0,243600000.0,205700000.0,161200000.0,146300000.0,82200000.0,31300000.0,67900000.0,61800000.0,60800000.0,63800000.0,59500000.0,55600000.0,43700000.0,36600000.0,41300000.0
,grossProfitRatio,0.17645836220036,0.187612452974211,0.177658652804852,0.178271042812875,0.157026842725188,0.242505384481052,0.253724430721729,0.25241471307527,0.237942449707156,0.229469591171719,0.243626062322946,0.217998202294718,0.225582944703531,0.227615480649189,0.220672962192752,0.187156098428772,0.194475742337079,0.211669572793133,0.232022846953988,0.255075319278511,0.282017515733929,0.302420856610801,0.296056419113414,0.295292178054589,0.292307692307692,0.262535931012456,0.252623083131558,0.246550472040668,0.221823402727925,0.246753246753247,0.270110076206605,0.263507528786537,0.277168494516451,0.253627394080093,0.164051994621246,0.185868586858686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401900000.0,341600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,208800000.0,225600000.0,251600000.0,252600000.0,280700000.0,627000000.0,641600000.0,617600000.0,603500000.0,572100000.0,514500000.0,549700000.0,455100000.0,0.0,0.0,282271000.0,269639000.0,250580000.0,199962000.0,153879000.0,114901000.0,107400000.0,98100000.0,84200000.0,82600000.0,52300000.0,25800000.0,46800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-10000000.0,9800000.0,-11500000.0,500000.0,3300000.0,25500000.0,-5500000.0,-800000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
