Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,625000.0,292000.0,255000.0,232000.0
Stock-based compensation,6870000.0,4451000.0,1323000.0,1062000.0
Operating Cash Flow,-34469000.0,-31133000.0,-29539000.0,-21042000.0
Capital Expenditure,-1968000.0,-635000.0,-525000.0,-216000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,-2222000.0,-27072000.0,25092000.0,-24712000.0
Investing Cash flow,-4190000.0,-27707000.0,24567000.0,-24928000.0
Issuance (repayment) of debt,14694000.0,138000.0,2914000.0,17666000.0
Issuance (buybacks) of shares,28861000.0,89125000.0,10000.0,157000.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,43539000.0,89263000.0,2332000.0,49916000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,4880000.0,30423000.0,-2640000.0,3946000.0
Free Cash Flow,-36437000.0,-31768000.0,-30064000.0,-21258000.0
Net Cash/Marketcap,0.4266,0.353,0.3966,0.3966
