date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-418259000.0,-132694000.0,-184748000.0,-183769000.0,-279966000.0,-156937000.0,-82947000.0,-51983000.0,-28507000.0,-19364000.0,-35708000.0,-38374000.0,-36049000.0,-34765000.0,-23068000.0,-11174000.0,-25920000.0,-17273000.0,-22697000.0,-9745000.0,-12191000.0,-4500000.0,-4800000.0,-4500000.0,-5500000.0
,depreciationAndAmortization,4885000.0,5676000.0,8159000.0,9817000.0,8505000.0,5983000.0,4424000.0,2591000.0,1666000.0,1613000.0,1372000.0,1194000.0,893000.0,-1006000.0,2715000.0,3475000.0,3053000.0,1186000.0,1138000.0,3489000.0,594000.0,400000.0,300000.0,300000.0,300000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,128035000.0,17048000.0,18314000.0,19809000.0,19160000.0,13431000.0,6090000.0,2480000.0,2091000.0,2047000.0,1339000.0,1533000.0,2070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,12017000.0,-2285000.0,-55899000.0,-91788000.0,10661000.0,56721000.0,27975000.0,87334000.0,20203000.0,-4541000.0,-13405000.0,29097000.0,-35431000.0,-29193000.0,39268000.0,17374000.0,-11865000.0,26848000.0,-17652000.0,5699000.0,12131000.0,-100000.0,-3700000.0,1400000.0,0.0
,accountsReceivables,-422689000.0,0.0,0.0,0.0,2072000.0,6250000.0,-5705000.0,-451000.0,954000.0,-1911000.0,204000.0,0.0,438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,90000.0,200000.0,2102000.0,-2609000.0,-222000.0,-96000.0,-76000.0,-211000.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,-6744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,271545000.0,71452000.0,73737000.0,129636000.0,221424000.0,210763000.0,154042000.0,126067000.0,38733000.0,18530000.0,23071000.0,36476000.0,7379000.0,42810000.0,72003000.0,32735000.0,15361000.0,27226000.0,378000.0,18030000.0,12331000.0,200000.0,300000.0,4000000.0,2600000.0
,otherNonCashItems,230781000.0,6293000.0,-5353000.0,6072000.0,3931000.0,3531000.0,375000.0,1907000.0,4988000.0,-22179000.0,-1953000.0,-279000.0,2343000.0,3320000.0,2855000.0,30000.0,262000.0,0.0,343000.0,0.0,0.0,-100000.0,100000.0,-100000.0,100000.0
,netCashProvidedByOperatingActivites,-42541000.0,-136623000.0,-184825000.0,-138696000.0,-255467000.0,-126090000.0,-67014000.0,-45359000.0,-18229000.0,-23629000.0,-32852000.0,-32830000.0,-24310000.0,-26742000.0,-14810000.0,-5809000.0,-30099000.0,-17547000.0,-21066000.0,-4566000.0,-10044000.0,-3700000.0,-3600000.0,-4200000.0,-3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1961000.0,-1516000.0,-230000.0,-1608000.0,-2018000.0,-9661000.0,-2335000.0,-831000.0,-600000.0,-200000.0,0.0,-100000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-363202000.0,-17484000.0,-120150000.0,-218045000.0,-356556000.0,-228521000.0,-176469000.0,-14754000.0,-48652000.0,-2082000.0,-38717000.0,0.0,-15650000.0,-94993000.0,-121546000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0
,salesMaturitiesOfInvestments,205562000.0,39500000.0,150118000.0,258202000.0,402775000.0,225519000.0,53865000.0,33781000.0,20407000.0,21235000.0,19000000.0,3100000.0,49770000.0,121608000.0,56247000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86000.0,-200000.0,-200000.0,-200000.0,-200000.0
,netCashUsedForInvestingActivites,-377778000.0,38492000.0,28596000.0,35968000.0,28017000.0,-21270000.0,-129833000.0,16392000.0,-32262000.0,18543000.0,-21273000.0,2355000.0,29906000.0,24651000.0,-66815000.0,-162000.0,-1608000.0,-1918000.0,-9661000.0,-5667000.0,-13383000.0,-800000.0,-400000.0,300000.0,-800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-96065000.0,0.0,0.0,-37000.0,-466000.0,-667000.0,-795000.0,-560000.0,-164000.0,-80000.0,-86000.0,-15043000.0,-1040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
