date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-267605000.0,67529000.0,107766000.0,135303000.0,138988000.0,111880000.0,42779000.0,47941000.0,102804000.0,102844000.0,320300000.0,-356062000.0,-121451000.0,-150993000.0,-8420000.0,8814000.0
,depreciationAndAmortization,154229000.0,151953000.0,146698000.0,138088000.0,122660000.0,114427000.0,112580000.0,111028000.0,122731000.0,124074000.0,102300000.0,113777000.0,140105000.0,136049000.0,138433000.0,111205000.0
,deferredIncomeTax,-8722000.0,15874000.0,-40721000.0,11076000.0,9082000.0,-2698000.0,8816000.0,27479000.0,-41386000.0,-525000.0,23300000.0,-36797000.0,14045000.0,4444000.0,-32513000.0,-24529000.0
,stockBasedCompensation,10435000.0,11865000.0,8520000.0,24963000.0,24032000.0,13955000.0,12587000.0,11576000.0,15306000.0,12096000.0,244000.0,0.0,0.0,1549000.0,0.0,0.0
,changeInWorkingCapital,106104000.0,48970000.0,-166409000.0,62945000.0,28778000.0,-16735000.0,99635000.0,-78395000.0,-18982000.0,72736000.0,21969000.0,255944000.0,-71364000.0,-7799000.0,37546000.0,13641000.0
,accountsReceivables,94125000.0,0.0,17916000.0,-26428000.0,-579000.0,-72546000.0,-17934000.0,-49786000.0,-61735000.0,-27246000.0,-33553000.0,14886000.0,144920000.0,-31750000.0,12170000.0,-30124000.0
,inventory,-15236000.0,29430000.0,1410000.0,-13929000.0,6651000.0,12848000.0,888000.0,-31823000.0,-2237000.0,-4641000.0,-11824000.0,9914000.0,28062000.0,14836000.0,16897000.0,11865000.0
,accountsPayables,-18370000.0,-14643000.0,-32502000.0,11415000.0,70066000.0,61063000.0,-11460000.0,58369000.0,14581000.0,54883000.0,-59180000.0,50081000.0,-86316000.0,39945000.0,-30629000.0,33447000.0
,otherWorkingCapital,588449000.0,482345000.0,433375000.0,599784000.0,536839000.0,508061000.0,524796000.0,425161000.0,503556000.0,522538000.0,449802000.0,427833000.0,171889000.0,243253000.0,251052000.0,213506000.0
,otherNonCashItems,5232000.0,5230000.0,2652000.0,1286000.0,1591000.0,-13474000.0,542000.0,2902000.0,5418000.0,383000.0,-284100000.0,18635000.0,-112422000.0,626000.0,8975000.0,122000.0
,netCashProvidedByOperatingActivites,-15934000.0,97697000.0,149388000.0,313484000.0,363697000.0,270385000.0,171049000.0,133257000.0,84401000.0,172339000.0,95200000.0,129982000.0,136493000.0,185373000.0,135882000.0,112952000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108339000.0,-22935000.0,-46113000.0,-92125000.0,-107255000.0,-82874000.0,-54481000.0
,acquisitionsNet,0.0,243000000.0,-172000000.0,0.0,-37000000.0,-1000000.0,29000000.0,-14000000.0,-1000000.0,28000000.0,0.0,0.0,5000000.0,-159000000.0,-206000000.0,-71000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7746000.0,0.0
,otherInvestingActivites,0.0,0.0,6733000.0,-13349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8556000.0,5909000.0,-889000.0,967000.0
,netCashUsedForInvestingActivites,-106880000.0,84030000.0,-382991000.0,-200622000.0,-198266000.0,-166394000.0,-157396000.0,-191084000.0,-117570000.0,-73753000.0,-70900000.0,-45471000.0,-73857000.0,-260017000.0,-281754000.0,-132965000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-6192000.0,-4494000.0,-3437000.0,-19866000.0,-407943000.0,-8863000.0,-679888000.0,-3930000.0,-5110000.0,-4047000.0,-175000000.0,-12696000.0,-21834000.0,-37557000.0,-61715000.0,-10340000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355000000.0,88000.0,0.0,30000000.0,300000.0,4610000.0
,commonStockRepurchased,0.0,-36550000.0,-59955000.0,-55123000.0,-23800000.0,0.0,-5162000.0,-217549000.0,-43733000.0,-7470000.0,355000000.0,0.0,-540000.0,0.0,0.0,0.0
,dividendsPaid,6847000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4747000.0,-6784000.0,-7116000.0,-3200000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-8721000.0,-2542000.0,-16246000.0,-13594000.0,-14820000.0,-3147000.0,-18966000.0,-9018000.0,-2021000.0,-136000.0,0.0,-20421000.0,-561000.0,-3554000.0,-5810000.0,-1424000.0
,netCashUsedProvidedByFinancingActivities,207715000.0,-83992000.0,-14440000.0,-75527000.0,-62916000.0,-11590000.0,49411000.0,-23047000.0,-58076000.0,-24584000.0,-114000000.0,166075000.0,14069000.0,55046000.0,147633000.0,-7154000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-3065000.0,-3392000.0,-3019000.0,-1475000.0,-666000.0,18572000.0,19836000.0,-5311000.0,55000.0,-6707000.0,3900000.0,18147000.0,-6061000.0,4153000.0,-7643000.0,5713000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
