Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,14857000.0,28780000.0,60194000.0,9583000.0,10644000.0,11914000.0,11294000.0
Revenue Growth,-0.4838,-0.5219,5.2813,-0.0997,-0.1066,0.0549,
Cost of Revenue,5022000.0,5156000.0,5313000.0,4640000.0,7233000.0,6423000.0,7253000.0
Gross Profit,9835000.0,23624000.0,54881000.0,4943000.0,3411000.0,5491000.0,4041000.0
R&D Expenses,33854000.0,31925000.0,32418000.0,18183000.0,4125000.0,5490000.0,1792000.0
SG&A Expense,15832000.0,17674000.0,17340000.0,14598000.0,9003000.0,6698000.0,6876000.0
Operating Expenses,49686000.0,49599000.0,49758000.0,32781000.0,13128000.0,12188000.0,8668000.0
Operating Income,-39851000.0,-25975000.0,5123000.0,-27838000.0,-9717000.0,-6697000.0,-4627000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,7000.0
Earnings before Tax,-39593000.0,-25856000.0,5272000.0,-27764000.0,-9794000.0,-6733000.0,-4634000.0
Income Tax Expense,0.0,-172000.0,-209000.0,452000.0,0.0,-2671000.0,-2041000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-39593000.0,-25684000.0,5481000.0,-28216000.0,-9794000.0,-4062000.0,-2593000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,1695000.0,1589000.0
Net Income Com,-39593000.0,-25684000.0,5481000.0,-28216000.0,-9794000.0,-5757000.0,-4182000.0
EPS,-1.4,-1.09,0.23,-1.26,-1.04,-3.76,-2.84
EPS Diluted,-1.4,-1.09,0.23,-1.26,-1.04,-3.76,-2.84
Weighted Average Shs Out,31460719.0,23548280.0,23418074.0,23290720.0,20376974.0,,
Weighted Average Shs Out (Dil),28340000.0,23503000.0,23389000.0,22376000.0,9441000.0,1531000.0,1474000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.662,0.8208,0.9117,0.5158,0.3205,0.4609,0.3578
EBITDA Margin,-2.552,-0.85,0.108,-2.785,-0.827,-0.482,-0.324
EBIT Margin,-2.6649,-0.8984,0.0876,-2.8972,-0.9201,-0.5651,-0.4097
Profit Margin,-2.665,-0.892,0.091,-2.944,-0.92,-0.483,-0.37
Free Cash Flow margin,-2.7529,-0.8237,-0.4175,2.375,-0.9694,-0.3953,-0.2843
EBITDA,-37913000.0,-24450000.0,6473000.0,-26692000.0,-8800000.0,-5740000.0,-3659000.0
EBIT,-39593000.0,-25856000.0,5272000.0,-27764000.0,-9794000.0,-6733000.0,-4627000.0
Consolidated Income,-39593000.0,-25684000.0,5481000.0,-28216000.0,-9794000.0,-4062000.0,-2593000.0
Earnings Before Tax Margin,-2.6649,-0.8984,0.0876,-2.8972,-0.9201,-0.5651,-0.4103
Net Profit Margin,-2.6649,-0.8924,0.0911,-2.9444,-0.9201,-0.3409,-0.2296
