Date,2018-12-31,2017-12-31,2016-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,833089000.0,728017000.0,422094000.0,428714000.0,335385000.0,268964000.0,198358000.0
Revenue Growth,0.144326300072663,0.724774576279217,-0.015441529784425,0.278274222162589,0.246951264853289,0.355952368949072,0.0
Cost of Revenue,246735000.0,231731000.0,193755000.0,44366000.0,27916000.0,18400000.0,11989000.0
Gross Profit,586354000.0,496286000.0,228339000.0,384348000.0,307469000.0,250564000.0,186369000.0
R&D Expenses,96272000.0,86618000.0,65806000.0,56479000.0,37514000.0,28769000.0,21332000.0
SG&A Expense,308109000.0,272934000.0,236366000.0,225592000.0,148333000.0,108695000.0,81926000.0
Operating Expenses,471169000.0,426632000.0,360725000.0,282071000.0,185847000.0,137464000.0,103258000.0
Operating Income,115185000.0,69654000.0,-132386000.0,102277000.0,121747000.0,113670000.0,83775000.0
Interest Expense,142008000.0,169786000.0,169900000.0,684000.0,215000.0,0.0,0.0
Earnings before Tax,344991000.0,-329475000.0,-577149000.0,66871000.0,86805000.0,83188000.0,84803000.0
Income Tax Expense,-19644000.0,22398000.0,-96651000.0,24483000.0,31725000.0,33176000.0,22360000.0
Net Income - Non-Controlling int,-466701000.0,268007000.0,217904000.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,364635000.0,-351873000.0,-480498000.0,78113000.0,89778000.0,81343000.0,62443000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,364635000.0,-351873000.0,-480498000.0,78113000.0,89778000.0,81343000.0,62443000.0
EPS,2.6,-3.5,-4.98,1.03,1.19,1.1,0.86
EPS Diluted,2.56,-3.5,-4.98,1.02,1.17,1.07,0.84
Weighted Average Shs Out,309943622.0,305000000.0,305000000.0,75476000.0,75182000.0,74166000.0,72812000.0
Weighted Average Shs Out (Dil),140301000.0,100433000.0,96465000.0,76462000.0,76475000.0,76035000.0,74413000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.7038,0.6817,0.541,0.896513759756,0.916764315637,0.931589357684,0.939558777564
EBITDA Margin,0.895,0.125,-0.455,0.324071525539,0.443180225711,0.490879820348,0.472539549703
EBIT Margin,0.5846,-0.2193,-0.9648,0.238566970055,0.3630066938,0.422621614789,0.422342431361
Profit Margin,0.438,-0.483,-1.138,0.182203053784,0.267686390268,0.302430808584,0.314799503927
Free Cash Flow margin,0.2859,0.3092,0.1285,0.421222539968,0.47279097157,0.518887286031,0.546854676897
EBITDA,745361000.0,91187000.0,-191924000.0,138934000.0,148636000.0,132029000.0,93732000.0
EBIT,486999000.0,-159689000.0,-407249000.0,102277000.0,121747000.0,113670000.0,83775000.0
Consolidated Income,-102066000.0,-83866000.0,-262594000.0,78113000.0,89778000.0,81343000.0,62443000.0
Earnings Before Tax Margin,0.4141,-0.4526,-1.3673,0.155980443839,0.258821950892,0.309290462664,0.427524980087
Net Profit Margin,0.4377,-0.4833,-1.1384,0.182203053784,0.267686390268,0.302430808584,0.314799503927
