date,,2020-02-29_FY,2019-03-02_FY,2018-03-03_FY,2017-02-25_FY,2016-02-27_FY,2015-02-28_FY,2014-03-01_FY,2013-03-02_FY,2012-02-25_FY,2011-02-26_FY,2010-02-27_FY,2009-02-28_FY,2008-03-01_FY,2007-03-03_FY,2006-02-25_FY,2005-02-26_FY,2004-02-28_FY,2003-03-01_FY,2002-03-02_FY,2001-03-03_FY,2000-02-26_FY,1999-02-27_FY,1998-02-28_FY,1997-03-01_FY,1996-02-29_FY,1995-02-28_FY,1994-02-28_FY,1993-02-28_FY,1992-02-29_FY
,revenue,11158580000.0,12028797000.0,12349301000.0,12215757000.0,12103887000.0,11881176000.0,11504000000.0,10915000000.0,9500000000.0,8759000000.0,7829000000.0,7208340000.0,7049000000.0,6617000000.0,5810000000.0,5148000000.0,4478000000.0,3665000000.0,2928000000.0,2397000000.0,1858000000.0,1382000000.0,1066600000.0,823000000.0,601300000.0,440300000.0,305800000.0,216700000.0,167600000.0
,costOfRevenue,7616920000.0,7924817000.0,7906286000.0,7639407000.0,7483577000.0,7261397000.0,6938000000.0,6526000000.0,5569000000.0,5136000000.0,4621000000.0,4335104000.0,4124000000.0,3782000000.0,3324000000.0,2961000000.0,2601000000.0,2147000000.0,1720000000.0,1410000000.0,1091000000.0,806000000.0,607400000.0,482000000.0,341300000.0,249200000.0,173600000.0,123600000.0,95800000.0
,grossProfit,3541660000.0,4103980000.0,4443015000.0,4576350000.0,4620310000.0,4619779000.0,4566000000.0,4389000000.0,3931000000.0,3623000000.0,3208000000.0,2873236000.0,2925000000.0,2835000000.0,2486000000.0,2187000000.0,1877000000.0,1518000000.0,1208000000.0,986000000.0,767000000.0,576000000.0,459200000.0,341000000.0,260000000.0,191100000.0,132200000.0,93100000.0,71800000.0
,grossProfitRatio,0.317393431780746,0.341179587617947,0.359778662776136,0.374626803725713,0.381721177667967,0.388831795775098,0.396905424200278,0.4021071919377,0.413789473684211,0.413631693115652,0.409758589858219,0.398598845226502,0.414952475528444,0.428441892096116,0.427882960413081,0.424825174825175,0.419160339437249,0.41418826739427,0.412568306010929,0.411347517730496,0.41280947255113,0.416787264833575,0.430526907931746,0.414337788578372,0.432396474305671,0.434022257551669,0.432308698495749,0.4296262113521,0.428400954653938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3732498000.0,3681210000.0,3681694000.0,3441140000.0,3205407000.0,3065486000.0,2951000000.0,2751000000.0,2363000000.0,2334000000.0,2227000000.0,2199340000.0,2087000000.0,1946000000.0,1607000000.0,1394000000.0,1237000000.0,1038000000.0,861000000.0,714000000.0,557000000.0,418000000.0,322100000.0,251000000.0,182500000.0,132500000.0,91400000.0,64200000.0,50400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
