date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,1129632000.0,1130421000.0,1178980000.0,1094312000.0,1082683000.0,925902000.0,736294000.0,324410000.0,291478000.0,294067000.0,298985000.0,254964000.0,243759000.0,298029000.0,258423000.0,174325000.0,142644000.0,119690000.0,82431000.0,37040000.0,23372000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,146060000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,320898000.0,329822000.0,330498000.0,312875000.0,303550000.0,257773000.0,222754000.0,151252000.0,121964000.0,114932000.0,117602000.0,90410000.0,72185000.0,71440000.0,65505000.0,48623000.0,45220000.0,32407000.0,26740000.0,13285000.0,6673000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490000.0,435000.0
,otherExpenses,-512976000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874000.0,-66989000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2411000000.0,729000000.0,675000000.0,607000000.0,570000000.0,467000000.0,358000000.0,195000000.0,214000000.0,239000000.0,442000000.0,392000000.0,1020000000.0,229000000.0,189000000.0,112000000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,88933000.0,205264000.0,120756000.0,72945000.0,54621000.0,60592000.0,42398000.0,12201000.0,19648000.0,32643000.0,40957000.0,53828000.0,68496000.0,85866000.0,59640000.0,22917000.0,14417000.0,12647000.0,14089000.0,11251000.0,7924000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,43618000.0,42742000.0,43877000.0,35007000.0,37416000.0,23013000.0,15427000.0,5402000.0,6326000.0,8428000.0,9642000.0,9547000.0,14538000.0,23057000.0,18874000.0,12740000.0,16840000.0,9988000.0,6017000.0,1952000.0,1198000.0
,EBITDA,-1117562000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,-7.65138983979187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1162401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,-1.02900856208039,0.559915288197937,0.537173658586236,0.506922157483423,0.515327201036684,0.518560279597625,0.386151455804339,0.232668536728214,0.32076520354881,0.297564840665563,-0.363663728949613,-0.0672683202334447,-2.90440968333477,0.512601122709535,0.492866347035674,0.490411587551986,0.425247469224082,0.449085136602891,0.341242978976356,0.283099352051836,0.201394831422215
,totalOtherIncomeExpensesNet,132889000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-1162401000.0,632940000.0,633317000.0,554731000.0,557936000.0,480136000.0,284321000.0,75480000.0,93496000.0,87504000.0,-108730000.0,-17151000.0,-707976000.0,152770000.0,127368000.0,85491000.0,60659000.0,53751000.0,28129000.0,10486000.0,4707000.0
,incomeBeforeTaxRatio,-1.02900856208039,0.559915288197937,0.537173658586236,0.506922157483423,0.515327201036684,0.518560279597625,0.386151455804339,0.232668536728214,0.32076520354881,0.297564840665563,-0.363663728949613,-0.0672683202334447,-2.90440968333477,0.512601122709535,0.492866347035674,0.490411587551986,0.425247469224082,0.449085136602891,0.341242978976356,0.283099352051836,0.201394831422215
,incomeTaxExpense,75173000.0,164304000.0,167978000.0,196913000.0,205770000.0,180517000.0,113853000.0,30003000.0,36695000.0,36800000.0,-46714000.0,-7801000.0,20089000.0,62444000.0,51512000.0,35125000.0,24296000.0,21696000.0,11217000.0,4376000.0,2803000.0
,netIncome,-1237574000.0,468636000.0,465339000.0,357818000.0,352166000.0,299619000.0,168905000.0,45115000.0,56801000.0,50704000.0,-62016000.0,-9350000.0,-728065000.0,90326000.0,75998000.0,50366000.0,36363000.0,32055000.0,16912000.0,6110000.0,1904000.0
