date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,234225000.0,285501000.0,242224000.0,1025659000.0,284477000.0,234327000.0,218125000.0,148520000.0,125174000.0,123203000.0,87554000.0,56938000.0,53006000.0,21660000.0,4978000.0,20359000.0,23298000.0,27757000.0,16671000.0
,depreciationAndAmortization,551598000.0,470928000.0,456929000.0,345715000.0,242368000.0,240147000.0,186177000.0,186851000.0,159485000.0,129130000.0,113837000.0,93004000.0,85511000.0,75443000.0,39202000.0,35449000.0,18409000.0,8245000.0,12093000.0
,deferredIncomeTax,51388000.0,47425000.0,89736000.0,-871195000.0,-54461000.0,-14578000.0,-31016000.0,-5796000.0,-78792000.0,-17779000.0,-24219000.0,-9914000.0,-24326000.0,-19097000.0,-4314000.0,-1168000.0,-2244000.0,0.0,0.0
,stockBasedCompensation,29532000.0,26770000.0,27594000.0,30507000.0,25978000.0,22047000.0,19906000.0,15575000.0,18097000.0,11308000.0,9765000.0,5032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-64445000.0,213630000.0,456547000.0,-1124810000.0,526329000.0,319063000.0,-33356000.0,-123553000.0,212976000.0,-16967000.0,570000.0,-16029000.0,64437000.0,-13953000.0,55653000.0,-78648000.0,10282000.0,-9457000.0,746000.0
,accountsReceivables,84499000.0,75508000.0,-22566000.0,-126784000.0,8985000.0,43189000.0,-17186000.0,17965000.0,5319000.0,200000.0,24521000.0,43761000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,482166000.0,546611000.0,332981000.0,-123566000.0,1001244000.0,474915000.0,155852000.0,189208000.0,312761000.0,99785000.0,116752000.0,116182000.0,132211000.0,67774000.0,81727000.0,26074000.0,104722000.0,94440000.0,103897000.0
,otherNonCashItems,4633000.0,4330000.0,4646000.0,6047000.0,4678000.0,4556000.0,3191000.0,2123000.0,1703000.0,123203000.0,-4353000.0,51000.0,9040000.0,6465000.0,10061000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,954536000.0,876278000.0,709885000.0,439253000.0,525722000.0,523031000.0,417127000.0,318502000.0,266490000.0,223221000.0,180191000.0,176170000.0,165976000.0,110864000.0,60798000.0,57264000.0,37519000.0,40019000.0,28498000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-72709000.0,-63837000.0,-105318000.0,-79592000.0,-70009000.0,-77046000.0,-42268000.0,-23107000.0,-25828000.0,-36662000.0,-19314000.0,-12150000.0,-6895000.0,-5260000.0,-19278000.0,-17909000.0,-6112000.0,-3615000.0,-2248000.0
,acquisitionsNet,-1383000000.0,-384000000.0,-321000000.0,-2115000000.0,-293000000.0,-328000000.0,-1108000000.0,-347000000.0,-256000000.0,-251000000.0,-136000000.0,-122000000.0,-1000000.0,-391000000.0,-8000000.0,-46000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8930000.0,0.0,-829000.0,-20241000.0,0.0,0.0,0.0,-709000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,9212000.0,11297000.0,17017000.0,0.0,0.0,0.0,518000.0,45525000.0,0.0,0.0,0.0,0.0,0.0,0.0,287000.0,2702000.0
,otherInvestingActivites,-14127000.0,-16966000.0,-18034000.0,-5937000.0,-9393000.0,-10574000.0,-2547000.0,-3750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3965000.0,-2626000.0,-212000.0
,netCashUsedForInvestingActivites,-1469417000.0,-464526000.0,-444441000.0,-2190964000.0,-361176000.0,-398395000.0,-1153368000.0,-374394000.0,-281539000.0,-287268000.0,-109821000.0,-160829000.0,-28417000.0,-397209000.0,-54727000.0,-77383000.0,-19613000.0,-23938000.0,-467000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1713631000.0,-10000000.0,-1149620000.0,-57880000.0,-8000000.0,-530284000.0,-45911000.0,-30677000.0,-349187000.0,-3575000.0,-3485000.0,-3426000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,604223000.0,20097000.0,15240000.0,24808000.0,16347000.0,21270000.0,11512000.0,9971000.0,19593000.0,12272000.0,11734000.0,4569000.0,7172000.0,22990000.0,7007000.0,7517000.0
,commonStockRepurchased,-12424000.0,-26499000.0,0.0,-8198000.0,-76136000.0,-10126000.0,-1275000.0,0.0,-10888000.0,-12499000.0,-14000000.0,0.0,0.0,0.0,0.0,-63835000.0,0.0,-17302000.0,-13800000.0
,dividendsPaid,-188712000.0,-168859000.0,-145613000.0,-120581000.0,-99262000.0,-87629000.0,-74693000.0,-17703000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-33054000.0,-905000.0,-4375000.0,-25488000.0,-6535000.0,-16596000.0,-14985000.0,915000.0,-7111000.0,1859000.0,119000.0,8631000.0,730000.0,-6148000.0,865000.0,0.0,-668000.0,243000.0,0.0
,netCashUsedProvidedByFinancingActivities,1268779000.0,-148374000.0,-23673000.0,909544000.0,430164000.0,170605000.0,687944000.0,-31118000.0,302584000.0,-2703000.0,-7395000.0,24798000.0,-50614000.0,362339000.0,18202000.0,-58920000.0,21936000.0,-10052000.0,-6295000.0
