date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY
,revenue,0.0,148984000.0,187689000.0,225833000.0,368461000.0,379197000.0,461243000.0,432626000.0,353818000.0,369845000.0,332559000.0,232058000.0,216761000.0,160004000.0,80694000.0,30156000.0,68980000.0,131377000.0,156783000.0,96327000.0,90667000.0,90796000.0,114700000.0,93000000.0,45000000.0,37900000.0,20000000.0,9800000.0,7100000.0,59300000.0,41400000.0,26100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48229000.0,102604000.0,116306000.0,72642000.0,67816000.0,71325000.0,86900000.0,68200000.0,34700000.0,27000000.0,17300000.0,8800000.0,4400000.0,55800000.0,34400000.0,21800000.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369845000.0,332559000.0,232058000.0,0.0,0.0,0.0,0.0,20751000.0,28773000.0,40477000.0,23685000.0,22851000.0,19471000.0,27800000.0,24800000.0,10300000.0,10900000.0,2700000.0,1000000.0,2700000.0,3500000.0,7000000.0,4300000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.300826326471441,0.219010937987623,0.258172123253159,0.245881217104239,0.252032161646465,0.214447773029649,0.242371403661726,0.266666666666667,0.228888888888889,0.287598944591029,0.135,0.102040816326531,0.380281690140845,0.0590219224283305,0.169082125603865,0.164750957854406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,83996000.0,83996000.0,121429000.0,114606000.0,206589000.0,209666000.0,205410000.0,175215000.0,138368000.0,140985000.0,138532000.0,79356000.0,73816000.0,44254000.0,24527000.0,13880000.0,17720000.0,32308000.0,37872000.0,28514000.0,28508000.0,31260000.0,25900000.0,17200000.0,8900000.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,83996000.0,85812000.0,133040000.0,144546000.0,171946000.0,209666000.0,205410000.0,175215000.0,138368000.0,141079000.0,138532000.0,79356000.0,74709000.0,38215000.0,27021000.0,15346000.0,18015000.0,36937000.0,41438000.0,30305000.0,31878000.0,34282000.0,27500000.0,17800000.0,9400000.0,8900000.0,8300000.0,9400000.0,13100000.0,4400000.0,7500000.0,3900000.0
,costAndExpenses,83996000.0,85812000.0,133040000.0,144546000.0,171946000.0,209666000.0,205410000.0,175215000.0,138368000.0,141079000.0,138532000.0,79356000.0,74709000.0,38215000.0,27021000.0,15346000.0,66244000.0,139541000.0,157744000.0,102947000.0,99694000.0,105607000.0,114400000.0,86000000.0,44100000.0,35900000.0,25600000.0,18200000.0,17500000.0,60200000.0,41900000.0,25700000.0
,interestExpense,67694000.0,57264000.0,59214000.0,67901000.0,97542000.0,86233000.0,84523000.0,76321000.0,46576000.0,50754000.0,43155000.0,41214000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1196000.0,1816000.0,2329000.0,2455000.0,3461000.0,4719000.0,7135000.0,10130000.0,8312000.0,9438000.0,10107000.0,8015000.0,20879000.0,9460000.0,3155000.0,1863000.0,2137000.0,2736000.0,3315000.0,3182000.0,3370000.0,3022000.0,1600000.0,600000.0,500000.0,400000.0,500000.0,600000.0,1800000.0,1000000.0,500000.0,100000.0
,EBITDA,-29584000.0,-44350000.0,-32440000.0,-514874000.0,-227623000.0,-193695000.0,306131000.0,272574000.0,223259000.0,257583000.0,204518000.0,165891000.0,129805000.0,105737000.0,42991000.0,12771000.0,4873000.0,-8546000.0,-769000.0,962000.0,-4764000.0,-23257000.0,900000.0,6300000.0,600000.0,1700000.0,-5100000.0,-7800000.0,-8600000.0,-5000000.0,3000000.0,1400000.0
,EBITDARatio,0.0,-0.297682972668206,-0.172839111508932,-2.2798882359974,-0.617766873563281,-0.510803091796612,0.663708717530673,0.630045350949781,0.63099955344273,0.696462031391529,0.614982604590464,0.714868696618949,0.598839274592754,0.660839729006775,0.532765757057526,0.42349781138082,0.0706436648303856,-0.065049437877254,-0.00490486851253006,0.00998681574221143,-0.0525439244708659,-0.256145645182607,0.00784655623365301,0.067741935483871,0.0133333333333333,0.0448548812664908,-0.255,-0.795918367346939,-1.2112676056338,-0.0843170320404722,0.072463768115942,0.053639846743295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-30780000.0,63172000.0,54649000.0,81287000.0,196515000.0,169531000.0,255833000.0,257411000.0,215450000.0,228766000.0,194027000.0,152702000.0,142052000.0,121789000.0,53673000.0,14810000.0,2736000.0,-8164000.0,-961000.0,-6620000.0,-9027000.0,-14811000.0,300000.0,7000000.0,900000.0,2000000.0,-5600000.0,-8400000.0,-10400000.0,-900000.0,-500000.0,400000.0
,operatingIncomeRatio,0.0,0.42401868657037,0.29116783615449,0.359942966705486,0.533340027845552,0.447078958958009,0.554659908117847,0.594996602145964,0.608928884341667,0.618545606943449,0.583436322577347,0.658033767420214,0.65533929073957,0.761162220944476,0.665142389768756,0.491112879692267,0.0396636706291679,-0.0621417751965717,-0.00612949108002781,-0.0687242413861119,-0.0995621339627428,-0.163123926164148,0.002615518744551,0.0752688172043011,0.02,0.0527704485488127,-0.28,-0.857142857142857,-1.46478873239437,-0.015177065767285,-0.0120772946859903,0.0153256704980843
,totalOtherIncomeExpensesNet,63053000.0,157005000.0,137780000.0,734719000.0,522516000.0,453805000.0,26667000.0,56749000.0,32978000.0,16239000.0,31138000.0,35446000.0,33126000.0,25512000.0,13837000.0,3902000.0,2495000.0,3118000.0,3123000.0,-4400000.0,-893000.0,11468000.0,1000000.0,1300000.0,800000.0,700000.0,4300000.0,2600000.0,2300000.0,300000.0,-3000000.0,-900000.0
,incomeBeforeTax,-93833000.0,-93833000.0,-83131000.0,-653432000.0,-326001000.0,-284274000.0,229166000.0,200662000.0,182472000.0,212527000.0,162889000.0,117256000.0,108926000.0,96277000.0,39836000.0,10908000.0,241000.0,-11282000.0,-4084000.0,-2220000.0,-8134000.0,-26279000.0,-700000.0,5700000.0,100000.0,1300000.0,0.0,0.0,0.0,-1200000.0,2500000.0,1300000.0
,incomeBeforeTaxRatio,0.0,-0.629819309456049,-0.442918871111253,-2.89343010100384,-0.884763923454585,-0.749673652481428,0.496844396554528,0.463823256114982,0.51572277272496,0.574638024037097,0.489804816588936,0.505287471235639,0.502516596620241,0.601716207094823,0.493667435001363,0.361719060883406,0.00349376630907509,-0.0858750009514603,-0.0260487425294834,-0.0230464978666418,-0.0897129054672593,-0.289429049737874,-0.00610287707061901,0.0612903225806452,0.00222222222222222,0.0343007915567282,0.0,0.0,0.0,-0.0202360876897133,0.0603864734299517,0.0498084291187739
,incomeTaxExpense,8083000.0,8083000.0,6538000.0,-95977000.0,-76492000.0,-95344000.0,61737000.0,58075000.0,58963000.0,71286000.0,52409000.0,41551000.0,38773000.0,32522000.0,7335000.0,-5035000.0,0.0,58000.0,-139000.0,62000.0,66000.0,-1103000.0,-100000.0,1200000.0,-1000000.0,200000.0,0.0,0.0,0.0,-500000.0,800000.0,500000.0
,netIncome,-101916000.0,-111513000.0,-100521000.0,-489253000.0,-252134000.0,-189303000.0,152736000.0,128048000.0,109408000.0,126105000.0,98847000.0,75111000.0,70153000.0,63755000.0,32501000.0,15943000.0,241000.0,-11340000.0,-3945000.0,-2282000.0,-8200000.0,-25176000.0,-600000.0,4500000.0,1100000.0,1100000.0,800000.0,-6300000.0,-8800000.0,-5500000.0,1700000.0,800000.0
,netIncomeRatio,0.0,-0.748489770713634,-0.535572143279574,-2.16643714603269,-0.684289517750861,-0.499220721682925,0.331139984780257,0.295978512618289,0.309221124985162,0.340967161919182,0.297231468701794,0.323673391996828,0.323642168102195,0.398458788530287,0.402768483406449,0.528684175620109,0.00349376630907509,-0.0863164785312498,-0.0251621668165554,-0.0236901387980525,-0.0904408439674854,-0.277280937486233,-0.00523103748910201,0.0483870967741935,0.0244444444444444,0.029023746701847,0.04,-0.642857142857143,-1.23943661971831,-0.0927487352445194,0.0410628019323672,0.0306513409961686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-10.5600003978806,-10.56,-15.73,-86.6,-48.2,-39.2,31.5,22.8,15.7,17.2,13.7,11.4,12.1,11.2,8.1,5.1,0.089754571524338,-4.5,-1.7,-1.2,-4.3,-14.1,-0.4,4.0,1.20316015483577,1.2,0.946522,-13.2,-111.8,-64.8,22.5,20.3
