Date,2019-09-30,2018-09-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,6700000.0,0.0,5463000.0,11447000.0,45085000.0,41715000.0,29980000.0,18926000.0,0.0,10802000.0,10558000.0
Stock-based compensation,1300000.0,0.0,6643000.0,4037000.0,4246000.0,3417000.0,16809000.0,14929000.0,0.0,11596000.0,11998000.0
Operating Cash Flow,-391200000.0,0.0,-16215000.0,66877000.0,35126000.0,107082000.0,88777000.0,-26022000.0,0.0,39852000.0,13551000.0
Capital Expenditure,900000.0,0.0,52000.0,6138000.0,14690000.0,16398000.0,11828000.0,2735000.0,0.0,-6348000.0,-100000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-152915000.0,-0.0,-26497000.0,922000.0
Investment purchases and sales,0.0,0.0,0.0,-3537000.0,0.0,-24595000.0,0.0,-1409000.0,0.0,0.0,0.0
Investing Cash flow,-800000.0,318794000.0,134544000.0,420743000.0,-60328000.0,-129731000.0,-103927000.0,-105119000.0,0.0,-4895000.0,-26597000.0
Issuance (repayment) of debt,-85000000.0,-0.0,-10049000.0,-315229000.0,-58220000.0,-225481000.0,-106076000.0,-74226000.0,-0.0,-2000.0,18170000.0
Issuance (buybacks) of shares,-282100000.0,-318794000.0,0.0,-3537000.0,0.0,-24595000.0,0.0,-1409000.0,0.0,-11687000.0,-13979000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,439800000.0,0.0,-62344000.0,-318264000.0,-48483000.0,469000.0,197096000.0,123219000.0,0.0,-22040000.0,-2639000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,47800000.0,318794000.0,55985000.0,169356000.0,-73685000.0,-22180000.0,181946000.0,-7922000.0,0.0,12917000.0,-15685000.0
Free Cash Flow,-392100000.0,0.0,-16267000.0,60739000.0,20436000.0,90684000.0,76949000.0,-28757000.0,0.0,13451000.0,134825000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,0.561
