date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,2812100000.0,3291800000.0,3174400000.0,2885200000.0,2569700000.0,2578100000.0,2767200000.0,2666300000.0,2469100000.0,2540800000.0,1801900000.0,1475200000.0,2824300000.0,2719700000.0,2399900000.0,2056900000.0,1779600000.0,1588400000.0
,costOfRevenue,2346700000.0,2750000000.0,2677300000.0,2382600000.0,2142200000.0,2147300000.0,2319500000.0,2205300000.0,2065900000.0,2157300000.0,1522100000.0,1290500000.0,0.0,0.0,2055100000.0,1748800000.0,1467300000.0,1294700000.0
,grossProfit,465400000.0,541800000.0,497100000.0,502600000.0,427500000.0,430800000.0,447700000.0,461000000.0,403200000.0,383500000.0,279800000.0,184700000.0,0.0,0.0,344800000.0,308100000.0,312300000.0,293700000.0
,grossProfitRatio,0.165499093204367,0.16459080138526,0.156596522177419,0.174199362262581,0.166361832120481,0.1670998021799,0.161788089043076,0.172898773581367,0.163298367826333,0.150936712846348,0.155280537210722,0.125203362255965,0.0,0.0,0.143672653027209,0.149788516699888,0.175488873904248,0.184903047091413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,487900000.0,458300000.0,426600000.0,392900000.0,327300000.0,316700000.0,326700000.0,291600000.0,273500000.0,229500000.0,208000000.0,0.0,0.0,298500000.0,281200000.0,264300000.0,236800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,415500000.0,487900000.0,458300000.0,426600000.0,392900000.0,327300000.0,316700000.0,326700000.0,291600000.0,273500000.0,229500000.0,215900000.0,0.0,0.0,297300000.0,279800000.0,263500000.0,250300000.0
,costAndExpenses,2762200000.0,3237900000.0,3135600000.0,2809200000.0,2535100000.0,2474600000.0,2636200000.0,2532000000.0,2357500000.0,2430800000.0,1751600000.0,1506400000.0,0.0,0.0,2352400000.0,2028600000.0,1730800000.0,1545000000.0
,interestExpense,13700000.0,19800000.0,16000000.0,14600000.0,6700000.0,4700000.0,3900000.0,9000000.0,12400000.0,15800000.0,16600000.0,-20700000.0,0.0,0.0,34000000.0,33000000.0,-33000000.0,-39100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,42900000.0,43300000.0,44000000.0,42800000.0,39100000.0,28900000.0,29700000.0,30200000.0,28000000.0,31300000.0,33900000.0,36200000.0,0.0,0.0,41100000.0,41900000.0,44100000.0,47700000.0
,EBITDA,97400000.0,110200000.0,97000000.0,150900000.0,84600000.0,137700000.0,183300000.0,166400000.0,145400000.0,148600000.0,84700000.0,-31200000.0,-376000000.0,39300000.0,97200000.0,82400000.0,29300000.0,19600000.0
,EBITDARatio,0.03463603712528,0.0334771249772161,0.0305569556451613,0.0523014002495494,0.0329221309880531,0.0534114270198984,0.0662402428447528,0.0624085811799122,0.0588878538738812,0.058485516372796,0.0470059381763694,-0.0211496746203905,-0.13313,0.01445,0.0405016875703154,0.0400602848947445,0.016464374016633,0.0123394610929237
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,49900000.0,53900000.0,38800000.0,76000000.0,34600000.0,103500000.0,131000000.0,134300000.0,111600000.0,110000000.0,50300000.0,-31200000.0,0.0,0.0,47500000.0,28300000.0,48800000.0,43400000.0
,operatingIncomeRatio,0.015006578713417,0.0163740202928489,0.0122227822580645,0.0263413281574934,0.0134646067634354,0.0401458438384857,0.0473402717548424,0.050369425796047,0.045198655380503,0.0432934508816121,0.0279149786336645,-0.0211496746203905,0.0,0.0,0.0197924913538064,0.0137585687199183,0.0274218925601259,0.0273230924200453
,totalOtherIncomeExpensesNet,7700000.0,6000000.0,2200000.0,-17800000.0,-3700000.0,-1000000.0,-19100000.0,6900000.0,6500000.0,8500000.0,16200000.0,15600000.0,0.0,0.0,25000000.0,21200000.0,31200000.0,33600000.0
,incomeBeforeTax,42200000.0,47900000.0,36600000.0,93800000.0,38300000.0,104500000.0,150100000.0,127400000.0,105100000.0,101500000.0,34100000.0,-46800000.0,0.0,0.0,22500000.0,7100000.0,17600000.0,9800000.0
,incomeBeforeTaxRatio,0.015006578713417,0.0145513093140531,0.0115297379032258,0.0325107444891169,0.0149044635560571,0.0405337263876498,0.0542425556519225,0.0477815699658703,0.0425661172086995,0.0399480478589421,0.0189244686164604,-0.0317245119305857,0.0,0.0,0.00937539064127672,0.00345179639262969,0.0098898628905372,0.00616973054646185
,incomeTaxExpense,3700000.0,11300000.0,2300000.0,44900000.0,-4000000.0,29400000.0,39900000.0,17200000.0,7000000.0,18900000.0,1800000.0,-3600000.0,0.0,0.0,4000000.0,-3200000.0,1800000.0,-1300000.0
,netIncome,37100000.0,35800000.0,34700000.0,48600000.0,42800000.0,74700000.0,109800000.0,110000000.0,98000000.0,82600000.0,32400000.0,-43100000.0,-376000000.0,39300000.0,18100000.0,10700000.0,16400000.0,12300000.0
,netIncomeRatio,0.0131929874471036,0.0108755088401482,0.0109311995967742,0.0168445861638708,0.0166556407362727,0.0289748264225593,0.0396790980052038,0.0412556726549901,0.0396905755133449,0.0325094458438287,0.0179810200344081,-0.0292163774403471,-0.133130333179903,0.0144501231753502,0.00754198091587149,0.00520200301424474,0.00921555405709148,0.0077436414001511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.21,2.15,2.1,2.95,2.61358085002443,4.58,6.61,6.58,5.84,4.919595,1.932828,-2.59639,-22.38095,2.33929,0.0,0.0,0.0,0.0
,EPSDiluted,2.21,2.14,2.09,2.94,2.60546660984964,4.57,6.58,6.54,5.83,4.907319,1.926851,-2.59639,-22.38095,2.33929,0.0,0.0,0.0,0.0
,weightedAverageShsOut,16775000.0,16645000.0,16540000.0,16447000.0,16376000.0,16307000.0,16607000.0,16725000.0,16768000.0,16790000.0,16763000.0,16600000.0,16800000.0,16800000.0,0.0,0.0,0.0,0.0
,weightedAverageShsOutDil,16799000.0,16726000.0,16602000.0,16514000.0,16427000.0,16355000.0,16675000.0,16808000.0,16800000.0,16832000.0,16815000.0,16600000.0,16800000.0,16800000.0,0.0,0.0,0.0,0.0
