date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,33039000000.0,34438000000.0,35985000000.0,33531000000.0,31360000000.0,29447000000.0,27429000000.0,24888000000.0,23489000000.0,18924000000.0,18644000000.0,17318000000.0,18859000000.0,18916000000.0,15655000000.0,15357000000.0,14515000000.0,15812000000.0,14955000000.0,15140000000.0,7499000000.0
,costOfRevenue,23512000000.0,24112000000.0,26007000000.0,24161000000.0,22688000000.0,21406000000.0,21571000000.0,17994000000.0,18118000000.0,7128000000.0,6435000000.0,5281000000.0,6582000000.0,7642000000.0,5232000000.0,5646000000.0,5082000000.0,6375000000.0,5262000000.0,5313000000.0,2606000000.0
,grossProfit,9527000000.0,10326000000.0,9978000000.0,9370000000.0,8672000000.0,8041000000.0,5858000000.0,6894000000.0,5371000000.0,11796000000.0,12209000000.0,12037000000.0,12277000000.0,11274000000.0,10423000000.0,9711000000.0,9433000000.0,9437000000.0,9693000000.0,9827000000.0,4893000000.0
,grossProfitRatio,0.288356185114562,0.299843196469017,0.277282200917049,0.27944290358176,0.276530612244898,0.273066865894658,0.213569579641985,0.277000964320154,0.228660223934608,0.623335447051363,0.654848744904527,0.695057165954498,0.6509889177581,0.59600338337915,0.665793676141808,0.632350068372729,0.649879435067172,0.59682519605363,0.6481444332999,0.649075297225892,0.652486998266436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1145000000.0,1227000000.0,-112000000.0,1056000000.0,413000000.0,-46000000.0,455000000.0,473000000.0,346000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,6728000000.0,5984000000.0,6136000000.0,5559000000.0,5512000000.0,3650000000.0,3468000000.0,3248000000.0,2900000000.0,7316000000.0,7483000000.0,7287000000.0,6978000000.0,6998000000.0,6817000000.0,6987000000.0,6000000000.0,7239000000.0,6394000000.0,6465000000.0,3366000000.0
