Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30
Cash and cash equivalents,1119000.0,572000.0,1968000.0,3776000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,1119000.0,572000.0,1968000.0,3776000.0
Receivables,15335000.0,12500000.0,8412000.0,6166000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,20571000.0,16565000.0,15704000.0,15595000.0
Property Plant & Equipment Net,5026000.0,2958000.0,1420000.0,1597000.0
Goodwill and Intangible Assets,275703000.0,149977000.0,121554000.0,35056000.0
Long-term investments,0.0,0.0,0.0,413000.0
Tax assets,28138000.0,52000.0,0.0,
Total non-current assets,328731000.0,158577000.0,124287000.0,
Total assets,349302000.0,175142000.0,139991000.0,100282000.0
Payables,3438000.0,4114000.0,1600000.0,1984000.0
Short-term debt,0.0,5000000.0,4000000.0,5000000.0
Total current liabilities,35235000.0,26442000.0,20221000.0,20305000.0
Long-term debt,139298000.0,31776000.0,106836000.0,78537000.0
Total debt,139298000.0,36776000.0,110836000.0,
Deferred revenue,10237000.0,4927000.0,2719000.0,
Tax Liabilities,50000.0,836000.0,0.0,
Deposit Liabilities,1968000.0,1333000.0,0.0,
Total non-current liabilities,148938000.0,37602000.0,108901000.0,
Total liabilities,269229000.0,135841000.0,129122000.0,102770000.0
Other comprehensive income,82381000,38564000,0.0,
Retained earnings (deficit),-2309000.0,736000.0,-33018000.0,-30240000.0
Total shareholders equity,80073000.0,39301000.0,3146000.0,-29275000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,138179000.0,36204000.0,108868000.0,
Other Assets,0.0,0.0,5324000.0,
Other Liabilities,85056000.0,71797000.0,14621000.0,13321000.0
