date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,0.0,1531062000.0,1374798000.0,1575092000.0,1444907000.0,1609196000.0,1637860000.0,1424500000.0,1111000000.0,950600000.0,528695543.0,262347000.0,222626000.0
,costOfRevenue,0.0,768302000.0,593967000.0,727197000.0,726807000.0,829386000.0,781632000.0,696400000.0,631300000.0,554700000.0,299422702.0,170062000.0,163502000.0
,grossProfit,0.0,762760000.0,780831000.0,847895000.0,718100000.0,779810000.0,856228000.0,728100000.0,479700000.0,395900000.0,229272841.0,92285000.0,59124000.0
,grossProfitRatio,0.0,0.498190145141085,0.567960529474148,0.53831458733839,0.496987003315784,0.484596034292902,0.522772398129266,0.511126711126711,0.431773177317732,0.416473806017252,0.433657601308737,0.351766934632376,0.265575449408425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,242757000.0,204723000.0,192325000.0,161880000.0,170714000.0,149996000.0,108700000.0,91300000.0,69000000.0,31012453.0,16579000.0,17104000.0
,GeneralAndAdministrativeExpenses,0.0,976023000.0,778315000.0,716462000.0,569699000.0,583556000.0,521907000.0,416362000.0,335427000.0,267270000.0,39955184.0,27727000.0,37613000.0
,SellingAndMarketingExpenses,0.0,-88452000.0,-78185000.0,-75875000.0,-48851000.0,-53434000.0,-53312000.0,-45162000.0,-31627000.0,-26070000.0,76151842.0,46364000.0,33855000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,1130328000.0,904853000.0,832912000.0,682728000.0,700836000.0,618591000.0,479931000.0,395066000.0,310181000.0,147119479.0,90670000.0,88572000.0
,costAndExpenses,0.0,1836579000.0,1488255000.0,1560109000.0,1409535000.0,1530222000.0,1400223000.0,1176300000.0,1026400000.0,864900000.0,446542181.0,260732000.0,252074000.0
,interestExpense,0.0,5089000.0,13544000.0,22221000.0,7061000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,78911000.0,77356000.0,32471000.0,35618000.0,41952000.0,45473000.0,36323000.0,31500000.0,21100000.0,12300000.0,8117398.0,0.0,0.0
,EBITDA,0.0,830515000.0,-20131000.0,93039000.0,127595000.0,115118000.0,291617000.0,304891000.0,125775000.0,112394000.0,92699267.0,1947000.0,-28302000.0
,EBITDARatio,0.0,0.542443741664283,-0.0146428784446879,0.0590689305767536,0.0883067214706552,0.0715375877146103,0.178047574273747,0.214033696033696,0.113208820882088,0.118234799074269,0.175335820827981,0.00742146851307619,-0.127128008408721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,-305517000.0,-113457000.0,14983000.0,35372000.0,78974000.0,237637000.0,248200000.0,84600000.0,85700000.0,82153362.0,1615000.0,-29448000.0
,operatingIncomeRatio,0.0,-0.199545805460523,-0.0825263056827258,0.00951246022454561,0.0244804682931151,0.0490766817715182,0.14508993442663,0.174236574236574,0.0761476147614761,0.0901535872080791,0.155388792449117,0.00615596900288549,-0.13227565513462
,totalOtherIncomeExpensesNet,0.0,-1049760000.0,-67950000.0,-34224000.0,-56937000.0,-18928000.0,-72859000.0,-67400000.0,-39700000.0,-31900000.0,-2428507.0,-332000.0,-1146000.0
,incomeBeforeTax,0.0,744243000.0,-45507000.0,49207000.0,92309000.0,97902000.0,310496000.0,315600000.0,124300000.0,117600000.0,84581869.0,1947000.0,-28302000.0
,incomeBeforeTaxRatio,0.0,0.48609592557323,-0.0331008628176648,0.0312407148280862,0.0638857725791348,0.0608390774026284,0.189574200481116,0.221551421551422,0.111881188118812,0.123711340206186,0.159982186571979,0.00742146851307619,-0.127128008408721
,incomeTaxExpense,0.0,20241000.0,-2924000.0,-2272000.0,-2029000.0,-3939000.0,-7797000.0,-6209000.0,-2725000.0,-2406000.0,10498612.0,1660000.0,-149000.0
,netIncome,0.0,727829000.0,-63222000.0,37472000.0,80611000.0,73584000.0,263091000.0,279600000.0,107400000.0,102500000.0,74083257.0,287000.0,-28153000.0
,netIncomeRatio,0.0,0.475375262399563,-0.0459863921827061,0.0237903563728341,0.0557897497901249,0.0457271830156177,0.160630945257836,0.196279396279396,0.0966696669666967,0.107826635808963,0.140124610431982,0.00109397096212268,-0.126458724497588
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
