Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,97288000.0,8955000.0,8955000.0,0.0
Short-term investments,90922000.0,7188000.0,7188000.0,0.0
Cash and short-term investments,188210000.0,16143000.0,16143000.0,0.0
Receivables,6667000.0,3858000.0,3858000.0,0.0
Inventories,2667000.0,3670000.0,3670000.0,0.0
Total current assets,199278000.0,24097000.0,24097000.0,0.0
Property Plant & Equipment Net,802000.0,994000.0,994000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,802000.0,994000.0,994000.0,
Total assets,200080000.0,25091000.0,25091000.0,0.0
Payables,3429000.0,2998000.0,2998000.0,0.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,11155000.0,7147000.0,7147000.0,0.0
Long-term debt,24926000.0,16460000.0,16460000.0,0.0
Total debt,24926000.0,16460000.0,16460000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,24926000.0,16617000.0,16617000.0,
Total liabilities,36081000.0,23764000.0,23764000.0,0.0
Other comprehensive income,310941000,0.0,0.0,
Retained earnings (deficit),-146913000.0,-125085000.0,-125085000.0,0.0
Total shareholders equity,163999000.0,1327000.0,1327000.0,0.0
Investments,90922000.0,7188000.0,7188000.0,23910000.0
Net Debt,-72362000.0,317000.0,317000.0,
Other Assets,0.0,426000.0,426000.0,
Other Liabilities,0.0,4149000.0,4149000.0,0.0
