date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,1279908000.0,6462376000.0,6055126000.0,5396175000.0,4874340000.0,4345048000.0,3125881000.0,2570294000.0
,costOfRevenue,1693061000.0,3663261000.0,3377076000.0,3063644000.0,2850225000.0,2655449000.0,1946624000.0,1657659000.0
,grossProfit,-413153000.0,2799115000.0,2678050000.0,2332531000.0,2024115000.0,1689599000.0,1179257000.0,912635000.0
,grossProfitRatio,-0.322798982426862,0.433140225824062,0.442278162337167,0.43225636677832,0.415259296643238,0.388856233579008,0.377255884021177,0.355070276007336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,745345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,974850000.0,897929000.0,773755000.0,666156000.0,554999000.0,403169000.0,301155000.0
,otherExpenses,-33599000.0,6155000.0,20653000.0,-10401000.0,-8302000.0,-46668000.0,-10853000.0,1403000.0
,operatingExpenses,1463185000.0,1621038000.0,1458989000.0,1283712000.0,1098651000.0,987113000.0,676316000.0,516748000.0
,costAndExpenses,3156246000.0,5284299000.0,4836065000.0,4347356000.0,3948876000.0,3642562000.0,2622940000.0,2174407000.0
,interestExpense,482313000.0,272867000.0,270404000.0,267804000.0,276859000.0,221909000.0,151754000.0,282602000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,717840000.0,646188000.0,561060000.0,509957000.0,432495000.0,432114000.0,273147000.0,215593000.0
,EBITDA,-1158498000.0,1824265000.0,1780121000.0,1558776000.0,1357959000.0,1134600000.0,776088000.0,611480000.0
,EBITDARatio,-0.905141619553905,0.282290136011894,0.293985789891077,0.288866836231219,0.278593409569296,0.261124848333091,0.248278165419605,0.237902745755933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1876338000.0,1178077000.0,1219061000.0,1048819000.0,925464000.0,702486000.0,502941000.0,395887000.0
,operatingIncomeRatio,-1.46599443084972,0.182297811207519,0.201327106983405,0.194363414826243,0.189864473959551,0.161675083911616,0.160895760267265,0.154024014373453
,totalOtherIncomeExpensesNet,-1641396000.0,6155000.0,20653000.0,-10401000.0,-8302000.0,-46668000.0,-10853000.0,1403000.0
,incomeBeforeTax,-4000047000.0,911365000.0,969310000.0,770614000.0,640303000.0,433909000.0,340334000.0,114688000.0
,incomeBeforeTaxRatio,-3.12526134690931,0.141026303638167,0.160080896747648,0.142807451574495,0.131361989520633,0.0998628783847727,0.108876185625748,0.0446205764787997
,incomeTaxExpense,12467000.0,-18863000.0,14467000.0,10742000.0,7218000.0,6772000.0,-2267000.0,11802000.0
,netIncome,-4012514000.0,930228000.0,954843000.0,759872000.0,633085000.0,427137000.0,338352000.0,101714000.0
,netIncomeRatio,-3.1350018907609,0.14394519910324,0.157691681395234,0.140816782257803,0.129881173656331,0.0983043225299237,0.108242124380295,0.0395729048894796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-15.75,4.33,4.28,3.33,2.79,1.89,1.64,0.5
,EPSDiluted,-15.75,4.3,4.25,3.31,2.78,1.86,1.62,0.49
,weightedAverageShsOut,254728932.0,214929977.0,223001739.0,228040825.0,227121875.0,226591437.0,206524968.0,202993839.0
,weightedAverageShsOutDil,254728932.0,216475076.0,224419205.0,229418326.0,227850286.0,230040132.0,212017784.0,209239484.0
