Date,2018-12-31,2017-12-31,2016-12-31
Revenue,69137000.0,5247000.0,0.0
Revenue Growth,12.1764817991233,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,5247000.0,0.0
R&D Expenses,40533000.0,25390000.0,22290000.0
SG&A Expense,11462000.0,6443000.0,4763000.0
Operating Expenses,51995000.0,31833000.0,27053000.0
Operating Income,17142000.0,-26586000.0,-27053000.0
Interest Expense,0.0,7223000.0,3898000.0
Earnings before Tax,18167000.0,-28697000.0,-30638000.0
Income Tax Expense,800.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,18167000.0,-28697000.0,-30638000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,18167000.0,-28697000.0,-30638000.0
EPS,0.65,-50.37,-59.89
EPS Diluted,0.57,-50.37,-59.89
Weighted Average Shs Out,7622602.0,22728000.0,22728000.0
Weighted Average Shs Out (Dil),8627473.0,569719.0,511597.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,1.0,0.0
EBITDA Margin,0.257185009474,-4.059,
EBIT Margin,0.247942490996,-4.0926,0.0
Profit Margin,0.262768127052,-5.469,
Free Cash Flow margin,-0.321680142326,5.0997,0.0
EBITDA,17781000.0,-21296000.0,-26508000.0
EBIT,17142000.0,-21474000.0,-26740000.0
Consolidated Income,18167000.0,-28697000.0,-30638000.0
Earnings Before Tax Margin,0.262768127052,-5.4692,0.0
Net Profit Margin,0.262768127052,-5.4692,0.0
