Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,3697534.7323,3772133.162,5090693.3045,6421704.668
Stock-based compensation,2331251.809,5750906.8924,0.0,0.0
Operating Cash Flow,80311091.6064,72047448.6094,63867039.4528,55045614.081
Capital Expenditure,-20020971.78,-2096954.6554,-840537.653,-1769248.4979
Acquisitions and disposals,5592639.508,-215953.7485,-21598272.1382,-3081189.3391
Investment purchases and sales,21455073.2272,-129632560.6106,28810845.2124,-23713013.8654
Investing Cash flow,-26303378.0029,-112584059.0992,10654859.3233,-28721630.1032
Issuance (repayment) of debt,8683068.0174,19145671.8561,4319654.4276,0.0
Issuance (buybacks) of shares,121201882.3444,0.0,0.0,0.0
Dividend payments,-29020552.9667,-87521568.7727,-2585461.4831,-8019704.0518
Financing Cash Flow,95925529.3777,-70308527.3579,-19144136.7891,-7908607.9187
Effect of forex changes on cash,9554762.8075,-221861.8501,911138.6609,836569.0957
Net cash flow / Change in cash,159488005.7887,-111066999.6977,56288900.6479,19251945.1548
Free Cash Flow,60290119.8263,69950493.9541,63026501.7999,53276365.5831
Net Cash/Marketcap,0.3267,0.3267,0.3267,0.3267
