date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,872933000.0,1014194000.0,942773000.0,846813000.0,713069000.0,549711000.0,377536000.0,232988000.0,137567000.0,83285000.0,47731000.0,25808000.0
,costOfRevenue,57186000.0,62410000.0,57872000.0,70518000.0,60363000.0,51015000.0,24382000.0,16561000.0,9928000.0,5931000.0,3137000.0,1121000.0
,grossProfit,815747000.0,951784000.0,884901000.0,776295000.0,652706000.0,498696000.0,353154000.0,216427000.0,127639000.0,77354000.0,44594000.0,24687000.0
,grossProfitRatio,0.934489817660691,0.938463449793629,0.93861512792581,0.916725416355205,0.915347603107133,0.90719669062471,0.935418079335481,0.928919085961509,0.927831529363874,0.928786696283845,0.934277513565607,0.95656385616863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,230440000.0,212319000.0,175787000.0,138549000.0,107786000.0,65181000.0,38243000.0,20473000.0,11586000.0,6560000.0,3243000.0
,GeneralAndAdministrativeExpenses,130450000.0,136091000.0,120569000.0,105673000.0,97481000.0,80866000.0,58274000.0,42907000.0,31531000.0,23162000.0,11287000.0,4597000.0
,SellingAndMarketingExpenses,437060000.0,500386000.0,483309000.0,438643000.0,382854000.0,301764000.0,201050000.0,131970000.0,85915000.0,54539000.0,33919000.0,17979000.0
,otherExpenses,0.0,901000.0,375000.0,417000.0,145000.0,451000.0,-385000.0,-218000.0,-18000.0,0.0,0.0,0.0
,operatingExpenses,567510000.0,916273000.0,859004000.0,761301000.0,654230000.0,520020000.0,342095000.0,224575000.0,145142000.0,0.0,0.0,0.0
,costAndExpenses,911728000.0,978683000.0,916876000.0,831819000.0,714593000.0,571035000.0,366477000.0,241136000.0,155070000.0,99456000.0,57237000.0,28141000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,50609000.0,49356000.0,42807000.0,41198000.0,35346000.0,29604000.0,17590000.0,11455000.0,7223000.0,4238000.0,2334000.0,1201000.0
,EBITDA,11814000.0,84867000.0,68704000.0,56192000.0,33822000.0,8280000.0,28649000.0,3307000.0,-10280000.0,-11933000.0,-7172000.0,-1132000.0
,EBITDARatio,0.01353368471578,0.0836792566313743,0.0728743822744181,0.0663570351423514,0.047431594978887,0.0150624600926669,0.0758841540939142,0.0141938640616684,-0.0747272238254814,-0.14327910187909,-0.150258741698267,-0.0438623682579045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-38795000.0,35511000.0,25897000.0,14994000.0,-1524000.0,-21324000.0,11059000.0,-8148000.0,-17503000.0,-16171000.0,-9506000.0,-2333000.0
,operatingIncomeRatio,-0.0444421278609011,0.0350140111260765,0.0274689665486814,0.017706388541508,-0.00213724057559647,-0.0387912921516943,0.0292925707747076,-0.0349717582021392,-0.127232548503638,-0.194164615476977,-0.199157780059081,-0.090398326100434
,totalOtherIncomeExpensesNet,3670000.0,928000.0,305000.0,165166000.0,-3485000.0,-236000.0,-506000.0,-1144000.0,-1539000.0,-408000.0,15000.0,13000.0
,incomeBeforeTax,-35125000.0,49767000.0,40006000.0,184349000.0,-3285000.0,-20938000.0,11280000.0,-9230000.0,-18991000.0,-16566000.0,-9491000.0,-2300000.0
,incomeBeforeTaxRatio,-0.0402379105842029,0.049070493416447,0.0424343930087094,0.217697413714716,-0.00460684730369712,-0.0380891050024467,0.029877945414477,-0.0396157742029632,-0.138049096076821,-0.198907366272438,-0.198843518887096,-0.0891196528208307
,incomeTaxExpense,-15701000.0,8886000.0,-15344000.0,31491000.0,1385000.0,11962000.0,-25193000.0,838000.0,122000.0,102000.0,75000.0,8000.0
,netIncome,-19424000.0,40881000.0,55350000.0,152858000.0,-4670000.0,-32900000.0,36473000.0,-10068000.0,-19113000.0,-16668000.0,-9566000.0,-2308000.0
,netIncomeRatio,-0.0222514213576529,0.0403088560965654,0.0587097848580729,0.180509746543806,-0.0065491558320443,-0.0598496300783503,0.0966080055941685,-0.0432125259670026,-0.138935936670859,-0.200132076604431,-0.20041482474702,-0.0894296342219467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.264221780885274,0.55,0.66,1.87,-0.06,-0.44,0.51,-0.15,-0.35,-1.1,-0.637041,-0.19
,EPSDiluted,-0.264221780885274,0.52,0.62,1.75,-0.06,-0.44,0.48,-0.15,-0.35,-1.1,-0.637041,-0.19
,weightedAverageShsOut,73514000.0,74627000.0,83573000.0,81602000.0,77186000.0,74683000.0,71936000.0,65695000.0,54151000.0,15291000.0,15291000.0,12344000.0
,weightedAverageShsOutDil,73514000.0,77969000.0,88709000.0,87170000.0,77186000.0,74683000.0,76712000.0,65695000.0,54151000.0,15291000.0,15291000.0,12344000.0
