Date,2018-12-31,2017-12-31,2016-12-31
Revenue,417068017.3661,340213119.7098,88842000.0
Revenue Growth,0.225902216004653,2.82941761452691,
Cost of Revenue,0.0,0.0,
Gross Profit,417068017.3661,340213119.7098,67319000.0
R&D Expenses,26671780.0289,27352932.2854,
SG&A Expense,126924312.5904,148195737.6058,
Operating Expenses,317906512.301,236425181.3785,
Operating Income,99161505.0651,103787938.3313,-77074000.0
Interest Expense,0.0,0.0,
Earnings before Tax,102123444.2836,105984280.532,-76355000.0
Income Tax Expense,13591172.2142,24432738.815,-17775000.0
Net Income - Non-Controlling int,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,88532272.0695,81551541.717,
Preferred Dividends,0.0,0.0,
Net Income Com,88532272.0695,81551541.717,
EPS,1.7713,1.6324,
EPS Diluted,1.7713,1.6324,
Weighted Average Shs Out,24500000.0,24500000.0,
Weighted Average Shs Out (Dil),28943560.0579,30229746.0701,
Dividend per Share,0.0,0.0,
Gross Margin,1.0,1.0,0.7577
EBITDA Margin,0.036,0.0473,
EBIT Margin,0.2449,0.3115,
Profit Margin,0.0307,0.0363,
Free Cash Flow margin,-0.0849,0.0369,
EBITDA,103758755.4269,106603688.029,
EBIT,102123444.2836,105984280.532,
Consolidated Income,88532272.0695,81551541.717,
Earnings Before Tax Margin,0.2449,0.3115,-0.8594
Net Profit Margin,0.2123,0.2397,
