date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,1727800000.0,1945700000.0,1919700000.0,1635100000.0,1350500000.0,1107300000.0,984200000.0,934200000.0,917300000.0,955800000.0,880400000.0,841600000.0,1028100000.0,978000000.0,844300000.0
,costOfRevenue,1194100000.0,1347600000.0,1382100000.0,1164400000.0,969800000.0,790400000.0,723500000.0,701300000.0,686500000.0,721200000.0,649500000.0,621200000.0,776300000.0,740800000.0,631100000.0
,grossProfit,533700000.0,598100000.0,537600000.0,470700000.0,380700000.0,316900000.0,260700000.0,232900000.0,230800000.0,234600000.0,230900000.0,220400000.0,251800000.0,237200000.0,213200000.0
,grossProfitRatio,0.308889917814562,0.307395795857532,0.280043756837006,0.287872301388294,0.281895594224361,0.286191637315994,0.264885185937818,0.24930421751231,0.251607979941132,0.245448838669178,0.262267151294866,0.261882129277567,0.2449178095516,0.242535787321063,0.252516877887007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,28700000.0,23600000.0,18200000.0,14600000.0,14000000.0,14300000.0,18500000.0,17500000.0,17100000.0,22000000.0,18700000.0,16200000.0
,GeneralAndAdministrativeExpenses,358500000.0,396400000.0,346800000.0,294400000.0,236700000.0,207000000.0,179300000.0,164300000.0,156600000.0,152900000.0,147800000.0,147800000.0,152900000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3700000.0,-2500000.0,-900000.0,0.0,0.0,0.0,0.0,200000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,358500000.0,396400000.0,346800000.0,323200000.0,265000000.0,227900000.0,195500000.0,178300000.0,170900000.0,169800000.0,163800000.0,164900000.0,174900000.0,172500000.0,162900000.0
,costAndExpenses,1552600000.0,1744000000.0,1728900000.0,1487600000.0,1234800000.0,1018300000.0,919000000.0,879600000.0,857400000.0,891000000.0,813300000.0,786100000.0,951200000.0,913300000.0,794000000.0
,interestExpense,13900000.0,18800000.0,13900000.0,13600000.0,11000000.0,7900000.0,7600000.0,7600000.0,6900000.0,6400000.0,0.0,8800000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,71800000.0,65600000.0,57700000.0,51700000.0,38500000.0,29600000.0,25300000.0,25000000.0,23600000.0,24100000.0,22900000.0,22600000.0,25500000.0,25100000.0,23200000.0
,EBITDA,247000000.0,267300000.0,248500000.0,199200000.0,154200000.0,118600000.0,90500000.0,79600000.0,83500000.0,88900000.0,90000000.0,78100000.0,102400000.0,89800000.0,73500000.0
,EBITDARatio,0.142956360689895,0.137379863288277,0.129447309475439,0.121827411167513,0.114179933358016,0.107107378307595,0.0919528551107499,0.0852065938771141,0.0910280170064319,0.0930110901862314,0.10222626079055,0.0927994296577947,0.0996012061083552,0.0918200408997955,0.0870543645623593
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,175200000.0,201700000.0,190800000.0,147500000.0,115700000.0,89000000.0,65200000.0,54600000.0,59900000.0,64800000.0,67100000.0,55500000.0,76900000.0,64700000.0,50300000.0
,operatingIncomeRatio,0.101400625072346,0.103664490928715,0.0993905297702766,0.0902085499357837,0.0856719733432062,0.0803756886119389,0.0662466978256452,0.0584457289659602,0.0653003379483266,0.0677966101694915,0.0762153566560654,0.0659458174904943,0.0747981713841066,0.0661554192229039,0.0595759801018595
,totalOtherIncomeExpensesNet,-15800000.0,-16000000.0,-47900000.0,-1700000.0,-12300000.0,0.0,-14500000.0,-1400000.0,1000000.0,-11600000.0,0.0,2200000.0,-6600000.0,-3600000.0,100000.0
,incomeBeforeTax,145500000.0,166900000.0,129000000.0,132200000.0,94000000.0,82200000.0,44700000.0,47800000.0,54000000.0,46800000.0,59300000.0,48900000.0,66500000.0,61600000.0,50800000.0
,incomeBeforeTaxRatio,0.0842111355480958,0.0857788970550445,0.0671979996874512,0.080851324078038,0.0696038504257682,0.0742346247629369,0.045417598049177,0.0511667737101263,0.0588684181838003,0.0489642184557439,0.0673557473875511,0.0581036121673004,0.0646824238887268,0.0629856850715746,0.0601681866635082
,incomeTaxExpense,36700000.0,37600000.0,24600000.0,50100000.0,26000000.0,26200000.0,13900000.0,13800000.0,16900000.0,16000000.0,21400000.0,16100000.0,22400000.0,21500000.0,16000000.0
,netIncome,108800000.0,129000000.0,104100000.0,80500000.0,67600000.0,55900000.0,30800000.0,33100000.0,36200000.0,30500000.0,37300000.0,32800000.0,44200000.0,36400000.0,34600000.0
,netIncomeRatio,0.0629702511864799,0.0663000462558462,0.0542272230035943,0.0492324628463091,0.0500555349870418,0.0504831572292965,0.0312944523470839,0.0354313851423678,0.039463643300992,0.0319104415149613,0.0423671058609723,0.0389733840304183,0.0429919268553643,0.0372188139059305,0.0409806940660902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.4,4.04,3.26,2.56,2.3,1.89,1.04,1.13,1.24,1.06,1.32,1.19,1.61,1.323636,1.258182
,EPSDiluted,3.39,4.02,3.23,2.53,2.27,1.88,1.03,1.11,1.23,1.04,1.28,1.15,1.59,1.323636,1.258182
,weightedAverageShsOut,32000000.0,31900000.0,31900000.0,31400000.0,29400000.0,29500000.0,29500000.0,29200000.0,29100000.0,28800000.0,28300000.0,27600000.0,27500000.0,27500000.0,27500000.0
,weightedAverageShsOutDil,32000000.0,32000000.0,32200000.0,31900000.0,29800000.0,29800000.0,29900000.0,29700000.0,29500000.0,29300000.0,29100000.0,28600000.0,27800000.0,27500000.0,27500000.0
