date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,2095861000.0,6611099000.0,6717660000.0,6306368000.0,4466297000.0,4075883000.0,5433661000.0,5620936000.0,5154284000.0,5269792000.0,4184698000.0,3045611000.0,2987324000.0,2687519000.0,1432257000.0,721981000.0,195000.0,1018000.0,1159000.0
,costOfRevenue,728376000.0,4067053000.0,4086275000.0,3963393000.0,2774022000.0,2530374000.0,3316311000.0,3478822000.0,3251575000.0,3310033000.0,2699615000.0,1989334000.0,1938308000.0,1625065000.0,842713000.0,398101000.0,82040000.0,47119000.0,25147000.0
,grossProfit,1367485000.0,2544046000.0,2631385000.0,2342975000.0,1692275000.0,1545509000.0,2117350000.0,2142114000.0,1902709000.0,1959759000.0,1485083000.0,1056277000.0,1049016000.0,1062454000.0,589544000.0,323880000.0,-81845000.0,-46101000.0,-23988000.0
,grossProfitRatio,0.65246931929169,0.384814385626354,0.391711548366544,0.371525258278616,0.378898895438436,0.379183848015264,0.389672819117718,0.381095604006166,0.369150981979262,0.371885455820647,0.354884151735681,0.34681940668063,0.351155750096073,0.395328926046662,0.411618864491498,0.448599062856225,-419.717948717949,-45.2858546168959,-20.6971527178602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,720849000.0,896670000.0,761415000.0,685485000.0,548141000.0,464793000.0,492464000.0,448788000.0,441699000.0,519702000.0,425969000.0,397060000.0,424262000.0,353992000.0,345464000.0,246423000.0,335000.0,1495000.0,1499000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2607057000.0,15159000.0,-73405000.0,-81409000.0,64315000.0,53591000.0,-182000.0,4856000.0,3012000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3327906000.0,1645455000.0,1372028000.0,1257834000.0,1115791000.0,876160000.0,840635000.0,834885000.0,833455000.0,951519000.0,859831000.0,821314000.0,736515000.0,633051000.0,1418054000.0,348436000.0,7953000.0,7234000.0,10412000.0
,costAndExpenses,4056282000.0,5712508000.0,5458303000.0,5221227000.0,3889813000.0,3406534000.0,4156946000.0,4313707000.0,4085030000.0,4261552000.0,3559446000.0,2810648000.0,2674823000.0,2258116000.0,2260767000.0,746537000.0,89993000.0,54353000.0,35559000.0
,interestExpense,556474000.0,414030000.0,381849000.0,388664000.0,289365000.0,300906000.0,315062000.0,299022000.0,288759000.0,229918000.0,222863000.0,211385000.0,172693000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,725502000.0,624878000.0,550596000.0,552368000.0,404730000.0,322629000.0,314119000.0,371051000.0,373199000.0,398039000.0,405558000.0,410547000.0,262848000.0,219923000.0,175464000.0,103344000.0,6979000.0,5743000.0,8934000.0
,EBITDA,-506543000.0,1523469000.0,1809953000.0,1637509000.0,981214000.0,991978000.0,1590834000.0,1678280000.0,1442453000.0,1406279000.0,1030810000.0,645510000.0,575349000.0,649326000.0,-653046000.0,78788000.0,-82819000.0,-47592000.0,-25466000.0
,EBITDARatio,-0.241687306553249,0.230441111228254,0.269432064141383,0.259659601215787,0.219692958170941,0.243377447291789,0.292773877501743,0.298576607170051,0.279855165140299,0.266856642539212,0.246328408883986,0.211947619049183,0.192596785618165,0.241607966306471,-0.455955879426667,0.109127525516599,-424.71282051282,-46.7504911591356,-21.9723899913719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1232045000.0,898591000.0,1259357000.0,1085141000.0,576484000.0,669349000.0,1276715000.0,1307229000.0,1069254000.0,1008240000.0,625252000.0,234963000.0,312501000.0,429403000.0,-828510000.0,-24556000.0,-89798000.0,-53335000.0,-34400000.0
,operatingIncomeRatio,-0.587846713116948,0.135921576730283,0.18746959506733,0.172070675228594,0.129074264429795,0.16422183855621,0.234964050940977,0.232564291783433,0.207449570105179,0.191324439370662,0.14941388840963,0.0771480665127621,0.104609007928166,0.159776730880786,-0.578464619129109,-0.0340119753843938,-460.502564102564,-52.3919449901768,-29.6807592752373
,totalOtherIncomeExpensesNet,-530230000.0,-20792000.0,-601634000.0,-167401000.0,9942000.0,-86425000.0,-23232000.0,-37397000.0,-60040000.0,19591000.0,-67844000.0,16788000.0,-12042000.0,-65294000.0,831878000.0,1331000.0,-123427000.0,4000.0,21000.0
,incomeBeforeTax,-1762275000.0,488218000.0,305740000.0,560269000.0,310597000.0,289247000.0,958862000.0,986523000.0,732998000.0,805567000.0,337043000.0,42106000.0,149283000.0,327233000.0,799229000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.840835818787601,0.0738482361253401,0.0455128720417526,0.0888417865877792,0.069542397202873,0.0709654815901242,0.176467026559073,0.175508669730451,0.142211410935059,0.152865046665978,0.0805417738627734,0.0138251405054684,0.0499721489868524,0.12176025546238,0.558020662492835,0.0,0.0,0.0,0.0
,incomeTaxExpense,-564671000.0,176840000.0,-497344000.0,-328985000.0,8128000.0,7723000.0,-3782000.0,-17634000.0,4299000.0,-19546000.0,20447000.0,2999000.0,-60923000.0,69085000.0,170501000.0,0.0,0.0,0.0,0.0
,netIncome,-2326946000.0,122985000.0,572430000.0,747181000.0,241975000.0,195290000.0,731554000.0,728652000.0,502036000.0,613371000.0,160127000.0,20654000.0,210206000.0,258148000.0,628728000.0,-90836000.0,-205586000.0,-48892000.0,-31713000.0
,netIncomeRatio,-1.11025778904231,0.0186028071883359,0.0852127079965345,0.118480399494606,0.0541779912979365,0.0479135441326456,0.13463372116884,0.129631790861878,0.0974016953664175,0.116393777970743,0.0382648879321758,0.00678156205766265,0.0703659864145971,0.096054390685238,0.438977083023508,-0.125814945268643,-1054.28717948718,-48.0275049115914,-27.3623813632442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-21.7991100285728,1.15213827345543,5.48,7.32,2.39,1.93,7.25,7.25,4.87,4.94,1.3,0.172346461949266,1.94,2.43,6.29,-0.92,-2.37,-0.62,-0.68
,EPSDiluted,-21.7991100285728,1.14955367574894,5.46,7.28,2.38,1.92,7.18,7.17,4.82,4.88,1.29,0.171851728585098,1.92,2.34,6.24,-0.92,-2.37,-0.62,-0.68
,weightedAverageShsOut,106745000.0,106745000.0,106529000.0,102071000.0,101445000.0,101163000.0,100927000.0,100540000.0,103029000.0,124039000.0,122787000.0,119840000.0,108408000.0,106030000.0,99998000.0,98308000.0,86778000.0,79429000.0,46706000.0
,weightedAverageShsOutDil,106745000.0,106985000.0,107032000.0,102598000.0,101855000.0,101671000.0,101931000.0,101641000.0,104249000.0,125667000.0,123939000.0,120185000.0,109441000.0,112685000.0,111627000.0,98308000.0,86778000.0,79429000.0,46706000.0
