date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,406288000.0,-150457000.0,411198000.0,181247000.0,210605000.0,313303000.0,26929000.0,-112000000.0,-434600000.0,-570400000.0,-211500000.0,-280200000.0,-184100000.0,-457700000.0,-172700000.0,-70700000.0,-89600000.0,-73000000.0,-30200000.0
,depreciationAndAmortization,181260000.0,192052000.0,211201000.0,307604000.0,365344000.0,356243000.0,393296000.0,61600000.0,56300000.0,30600000.0,15400000.0,10100000.0,5300000.0,4200000.0,4100000.0,2600000.0,7200000.0,12300000.0,12400000.0
,deferredIncomeTax,-306396000.0,0.0,0.0,0.0,0.0,0.0,0.0,58600000.0,-18700000.0,-9300000.0,-15100000.0,-14500000.0,4000000.0,600000.0,0.0,0.0,700000.0,900000.0,4000000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19958000.0,7714000.0,0.0,0.0,0.0
,changeInWorkingCapital,17817000.0,-227466000.0,-341364000.0,-278349000.0,-310127000.0,-292547000.0,197140000.0,-239100000.0,-73300000.0,-107400000.0,-55700000.0,7500000.0,-53900000.0,41800000.0,5800000.0,-1800000.0,-7600000.0,-1500000.0,6700000.0
,accountsReceivables,0.0,1375000000.0,1270000000.0,0.0,-4156284000.0,0.0,0.0,0.0,0.0,-49000000.0,0.0,3844000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-26534000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,15000000.0,2000000.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67000000.0,0.0,0.0,0.0,-24000000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,75393000.0,1293626000.0,1196616000.0,1245183000.0,1382023000.0,1500287000.0,796672000.0,-1914094000.0,-1160911000.0,0.0,444354000.0,597874000.0,402004000.0,0.0,364650000.0,127623000.0,0.0,0.0,0.0
,otherNonCashItems,-9436000.0,500680000.0,-84143000.0,-22183000.0,68810000.0,213979000.0,49155000.0,-64300000.0,109900000.0,329100000.0,39600000.0,119300000.0,-90000000.0,172300000.0,-21900000.0,-44100000.0,2700000.0,-17900000.0,-17400000.0
,netCashProvidedByOperatingActivites,40943000.0,-11652000.0,179968000.0,118000000.0,230649000.0,582481000.0,696870000.0,-630900000.0,-507300000.0,-371700000.0,-294300000.0,-183300000.0,-318700000.0,-238800000.0,-210700000.0,-133100000.0,-95200000.0,-79100000.0,-24600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1080516000.0,-1308073000.0,-1304347000.0,-917541000.0,-326336000.0,-116211000.0,-203586000.0,-1075251000.0,-2574148000.0,-2628086000.0,-675198000.0,-38975000.0,-143897000.0,-94687000.0,-34253000.0,-32180000.0,-34403000.0,-5485000.0,-23340000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,56000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-399000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14999000.0,0.0,0.0,-2452000.0,-6310000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,512390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-542434000.0,66927000.0,-33731000.0,-96266000.0,-4286471000.0,-81439000.0,-78444000.0,-760056000.0,-2524445000.0,-2543217000.0,-866416000.0,-183837000.0,180086000.0,-187752000.0,-35690000.0,-9730000.0,10683000.0,-81493000.0,-29680000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-27633000.0,-9998000.0,-9874000.0,-8568000.0,-70710000.0,-66650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,34000.0,0.0,1800000.0,1792500000.0,2212100000.0,785200000.0,392900000.0,2400000.0,10200000.0,463000000.0,123600000.0,102300000.0,218000000.0,82000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-27633000.0,-6488000.0,12898000.0,5076000.0,4128632000.0,-22729000.0,213130000.0,336623000.0,3178671000.0,2660968000.0,1426989000.0,912591000.0,444417000.0,179858000.0,473589000.0,124706000.0,98720000.0,219245000.0,75428000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
