Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,6123510.0,2610996.0,2108306.0,1702618.0,1055444.0,741557.0,122320.0,74679.0
Revenue Growth,1.3453,0.2384,0.2383,0.6132,0.4233,5.0624,0.6379,
Cost of Revenue,3813309.0,1634069.0,1280344.0,870390.0,494889.0,303220.0,9285.0,1555.0
Gross Profit,2310201.0,976927.0,827962.0,832228.0,560555.0,438337.0,113035.0,73124.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,10571208.0,5765827.0,5125923.0,4373746.0,1366341.0,347582.0,44991.0,19368.0
Operating Expenses,10571208.0,5806802.0,5125923.0,4373746.0,4612490.0,347582.0,164084.0,83422.0
Operating Income,-8261007.0,-4829875.0,-4297961.0,-3541518.0,-4051935.0,90755.0,-51049.0,-10298.0
Interest Expense,789362.0,235053.0,862468.0,112458.0,0.0,0.0,14774.0,12360.0
Earnings before Tax,-9047669.0,-5277316.0,-5199619.0,-3601066.0,-4055671.0,86986.0,-57018.0,-22658.0
Income Tax Expense,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,-601.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-9047669.0,-5277316.0,-5199619.0,-3601066.0,-4057171.0,86986.0,-57018.0,-22658.0
Preferred Dividends,0.0,0.0,51674.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-9047669.0,-5277316.0,-5251293.0,-3601066.0,-4057171.0,86986.0,-57018.0,-22658.0
EPS,-1.49,-1.42,-4.21,-4.71,-7.2,0.0,0.0,0.0
EPS Diluted,-1.49,-1.42,-4.21,-4.71,-7.2,0.0,0.0,0.0
Weighted Average Shs Out,7313130.0,4824990.0,1588885.0,765916.0,666666.0,211833.0,211833.0,
Weighted Average Shs Out (Dil),6074489.0,3717956.0,1247281.0,762505.0,556233.0,250573.0,211833.0,211833.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3773,0.3742,0.3927,0.4888,0.5311,0.5911,0.9241,0.9792
EBITDA Margin,-1.289,-1.896,-2.047,-2.038,-3.837,0.121,-0.345,-0.138
EBIT Margin,-1.3486,-1.9312,-2.0572,-2.049,-3.8426,0.1173,-0.3454,-0.1379
Profit Margin,-1.478,-2.021,-2.491,-2.115,-3.844,0.117,-0.466,-0.303
Free Cash Flow margin,-2.4847,-2.9373,-2.3544,-0.727,-1.0628,0.0005,-0.5496,-0.4221
EBITDA,-7893494.0,-4950247.0,-4315160.0,-3469331.0,-4049782.0,89776.0,-42244.0,-10298.0
EBIT,-8258307.0,-5042263.0,-4337151.0,-3488608.0,-4055671.0,86986.0,-42244.0,-10298.0
Consolidated Income,-9047669.0,-5277917.0,-5199619.0,-3601066.0,-4057171.0,86986.0,-57018.0,-22658.0
Earnings Before Tax Margin,-1.4775,-2.0212,-2.4663,-2.115,-3.8426,0.1173,-0.4661,-0.3034
Net Profit Margin,-1.4775,-2.0212,-2.4663,-2.115,-3.844,0.1173,-0.4661,-0.3034
