Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Revenue,37409030.0,34499503.0,24764613.0,27479896.0,30013891.0,33359918.0,30910506.0,0.0,22763280.0,18996827.0,17440425.0
Revenue Growth,0.0843353308596938,0.393096795011495,-0.09880979898905,-0.084427407296175,-0.100300816087138,0.0792420544652359,0.0,-1,0.198267479090061,0.0892410592058393,-0.1268
Cost of Revenue,30828148.0,27931427.0,20572970.0,22399734.0,24220698.0,26805193.0,24533154.0,0.0,17682301.0,14764840.0,13858122.0
Gross Profit,6580882.0,6568076.0,4191643.0,5080162.0,5793193.0,6554725.0,6377352.0,0.0,5080979.0,4231987.0,3582303.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,9678265.0,6307424.0,3593173.0,4463208.0,7305737.0,6653402.0,5671537.0,0.0,7220936.0,5802851.0,4931757.0
Operating Expenses,9678265.0,6307424.0,3593173.0,4463208.0,7305737.0,6653402.0,5671537.0,0.0,7220936.0,5802851.0,4931757.0
Operating Income,-3097383.0,260652.0,598470.0,616954.0,-1512544.0,-98677.0,705815.0,0.0,-2139957.0,-1570864.0,-1349454.0
Interest Expense,201004.0,115447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-3608192.0,632320.0,579346.0,0.0,-1632944.0,-473872.0,5942.0,0.0,-2956589.0,-1560791.0,-1093626.0
Income Tax Expense,-4162.0,-747000.0,0.0,212872.0,0.0,0.0,507.0,0.0,-56050.0,124032.0,300499.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875068.0,0.0,0.0
Net Income,-3604030.0,1379320.0,579346.0,606562.0,-1433981.0,-799906.0,-206886.0,0.0,-2900539.0,-1684823.0,-1394125.0
Preferred Dividends,0.0,0.0,0.0,0.0,475580.0,193200.0,-546888.0,0.0,0.0,0.0,0.0
Net Income Com,-3604030.0,1379320.0,579346.0,606562.0,-1433981.0,-799906.0,-206886.0,0.0,-2900539.0,-1684823.0,-1394125.0
EPS,-0.38,0.15,0.07,0.07,-0.23,-0.12,-0.09,0.0,-0.36,-0.21,-0.18
EPS Diluted,-0.38,0.15,0.07,0.07,-0.23,-0.12,-0.09,0.0,-0.36,-0.21,-0.18
Weighted Average Shs Out,9532034.0,9264670.0,8727322.0,8521188.0,8342168.0,8186926.0,8111226.0,0.0,8087886.0,8021775.0,7930496.0
Weighted Average Shs Out (Dil),9532034.0,9354669.0,8823059.0,8675583.0,8342168.0,8186926.0,8111226.0,0.0,8080344.0,7983257.0,7926277.0
Dividend per Share,0.0,0.0,0.0,0.0,0.00254226479256,0.00934404439468,0.00179097463195,0.0,0.0,0.0,0.0
Gross Margin,0.175916937702,0.190381757094,0.169259378291,0.184868312456,0.193017060001,0.196485045317,0.206316648456,0.0,0.2232,0.2228,0.2054
EBITDA Margin,-0.0744687044812,0.0141695084709,0.02506972348,0.0243708345912,-0.0486141233737,-0.00102503249558,0.0252665873538,0.0,-0.127,-0.079,-0.058
EBIT Margin,-0.0827977362685,0.00755523927403,0.024166337669,0.0224511038906,-0.0503947988616,-0.00295795091583,0.0228341457755,0.0,-0.1299,-0.0822,-0.0627
Profit Margin,-0.0963411775178,0.0399808658113,0.0233941067442,0.0220729365206,-0.04777724421,-0.0239780565408,-0.00669306416401,0.0,-0.127,-0.089,-0.08
Free Cash Flow margin,-0.0535396667596,0.0261048398291,-0.00555789020406,0.0262069041309,-0.0684714287794,0.00602471504876,0.075204171682,0.0,-0.0909,-0.0894,0.013
EBITDA,-2785802.0,488841.0,620842.0,669708.0,-1459099.0,-34195.0,781003.0,0.0,-2882282.0,-1507189.0,-1018041.0
EBIT,-3097383.0,260652.0,598470.0,616954.0,-1512544.0,-98677.0,705815.0,0.0,-2956589.0,-1560791.0,-1093626.0
Consolidated Income,-3604030.0,1379320.0,579346.0,606562.0,-1433981.0,-799906.0,-206886.0,0.0,-2900539.0,-1684823.0,-1394125.0
Earnings Before Tax Margin,-0.0964524340781,0.018328379977,0.0233941067442,0.0,-0.0544062747479,-0.014204831079,0.00019223237562,0.0,-0.1299,-0.0822,-0.0627
Net Profit Margin,-0.0963411775178,0.0399808658113,0.0233941067442,0.0220729365206,-0.04777724421,-0.0239780565408,-0.00669306416401,0.0,-0.1274,-0.0887,-0.0799
