date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-51853000.0,-18606000.0,-19779000.0,-28304000.0,-28741000.0
,depreciationAndAmortization,276000.0,163000.0,23000.0,23000.0,19000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2818000.0,1762000.0,3630000.0,3651000.0,3425000.0
,changeInWorkingCapital,107000.0,25284000.0,-16202000.0,-18398000.0,10689000.0
,accountsReceivables,-865000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,31524000.0,6240000.0,22442000.0,40840000.0
,otherNonCashItems,1341000.0,-24292000.0,15433000.0,18468000.0,-8693000.0
,netCashProvidedByOperatingActivites,-47311000.0,-15689000.0,-16895000.0,-24560000.0,-23301000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-353000.0,-98000.0,-318000.0,-1313000.0,-31000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-54837000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,14500000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-40690000.0,-98000.0,-318000.0,-1313000.0,-31000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-10888000.0,-5612000.0,-985000.0
,commonStockIssued,48434000.0,42251000.0,0.0,18535000.0,37528000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,19551000.0,164000.0,0.0,152000.0,1144000.0
,netCashUsedProvidedByFinancingActivities,67985000.0,42415000.0,-10888000.0,13075000.0,37687000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-20016000.0,26628000.0,-28101000.0,-12798000.0,14355000.0
,cashAtEndOfPeriod,14463000.0,34479000.0,7851000.0,35952000.0,48750000.0
,cashAtBeginningOfPeriod,34479000.0,7851000.0,35952000.0,48750000.0,34395000.0
,operatingCashFlow,-47311000.0,-15689000.0,-16895000.0,-24560000.0,-23301000.0
,capitalExpenditure,-353000.0,-98000.0,-318000.0,-1313000.0,-31000.0
,freeCashFlow,-47664000.0,-15787000.0,-17213000.0,-25873000.0,-23332000.0
