date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,8663000000.0,8096000000.0,8430000000.0,8295000000.0,8369000000.0,8548000000.0,9565000000.0,9403000000.0,10023000000.0,10344000000.0,10089000000.0,9069000000.0,9948000000.0,11125000000.0,11029000000.0,10504000000.0,11057000000.0,11671000000.0,11229000000.0,11101000000.0,10226000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,7425000000.0,7143000000.0,7508000000.0,7120000000.0,7712000000.0,8144000000.0,9595000000.0,7182000000.0,8558000000.0,9287000000.0,9685000000.0,9468000000.0,10420000000.0,9038000000.0,8068000000.0,7748000000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,7632000000.0,7382000000.0,7982000000.0,7566000000.0,8049000000.0,8563000000.0,10841000000.0,8353000000.0,9311000000.0,10030000000.0,10013000000.0,9861000000.0,10890000000.0,9519000000.0,9111000000.0,8706000000.0,9419000000.0,10289000000.0,9438000000.0,9280000000.0,8375000000.0
,interestExpense,202000000.0,239000000.0,299000000.0,284000000.0,337000000.0,419000000.0,479000000.0,492000000.0,476000000.0,506000000.0,457000000.0,393000000.0,470000000.0,2033000000.0,1886000000.0,1718000000.0,1649000000.0,1764000000.0,1769000000.0,126000000.0,1582000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743000000.0,756000000.0,782000000.0,102000000.0,831000000.0,727000000.0,794000000.0,1154000000.0,1351000000.0,1221000000.0,0.0,1394000000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.119011889645619,0.0881916996047431,0.0531435349940688,0.0878842676311031,0.0382363484287251,-0.00175479644361254,-0.133403031887088,0.111666489418271,0.0710366157836975,0.0303557617942769,0.00753295668549906,-0.087330466424082,-0.094692400482509,0.144359550561798,0.173905159125941,0.171172886519421,0.148141448855928,0.118413160825979,0.159497729094309,0.164039275740924,0.181009192255036
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992000000.0,774000000.0,673000000.0,824000000.0,943000000.0,939000000.0,993000000.0,1053000000.0
,incomeBeforeTax,1031000000.0,714000000.0,448000000.0,729000000.0,320000000.0,-15000000.0,-1276000000.0,1050000000.0,712000000.0,314000000.0,76000000.0,-792000000.0,-942000000.0,1606000000.0,1918000000.0,1798000000.0,1638000000.0,1382000000.0,1791000000.0,1821000000.0,1851000000.0
,incomeBeforeTaxRatio,0.119011889645619,0.0881916996047431,0.0531435349940688,0.0878842676311031,0.0382363484287251,-0.00175479644361254,-0.133403031887088,0.111666489418271,0.0710366157836975,0.0303557617942769,0.00753295668549906,-0.087330466424082,-0.094692400482509,0.144359550561798,0.173905159125941,0.171172886519421,0.148141448855928,0.118413160825979,0.159497729094309,0.164039275740924,0.181009192255036
,incomeTaxExpense,270000000.0,195000000.0,151000000.0,-207000000.0,358000000.0,-9000000.0,-228000000.0,324000000.0,189000000.0,53000000.0,-209000000.0,-393000000.0,-370000000.0,452000000.0,594000000.0,577000000.0,493000000.0,413000000.0,411000000.0,0.0,576000000.0
