date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,329797000.0,264658000.0,211116000.0,160910000.0,125733000.0,93190000.0,65464000.0,43286000.0,32491000.0,26161000.0
,costOfRevenue,79716000.0,63272000.0,51671000.0,42139000.0,33619000.0,25000000.0,18382000.0,12328000.0,9630000.0,7658000.0
,grossProfit,250081000.0,201386000.0,159445000.0,118771000.0,92114000.0,68190000.0,47082000.0,30958000.0,22861000.0,18503000.0
,grossProfitRatio,0.758287673932753,0.760929199192921,0.755248299513064,0.73812068858368,0.732615940127095,0.731730872411203,0.719204448246364,0.71519659936238,0.703610230525376,0.707274186766561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,36795000.0,30300000.0,25194000.0,21610000.0,17415000.0,15016000.0,12144000.0,9747000.0,5146000.0,3729000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,118939000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,129191000.0,105236000.0,86462000.0,68822000.0,56853000.0,40752000.0,25455000.0,0.0,0.0
,costAndExpenses,231780000.0,192463000.0,156907000.0,128601000.0,102441000.0,81853000.0,59134000.0,37783000.0,27503000.0,21055000.0
,interestExpense,30849000.0,26875000.0,25416000.0,20209000.0,14848000.0,8453000.0,6400000.0,11158000.0,17452000.0,17466000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,115269000.0,98891000.0,80042000.0,64852000.0,51407000.0,41837000.0,28608000.0,15708000.0,12727000.0,9668000.0
,EBITDA,213286000.0,171086000.0,134251000.0,97161000.0,74699000.0,53174000.0,34938000.0,21211000.0,17715000.0,14774000.0
