date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-29_FY,2016-10-30_FY,2015-11-01_FY,2014-11-02_FY,2013-11-03_FY,2012-10-28_FY,2011-10-30_FY,2010-10-31_FY,2009-11-01_FY,2008-11-02_FY,2007-10-28_FY,2006-10-29_FY,2005-10-30_FY,2004-10-31_FY,2003-11-02_FY,2002-11-03_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-11-01_FY,1997-11-02_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,40343000.0,29793000.0,42055000.0,13130000.0,46200000.0,44625000.0,26000000.0,18000000.0,27900000.0,16200000.0,23922000.0,-41900000.0,-210800000.0,24500000.0,29300000.0,38700000.0,24466000.0,-48200000.0,-4900000.0,-4026000.0,10176000.0,10700000.0,26600000.0,31000000.0,21000000.0,18600000.0,10300000.0,4900000.0,4400000.0,6800000.0,4000000.0,900000.0
,depreciationAndAmortization,89171000.0,83879000.0,84333000.0,81699000.0,77613000.0,75684000.0,72900000.0,66000000.0,78600000.0,86700000.0,81374000.0,76500000.0,95900000.0,89800000.0,85400000.0,86000000.0,88130000.0,85100000.0,83200000.0,72975000.0,56868000.0,40700000.0,38200000.0,21100000.0,13200000.0,9700000.0,8000000.0,5600000.0,5200000.0,4100000.0,3100000.0,2600000.0
,deferredIncomeTax,-445000.0,-3662000.0,-273000.0,1633000.0,-3816000.0,3401000.0,4200000.0,-300000.0,-600000.0,-200000.0,168000.0,-2900000.0,-1900000.0,-1000000.0,1000000.0,4600000.0,845000.0,-2700000.0,-900000.0,-6031000.0,1251000.0,7200000.0,1500000.0,1000000.0,1000000.0,-800000.0,800000.0,300000.0,-100000.0,400000.0,1400000.0,300000.0
,stockBasedCompensation,4927000.0,3680000.0,3180000.0,3627000.0,3827000.0,3689000.0,4071000.0,3975000.0,3160000.0,2458000.0,1883000.0,2136000.0,2622000.0,2890000.0,1970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,81627000.0,-36082000.0,-55693000.0,7079000.0,192201000.0,-29332000.0,-16500000.0,-20400000.0,25000000.0,122727000.0,-2927000.0,23100000.0,-30200000.0,-31100000.0,-172800000.0,45438000.0,-3438000.0,116400000.0,93368000.0,-38292000.0,57824000.0,-7700000.0,-44500000.0,59800000.0,-28100000.0,17300000.0,14800000.0,-3200000.0,-2700000.0,12400000.0,7200000.0,100000.0
,accountsReceivables,6986000.0,-12321000.0,-18553000.0,-9625000.0,18807000.0,-21815000.0,5271000.0,2400000.0,11190000.0,-1806000.0,-13352000.0,2709000.0,-7310000.0,18370000.0,-9161000.0,3553000.0,0.0,4716000.0,8200000.0,0.0,0.0,0.0,3100000.0,-9800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-6938000.0,-23088000.0,-6162000.0,-602000.0,2268000.0,-2893000.0,-2552000.0,-891000.0,4683000.0,-6544000.0,-84000.0,3111000.0,-2622000.0,0.0,3302000.0,-1672000.0,-1248000.0,6196000.0,1600000.0,1353000.0,596000.0,100000.0,-2800000.0,-3300000.0,-1200000.0,-2900000.0,400000.0,-300000.0,-200000.0,-400000.0,-200000.0,-100000.0
,accountsPayables,-3490000.0,0.0,0.0,-7189000.0,-36462000.0,14098000.0,-12224000.0,4409000.0,-1116000.0,1379000.0,0.0,1063000.0,5285000.0,-17968000.0,-14846000.0,7104000.0,0.0,-16035000.0,-20300000.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,357200000.0,275573000.0,311655000.0,367348000.0,360269000.0,168068000.0,197400000.0,213900000.0,234300000.0,209300000.0,86573000.0,89500000.0,66400000.0,96600000.0,127700000.0,300500000.0,255062000.0,258500000.0,142100000.0,48732000.0,87024000.0,29200000.0,36900000.0,81400000.0,21600000.0,49700000.0,32400000.0,17600000.0,20800000.0,23500000.0,11100000.0,3900000.0
,otherNonCashItems,0.0,0.0,0.0,8501000.0,115000.0,10418000.0,-5000000.0,10900000.0,10000000.0,36700000.0,0.0,26000000.0,216500000.0,11400000.0,28500000.0,3500000.0,0.0,44300000.0,13300000.0,0.0,0.0,-100000.0,3300000.0,-1500000.0,0.0,500000.0,900000.0,0.0,100000.0,-200000.0,-100000.0,-100000.0
,netCashProvidedByOperatingActivites,143046000.0,68386000.0,130567000.0,96833000.0,122137000.0,133195000.0,96400000.0,99400000.0,132500000.0,136600000.0,95919000.0,68100000.0,92100000.0,134700000.0,116200000.0,142600000.0,126216000.0,97900000.0,136400000.0,113579000.0,49588000.0,55300000.0,60400000.0,46500000.0,38600000.0,33600000.0,21000000.0,10500000.0,9200000.0,8800000.0,7800000.0,3800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-70815000.0,-178375000.0,-92585000.0,-91965000.0,-50147000.0,-104033000.0,-91085000.0,-63792000.0,-96978000.0,-82121000.0,-71381000.0,-34995000.0,-105125000.0,-94132000.0,-94646000.0,-121354000.0,-80136000.0,-47022000.0,-126500000.0,-48670000.0,-43599000.0,-72400000.0,-80700000.0,-96300000.0,-55800000.0,-35500000.0,-6200000.0,-15500000.0,-11700000.0,-6400000.0,-6100000.0,-3000000.0
,acquisitionsNet,0.0,0.0,0.0,-5000000.0,0.0,0.0,110211000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8000000.0,-58000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162000.0,-327000.0,-4151000.0,-82582000.0,-94550000.0,-92424000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13700000.0,0.0,0.0,0.0,-10500000.0,-2500000.0,-100000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289000.0,0.0,0.0,0.0,0.0,0.0,24932000.0,0.0,0.0,0.0,6706000.0,1600000.0,0.0,0.0,8300000.0,5800000.0,1700000.0,3500000.0,6800000.0,0.0,0.0,0.0
