Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,25000000.0,36000000.0,54000000.0,8000000.0,8000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,,,,,
Inventories,,,,,
Total current assets,78000000.0,1000000.0,1000000.0,3000000.0,1000000.0
Property, Plant & Equipment Net,1000000.0,0000000.0,0000000.0,1000000.0,1000000.0
Goodwill and Intangible Assets,77000000,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,61000000.0,10000000.0,13000000.0,60000000.0,47000000.0
Total assets,104000000.0,37000000.0,55000000.0,11000000.0,10000000.0
Payables,2000000.0,1000000.0,2000000.0,2000000.0,1000000.0
Short-term debt,000000.0,4000000.0,0000000.0,2000000.0,0000000.0
Total current liabilities,4000000.0,8000000.0,5000000.0,5000000.0,2000000.0
Long-term debt,000000.0,10000000.0,10000000.0,3000000.0,2000000.0
Total debt,000000.0,10000000.0,10000000.0,3000000.0,2000000.0
Deferred revenue,000000.0,000000.0,000000.0,0000000.0,000000.0
Tax Liabilities,16000000.0,000000.0,000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,61000000.0,10000000.0,13000000.0,60000000.0,47000000.0
Total liabilities,65000000.0,18000000.0,18000000.0,66000000.0,49000000.0
Other comprehensive income,000000.0,000000.0,000000.0,-57000000.0,000000.0
Retained earnings (deficit),-123000000.0,-125000000.0,-92000000.0,-58000000.0,-40000000.0
Total shareholders equity,39000000.0,19000000.0,37000000.0,-54000000.0,-39000000.0
Investments,,,,,
Net Debt,-25000000,-22000000,-44000000,-3000000,-6000000
Other Assets,0,0,0,2000000,0
Other Liabilities,45000000,1000000,3000000,57000000,45000000
