date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-51385000.0,144137000.0,51650000.0,92983000.0,93193000.0,86311000.0,97217000.0,81618000.0,89101000.0,76254000.0,89929000.0,31548000.0,-685927000.0,95502000.0,81117000.0,91861000.0,86071000.0,71560000.0,106564000.0,79329000.0,74172000.0,44600000.0,18600000.0,3700000.0,3000000.0
,depreciationAndAmortization,87575000.0,89954000.0,94234000.0,89587000.0,78181000.0,69442000.0,59419000.0,55608000.0,47479000.0,43485000.0,35292000.0,36091000.0,36378000.0,33861000.0,26363000.0,24254000.0,18178000.0,13341000.0,9759000.0,25790000.0,22714000.0,11700000.0,4600000.0,1300000.0,1100000.0
,deferredIncomeTax,-33677000.0,-20845000.0,-20606000.0,-27760000.0,14465000.0,15996000.0,28470000.0,21924000.0,22496000.0,28916000.0,-28331000.0,-30590000.0,-141143000.0,24028000.0,10572000.0,30731000.0,15781000.0,18610000.0,15048000.0,11788000.0,12384000.0,2100000.0,2200000.0,-300000.0,-200000.0
,stockBasedCompensation,11704000.0,10797000.0,11853000.0,11119000.0,11165000.0,9814000.0,7675000.0,7208000.0,122000.0,438000.0,513000.0,603000.0,2211000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,99700000.0,-96086000.0,-17425000.0,-29199000.0,-74327000.0,46538000.0,-15696000.0,50771000.0,62824000.0,-60709000.0,6281000.0,634031000.0,-709493000.0,-27495000.0,-114767000.0,38038000.0,-99100000.0,94025000.0,44200000.0,-39000.0,41382000.0,98600000.0,34400000.0,24900000.0,-1500000.0
,accountsReceivables,64812000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,278098000.0,-78523000.0,-78701000.0,57250000.0,35545000.0,-291100000.0,-56203000.0,-78646000.0,-347633000.0,40201000.0,-121935000.0,307803000.0,5204000.0,-17003000.0,-20049000.0,36123000.0,28055000.0,-122789000.0,-27254000.0,219135000.0,-72080000.0,-45700000.0,12000000.0,1400000.0,-14000000.0
,accountsPayables,-55474000.0,-21396000.0,15987000.0,16612000.0,14953000.0,5190000.0,190000.0,-11984000.0,21636000.0,24057000.0,15689000.0,3920000.0,-38363000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,51154000.0,-48546000.0,47540000.0,64965000.0,94164000.0,168491000.0,121953000.0,137649000.0,86878000.0,24054000.0,84763000.0,78482000.0,-555549000.0,153944000.0,181439000.0,296206000.0,258168000.0,357268000.0,263243000.0,219043000.0,219082000.0,177700000.0,79100000.0,44700000.0,19800000.0
,otherNonCashItems,2900000.0,2478000.0,2418000.0,2540000.0,2944000.0,2688000.0,2202000.0,2676000.0,10871000.0,77014000.0,7988000.0,-3833000.0,3040000.0,12363000.0,29525000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,100000.0,-100000.0
,netCashProvidedByOperatingActivites,281079000.0,170914000.0,143675000.0,162883000.0,216368000.0,69491000.0,160650000.0,126448000.0,-67378000.0,153630000.0,255039000.0,403581000.0,120639000.0,34051000.0,-61864000.0,85760000.0,209750000.0,137949000.0,138883000.0,146554000.0,106196000.0,46100000.0,29800000.0,7700000.0,2100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-127183000.0,-125576000.0,-163619000.0,-234245000.0,-206232000.0,-173249000.0,-146432000.0,-157617000.0,-95376000.0,-158716000.0,-85194000.0,-43277000.0,-137094000.0,-78295000.0,-99848000.0,-81638000.0,-104377000.0,-96075000.0,-92516000.0,-43600000.0,-73171000.0,-382200000.0,-76500000.0,-87700000.0,-1900000.0
,acquisitionsNet,-10000000.0,251000000.0,129000000.0,-38000000.0,-16000000.0,8000000.0,24000000.0,-88000000.0,72000000.0,0.0,25000000.0,27000000.0,15000000.0,-150000000.0,-59000000.0,-77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0
,salesMaturitiesOfInvestments,0.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,500000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,225000.0,400000.0,500000.0,700000.0,0.0,600000.0,300000.0,600000.0,900000.0,600000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,-9900000.0
,netCashUsedForInvestingActivites,-100184000.0,136781000.0,-15331000.0,-272109000.0,-220774000.0,-163649000.0,-107954000.0,-244532000.0,-21706000.0,-157022000.0,-58660000.0,-9683000.0,-115341000.0,-195616000.0,-117960000.0,-131891000.0,-200043000.0,-88589000.0,-234986000.0,-136880000.0,-109634000.0,-368600000.0,-74900000.0,-86800000.0,-11500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-527742000.0,-856781000.0,-1039020000.0,-499820000.0,-244439000.0,-417314000.0,-218816000.0,-490873000.0,-313065000.0,-333012000.0,-464240000.0,-1173392000.0,-922714000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
