date,,2021-01-01_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2016-01-01_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2008-12-26_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,4202000000.0,4489000000.0,4493900000.0,4085900000.0,4011500000.0,4056500000.0,3927500000.0,3683700000.0,3421200000.0,3589700000.0,3552900000.0,3496400000.0,3531000000.0,3365500000.0,3214300000.0,3259700000.0,2906000000.0,2486800000.0,2090500000.0,1928000000.0,1859300000.0,1743200000.0,1600100000.0,1208400000.0
,costOfRevenue,3951000000.0,4188400000.0,4214100000.0,3754300000.0,3550100000.0,3714200000.0,3562700000.0,3393300000.0,3079500000.0,3271600000.0,3280500000.0,3185600000.0,3187000000.0,3000600000.0,3027800000.0,2948200000.0,2641300000.0,2158600000.0,1753800000.0,1645100000.0,1638000000.0,1550000000.0,1371300000.0,1050700000.0
,grossProfit,250000000.0,300600000.0,279800000.0,331600000.0,461400000.0,342300000.0,364800000.0,290400000.0,341700000.0,318100000.0,272400000.0,310800000.0,344000000.0,364900000.0,186500000.0,311500000.0,264700000.0,328200000.0,336700000.0,282900000.0,221300000.0,193200000.0,228800000.0,157700000.0
,grossProfitRatio,0.0594954783436459,0.0669636890175986,0.0622621776185496,0.0811571501994665,0.115019319456562,0.0843830888697153,0.0928835136855506,0.078833781252545,0.0998772360575237,0.0886146474635763,0.0766697627290382,0.0888914311863631,0.097422826394789,0.108423711187045,0.0580219643468251,0.0955609411909071,0.0910874053682037,0.131976837703072,0.161061946902655,0.146732365145228,0.119023288334319,0.110830656264341,0.142991063058559,0.130503144654088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,3200000.0,3300000.0,3300000.0,3900000.0,4100000.0,4400000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,196000000.0,195700000.0,191500000.0,169900000.0,184100000.0,180000000.0,171700000.0,172500000.0,173200000.0,190400000.0,166800000.0,165800000.0,162500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4000000.0,0.0,15000000.0,3000000.0,3000000.0,7000000.0,12000000.0,-13000000.0,1000000.0,-1400000.0,-7000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
