date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-33809000.0,-38539436.0,-32146057.0,-21968614.0,-14733780.0
,depreciationAndAmortization,1727000.0,1928210.0,1319003.0,584339.0,47494.0
,deferredIncomeTax,0.0,0.0,0.0,-13181242.0,0.0
,stockBasedCompensation,2824000.0,2988544.0,2023874.0,814613.0,717927.0
,changeInWorkingCapital,10442038.0,12638843.0,-6922209.0,-9948861.0,-6183862.0
,accountsReceivables,-2840000.0,-696028.0,-528025.0,-166057.0,50904.0
,inventory,-653000.0,1213492.0,-1269360.0,128000.0,-182883.0
,accountsPayables,-743000.0,-62725.0,-1940671.0,4188890.0,-28336.0
,otherWorkingCapital,4572000.0,-5870038.0,-18508881.0,-11586672.0,-1637811.0
,otherNonCashItems,18815962.0,527033.0,12994557.0,33874825.0,5738503.0
,netCashProvidedByOperatingActivites,0.0,-20456806.0,-22730832.0,-9824940.0,-14413718.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,-6527.0,0.0,-104207.0
,acquisitionsNet,0.0,0.0,0.0,-1557340.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-7000.0,0.0,0.0,272125.0,2488707.0
,netCashUsedForInvestingActivites,-7000.0,0.0,-6527.0,-1285215.0,2384500.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-5150000.0,-2255449.0,-2422094.0,-2488706.0
,commonStockIssued,984000.0,6628122.0,16680772.0,10564364.0,8826747.0
,commonStockRepurchased,0.0,0.0,-30.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,18508000.0,20293871.0,10120390.0,2537604.0,-1055375.0
,netCashUsedProvidedByFinancingActivities,19492000.0,21771993.0,24545683.0,10679874.0,5282666.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4207000.0,1315187.0,1808324.0,-430281.0,-6746552.0
,cashAtEndOfPeriod,8090000.0,3883378.0,2568191.0,520698.0,950979.0
,cashAtBeginningOfPeriod,3883000.0,2568191.0,759867.0,950979.0,7697531.0
,operatingCashFlow,0.0,-20456806.0,-22730832.0,-9824940.0,-14413718.0
,capitalExpenditure,0.0,0.0,-6527.0,0.0,-104207.0
,freeCashFlow,0.0,-20456806.0,-22737359.0,-9824940.0,-14517925.0
