date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2011-12-25_FY,2010-12-26_FY,2009-12-27_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,1999-12-26_FY,1998-12-27_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,revenue,1813234000.0,1619248000.0,1662871000.0,1783359000.0,1713620000.0,1637375000.0,1598149000.0,1439000000.0,1342700000.0,1217900000.0,1126400000.0,1078600000.0,1126300000.0,1063600000.0,1001557000.0,968800000.0,925300000.0,900100000.0,946200000.0,975100000.0,944677000.0,805300000.0,682200000.0,515700000.0,360100000.0,253400000.0,161500000.0,89200000.0,49000000.0
,costOfRevenue,0.0,1153119000.0,1220536000.0,1428817000.0,1354520000.0,1072360000.0,1065253000.0,1024200000.0,977500000.0,892600000.0,812700000.0,764800000.0,819700000.0,765800000.0,715788000.0,710100000.0,700500000.0,670000000.0,685000000.0,718100000.0,598434000.0,584400000.0,505300000.0,382100000.0,269000000.0,155400000.0,133900000.0,73700000.0,39800000.0
,grossProfit,1813234000.0,466129000.0,442335000.0,354542000.0,359100000.0,565015000.0,532896000.0,414800000.0,365200000.0,325200000.0,313700000.0,313700000.0,306600000.0,297800000.0,285769000.0,258700000.0,224900000.0,230100000.0,261200000.0,256900000.0,346243000.0,220900000.0,176900000.0,133500000.0,91100000.0,98000000.0,27600000.0,15500000.0,9200000.0
,grossProfitRatio,1.0,0.287867578036224,0.266006803895191,0.198805736814629,0.209556377726684,0.345073669745782,0.333445755057883,0.288255733148019,0.271989275340731,0.267016996469332,0.278497869318182,0.290839977748934,0.272218769422001,0.279992478375329,0.285324749365238,0.267031379025599,0.243056306062899,0.255638262415287,0.276051574719932,0.26346015793252,0.366519985137777,0.274307711411896,0.259308120785693,0.258871436881908,0.252985281866148,0.386740331491713,0.170897832817337,0.173766816143498,0.187755102040816
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,204242000.0,223460000.0,193534000.0,158183000.0,163812000.0,327505000.0,300370000.0,225200000.0,224400000.0,196900000.0,200200000.0,205400000.0,183000000.0,183100000.0,134574000.0,155000000.0,137800000.0,133200000.0,138000000.0,134900000.0,227402000.0,114100000.0,99800000.0,76500000.0,51800000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41279000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,175592000.0,170556000.0,0.0,-898000.0,60896000.0,0.0,48000000.0,7800000.0,6900000.0,1022813000.0,-1100000.0,19100000.0,6900000.0,0.0,6900000.0,2600000.0,10500000.0,10000000.0,4100000.0,0.0,3400000.0,2800000.0,1500000.0,-400000.0,0.0,0.0,0.0,0.0
