Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,9097000000.0,9176470588.2353,6678947368.4211,5644951140.0651,5730024213.0751
Revenue Growth,-0.00866025641025705,0.373939646780689,0.183171865034792,-0.0148468959024424,
Cost of Revenue,7214000000.0,7690276110.4442,5511578947.3684,4692725298.5885,4953995157.385
Gross Profit,1169000000.0,1486194477.7911,1167368421.0526,952225841.4767,776029055.6901
R&D Expenses,0.0,0.0,0.0,0.0,
SG&A Expense,405000000.0,482593037.2149,437894736.8421,345276872.9642,340193704.6005
Operating Expenses,9564918708.4955,764705882.3529,620000000.0,463626492.9425,486682808.7167
Operating Income,764000000.0,721488595.4382,547368421.0526,488599348.5342,289346246.9734
Interest Expense,-509503091.3671,698679471.7887,647368421.0526,572204125.9501,730024213.0751
Earnings before Tax,-50000000.0,22809123.6495,-17894736.8421,-83604777.4159,-631961259.0799
Income Tax Expense,-44000000.0,-42016806.7227,52631578.9474,68403908.7948,-16949152.5424
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,
Net Income,64825930.3721,-70526315.7895,-152008686.2106,-615012106.5375,
Preferred Dividends,0.0,0.0,0.0,0.0,
Net Income Com,-94000000.0,64825930.3721,-70526315.7895,-152008686.2106,-615012106.5375
EPS,-0.4,0.2881,-0.3474,-0.7492,-61.5012
EPS Diluted,-0.4,0.2881,-0.3474,-0.7492,-61.5012
Weighted Average Shs Out,236000000.0,283704681.8727,248764210.5263,234000000.0,
Weighted Average Shs Out (Dil),283704681.8727,248764210.5263,,,
Dividend per Share,0.5042,0.0,0.0,0.0,
Gross Margin,0.1285,0.162,0.1748,0.1687,0.1354
EBITDA Margin,0.0948,0.0989,0.0945,0.0206,
EBIT Margin,0.0935,0.0786,0.0942,0.0866,0.0171
Profit Margin,0.0084,-0.0116,-0.0293,-0.1295,
Free Cash Flow margin,0.1194,0.1266,0.1258,0.0818,
EBITDA,721488595.4382,629473684.2105,488599348.5342,98062953.9952,
EBIT,850698419.9679,721488595.4382,629473684.2105,488599348.5342,98062953.9952
Consolidated Income,64825930.3721,-70526315.7895,-152008686.2106,-615012106.5375,
Earnings Before Tax Margin,-0.0055,0.0025,-0.0027,-0.0148,-0.1103
Net Profit Margin,0.0071,-0.0106,-0.0269,-0.1073,
