date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-391729000.0,115442000.0,13393000.0,99888000.0,73704000.0,94668000.0,72866000.0,42918000.0,26079000.0,14856000.0,-6642000.0,-147000.0
,depreciationAndAmortization,224560000.0,234880000.0,108475000.0,102290000.0,102439000.0,95872000.0,68324000.0,55570000.0,43013000.0,30945000.0,5776000.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0
,stockBasedCompensation,22779000.0,8239000.0,6228000.0,5646000.0,8466000.0,8331000.0,11695000.0,5222000.0,4215000.0,2654000.0,2042000.0,79000.0
,changeInWorkingCapital,-37422000.0,13068000.0,-21773000.0,-9157000.0,11653000.0,7099000.0,4191000.0,3325000.0,7767000.0,-385000.0,1714000.0,87000.0
,accountsReceivables,38509000.0,8648000.0,3684000.0,-1270000.0,1263000.0,-3107000.0,-3544000.0,-3343000.0,-1321000.0,-6426000.0,-2712000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-18616000.0,3964000.0,4029000.0,1689000.0,3612000.0,6257000.0,900000.0,2058000.0,-1331000.0,-408000.0,0.0,0.0
,otherNonCashItems,23745000.0,26109000.0,24257000.0,7302000.0,6929000.0,4389000.0,2055000.0,3761000.0,1640000.0,225000.0,0.0,0.0
,netCashProvidedByOperatingActivites,-201776000.0,395202000.0,135697000.0,195050000.0,241260000.0,220720000.0,161284000.0,107453000.0,77173000.0,48076000.0,3454000.0,19000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-752000.0,-164000.0,-40000.0,-74000.0,-278000.0,-1146000.0,-33000.0,-47000.0,-507751000.0,-522534000.0,0.0
,acquisitionsNet,0.0,0.0,-1373000000.0,8000000.0,0.0,-305000000.0,-575000000.0,-230000000.0,-248000000.0,-467000000.0,-519000000.0,0.0
,purchasesOfInvestments,0.0,0.0,-356180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,6658000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,5162000.0,6559000.0,50746000.0,8315000.0,-1879000.0,-2724000.0,2582000.0,-174006000.0,63221000.0,-70000000.0
,netCashUsedForInvestingActivites,250117000.0,299968000.0,-1778162000.0,131173000.0,298693000.0,-399894000.0,-631326000.0,-245988000.0,-407869000.0,-681757000.0,-459313000.0,-70000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1098080000.0,-937978000.0,-527547000.0,-348004000.0,-917583000.0,-546488000.0,-139123000.0,-8099000.0,-136704000.0,-43031000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,293211000.0,79362000.0,221579000.0,235980000.0,332350000.0,405200000.0
,commonStockRepurchased,-1255000.0,-4009000.0,-2507000.0,-95982000.0,-227546000.0,-4094000.0,-632000.0,-523000.0,-321000.0,-140000.0,0.0,0.0
,dividendsPaid,-86516000.0,-217392000.0,-121823000.0,-123423000.0,-127091000.0,-109987000.0,-80439000.0,-58532000.0,-44827000.0,-28844000.0,0.0,0.0
,otherFinancingActivites,-56145000.0,-1498000.0,-30561000.0,-5501000.0,-4668000.0,-1795000.0,-10228000.0,-4437000.0,-12815000.0,-19472000.0,-26567000.0,-16100000.0
,netCashUsedProvidedByFinancingActivities,31084000.0,-746106000.0,1717743000.0,-334223000.0,-532888000.0,152636000.0,467789000.0,107771000.0,350912000.0,478643000.0,358283000.0,389100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,79425000.0,-50936000.0,75278000.0,-8000000.0,7065000.0,-26538000.0,-2253000.0,-30764000.0,20216000.0,-155038000.0,-97576000.0,0.0
,cashAtEndOfPeriod,136300000.0,56875000.0,107811000.0,25410000.0,33410000.0,26345000.0,52883000.0,55136000.0,85900000.0,65684000.0,221543000.0,319119000.0
,cashAtBeginningOfPeriod,56875000.0,107811000.0,32533000.0,33410000.0,26345000.0,52883000.0,55136000.0,85900000.0,65684000.0,220722000.0,319119000.0,0.0
,operatingCashFlow,-201776000.0,395202000.0,135697000.0,195050000.0,241260000.0,220720000.0,161284000.0,107453000.0,77173000.0,48076000.0,3454000.0,19000.0
,capitalExpenditure,0.0,300720000.0,-61054000.0,124654000.0,245491000.0,-407931000.0,-628301000.0,-269522000.0,-305127000.0,-507751000.0,-522534000.0,0.0
,freeCashFlow,-201776000.0,394450000.0,135533000.0,195010000.0,241186000.0,220442000.0,160138000.0,107420000.0,77126000.0,-459675000.0,-519080000.0,19000.0
