Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0
Stock-based compensation,7733256.0,5418710.0,1078988.0,545701.0
Operating Cash Flow,-131240797.0,-46595073.0,-26003078.0,-18855947.0
Capital Expenditure,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,0.0,26364847.0,0.0,0.0
Issuance (buybacks) of shares,131194030.0,150583719.0,0.0,1719.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,131903360.0,197375114.0,14863020.0,41236498.0
Effect of forex changes on cash,-38426.0,0.0,0.0,0.0
Net cash flow / Change in cash,624137.0,150780041.0,-11140058.0,22380551.0
Free Cash Flow,-131240797.0,-46595073.0,-26003078.0,-18855947.0
Net Cash/Marketcap,0.2012,0.1427,0.1427,0.1427
