date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,100200000.0,46300000.0,15200000.0,553400000.0,72800000.0,40100000.0,134300000.0,109700000.0,85200000.0
,depreciationAndAmortization,46400000.0,43200000.0,42000000.0,36800000.0,36200000.0,31800000.0,34000000.0,34700000.0,34800000.0
,deferredIncomeTax,1300000.0,-19300000.0,3200000.0,70900000.0,-14100000.0,8700000.0,13900000.0,4500000.0,11200000.0
,stockBasedCompensation,4600000.0,6200000.0,3700000.0,8500000.0,6800000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,23400000.0,29800000.0,-224700000.0,388100000.0,98400000.0,-5600000.0,-4600000.0,-700000.0,1800000.0
,accountsReceivables,17000000.0,13100000.0,9300000.0,-45100000.0,-16400000.0,-20900000.0,-1000000.0,7600000.0,-11100000.0
,inventory,-1500000.0,13900000.0,-7800000.0,-11300000.0,-9300000.0,-5200000.0,-24500000.0,4800000.0,2200000.0
,accountsPayables,-2300000.0,-26800000.0,-9700000.0,30900000.0,9200000.0,1900000.0,5500000.0,-7800000.0,8100000.0
,otherWorkingCapital,10200000.0,435500000.0,405700000.0,630400000.0,242300000.0,143900000.0,15400000.0,-5300000.0,2600000.0
,otherNonCashItems,1500000.0,200000.0,61200000.0,-3900000.0,2000000.0,-2400000.0,-4400000.0,-2600000.0,-1600000.0
,netCashProvidedByOperatingActivites,70600000.0,64300000.0,-57600000.0,-39500000.0,127900000.0,151800000.0,161000000.0,163100000.0,143500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,-30000000.0,-118000000.0,-47000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,-2800000.0,-6500000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,9300000.0,0.0,0.0
,otherInvestingActivites,600000.0,500000.0,-2400000.0,2400000.0,1600000.0,46700000.0,-44600000.0,3700000.0,2600000.0
,netCashUsedForInvestingActivites,87100000.0,-61100000.0,-86900000.0,-160900000.0,-90700000.0,10700000.0,-75600000.0,-60100000.0,-70300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2700000.0,-8400000.0,-647900000.0,-419500000.0,-32900000.0,-69400000.0,-43300000.0,-59200000.0,-31200000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-1300000.0,-2100000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-2600000.0,-4200000.0,-11200000.0,-2000000.0,-783800000.0,-112400000.0,-99400000.0,-65800000.0,-103700000.0
,netCashUsedProvidedByFinancingActivities,-2000000.0,-5000000.0,-247300000.0,-290900000.0,31700000.0,-128200000.0,-106900000.0,-61400000.0,-60200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2000000.0,1100000.0,-3700000.0,6400000.0,-4200000.0,-56600000.0,-15400000.0,3600000.0,1900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,157700000.0,-1100000.0,-395400000.0,558200000.0,64700000.0,-22300000.0,-36900000.0,45200000.0,14900000.0
,cashAtEndOfPeriod,482700000.0,325000000.0,326100000.0,721500000.0,163300000.0,98600000.0,120900000.0,157800000.0,112600000.0
,cashAtBeginningOfPeriod,325000000.0,326100000.0,721500000.0,163300000.0,98600000.0,120900000.0,157800000.0,112600000.0,97700000.0
,operatingCashFlow,70600000.0,64300000.0,-57600000.0,-39500000.0,127900000.0,151800000.0,161000000.0,163100000.0,143500000.0
,capitalExpenditure,-36000000.0,-61600000.0,-55000000.0,-45000000.0,-45300000.0,-36000000.0,-37500000.0,-41500000.0,-32000000.0
,freeCashFlow,34600000.0,2700000.0,-112600000.0,-84500000.0,82600000.0,115800000.0,123500000.0,121600000.0,111500000.0
