date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,29782000.0,11246000.0,131506000.0,65402000.0,152699000.0,125037000.0,130876000.0,130556000.0,250727000.0,172256000.0,131829000.0,67340000.0,48227000.0,52597000.0,34825000.0,19574000.0,4284000.0,692000.0,43000.0,24636000.0,57000.0,122000.0,382000.0,431778.0,3240582.0,3194241.0
,costOfRevenue,24824000.0,18288000.0,106655000.0,62007000.0,111270000.0,127071000.0,139089000.0,147501000.0,111289000.0,106758000.0,66020000.0,45673000.0,0.0,0.0,17159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,4958000.0,-7042000.0,24851000.0,3395000.0,41429000.0,-2034000.0,-8213000.0,-16945000.0,139438000.0,65498000.0,65809000.0,21667000.0,48227000.0,52597000.0,17666000.0,19574000.0,4284000.0,692000.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.166476395138003,-0.626178196692157,0.188972366279866,0.0519097275312682,0.271311534456676,-0.0162671849132657,-0.0627540572755891,-0.129791047519838,0.556134760117578,0.380236392346275,0.499199720850496,0.321755271755272,1.0,1.0,0.507279253409907,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,1189000.0,3079000.0,3391000.0,3840000.0,3251000.0,4943000.0,4338000.0,2121000.0,1689000.0,0.0,0.0,0.0,0.0,0.0,4317000.0,6883000.0,18839000.0,11864000.0,1806000.0,1880000.0,887890.0,0.0,0.0
,GeneralAndAdministrativeExpenses,24476000.0,16376000.0,18850000.0,27219000.0,35998000.0,41567000.0,52394000.0,62480000.0,59026000.0,0.0,0.0,0.0,32373000.0,0.0,0.0,0.0,0.0,0.0,0.0,46300000.0,22089000.0,6258000.0,2776000.0,2145162.0,2219617.0,1399042.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-32000.0,-1629000.0,1000000.0,798000.0,-56000.0,-595000.0,2131000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,24476000.0,16376000.0,21452000.0,28419000.0,36498000.0,45708000.0,53942000.0,65986000.0,59026000.0,35241000.0,27188000.0,27393000.0,62430000.0,62108000.0,24646000.0,26820000.0,10339000.0,6705000.0,9908000.0,67834000.0,37220000.0,9686000.0,6224000.0,3952199.0,2219617.0,1399042.0
,costAndExpenses,49300000.0,34664000.0,128107000.0,90426000.0,147768000.0,172779000.0,193031000.0,213487000.0,170315000.0,141999000.0,93208000.0,73066000.0,62430000.0,62108000.0,41805000.0,26820000.0,10339000.0,6705000.0,9908000.0,67834000.0,37220000.0,9686000.0,6224000.0,3952199.0,2219617.0,1399042.0
,interestExpense,5923000.0,0.0,0.0,0.0,0.0,0.0,595000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,65000.0,0.0,0.0,130000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4800000.0,3227000.0,27145000.0,22243000.0,34208000.0,53067000.0,57546000.0,53894000.0,39168000.0,9745000.0,7017000.0,4634000.0,6043000.0,5583000.0,5313000.0,5278000.0,501000.0,502000.0,1591000.0,3869000.0,2657000.0,1823000.0,1709000.0,529262.0,22412.0,9681.0
,EBITDA,-14718000.0,-20191000.0,30544000.0,-2781000.0,39139000.0,5325000.0,-4609000.0,-29037000.0,119580000.0,40002000.0,45638000.0,-1092000.0,-8160000.0,-3928000.0,-1667000.0,-1968000.0,-5554000.0,-5511000.0,-8274000.0,-39329000.0,-34506000.0,-7741000.0,-4133000.0,-2991159.0,1043377.0,1804880.0
