date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,990533000.0,996810000.0,875059000.0,789582000.0,760958000.0,752520000.0,751286000.0,747468000.0,756866000.0,734731000.0,549379000.0,500717000.0,472057000.0,419261000.0,383106000.0,377317000.0,529746000.0,439660000.0,610932000.0,476908000.0,398895000.0,322200000.0,236600000.0,171800000.0,132300000.0
,costOfRevenue,535597000.0,525122000.0,449820000.0,394811000.0,375147000.0,379741000.0,389343000.0,377165000.0,383816000.0,365650000.0,289804000.0,275679000.0,245350000.0,217809000.0,194511000.0,190064000.0,277176000.0,277855000.0,262992000.0,176015000.0,144867000.0,122000000.0,99900000.0,73900000.0,58500000.0
,grossProfit,454936000.0,471688000.0,425239000.0,394771000.0,385811000.0,372779000.0,361943000.0,370303000.0,373050000.0,369081000.0,259575000.0,225038000.0,226707000.0,201452000.0,188595000.0,187253000.0,252570000.0,161805000.0,347940000.0,300893000.0,254028000.0,200200000.0,136700000.0,97900000.0,73800000.0
,grossProfitRatio,0.459284042025859,0.47319750002508,0.485954661342835,0.499974670141923,0.507006957019967,0.49537420932334,0.481764600964213,0.495409836942852,0.492887776700235,0.502334868135413,0.472488027390927,0.449431515207193,0.48025344396969,0.480493058023522,0.492278899312462,0.496275015437947,0.476775662298536,0.368023017786471,0.569523285733928,0.630924622778398,0.636829240777648,0.621353196772191,0.577768385460693,0.569848661233993,0.557823129251701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,122847000.0,127994000.0,124034000.0,113215000.0,98683000.0,101950000.0,104712000.0,110008000.0,112938000.0,111142000.0,78050000.0,70113000.0,67278000.0,58342000.0,46191000.0,33932000.0,59022000.0,62924000.0,73674000.0,52223000.0,42338000.0,34300000.0,27500000.0,22600000.0,20200000.0
,GeneralAndAdministrativeExpenses,198279000.0,191329000.0,169308000.0,153695000.0,140467000.0,139839000.0,153488000.0,152553000.0,138783000.0,128346000.0,82586000.0,59510000.0,53857000.0,45743000.0,43127000.0,52492000.0,90416000.0,109214000.0,111592000.0,51527000.0,46970000.0,40400000.0,35000000.0,151900000.0,25500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2961000.0,-1604000.0,550000.0,-1637000.0,-5308000.0,-624000.0,1268000.0,1099000.0,732000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,344052000.0,340745000.0,311646000.0,280290000.0,252766000.0,256565000.0,272284000.0,281194000.0,274007000.0,264923000.0,183064000.0,149692000.0,137329000.0,116985000.0,99756000.0,96286000.0,164529000.0,189516000.0,204105000.0,118918000.0,108698000.0,99900000.0,83400000.0,204400000.0,73000000.0
