date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,65398000000.0,59812000000.0,53762000000.0,51048000000.0,47248000000.0,46132000000.0,45600000000.0,45358000000.0,47182000000.0,46499000000.0,45803000000.0,45189000000.0,42731000000.0,41862000000.0,39620000000.0,37213000000.0,35526000000.0,31824000000.0,26578000000.0,23990000000.0,25329000000.0,25530000000.0,26266000000.0,28069000000.0,26875000000.0,22853000000.0
,costOfRevenue,56744000000.0,51445000000.0,46392000000.0,45500000000.0,42106000000.0,40830000000.0,40226000000.0,40775000000.0,42938000000.0,42795000000.0,41967000000.0,40965000000.0,38082000000.0,37628000000.0,36186000000.0,34676000000.0,33558000000.0,29848000000.0,24629000000.0,22447000000.0,22747000000.0,23865000000.0,23914000000.0,25772000000.0,24594000000.0,20881000000.0
,grossProfit,8654000000.0,8367000000.0,7370000000.0,5548000000.0,5142000000.0,5302000000.0,5374000000.0,4583000000.0,4244000000.0,3704000000.0,3836000000.0,4224000000.0,4649000000.0,4234000000.0,3434000000.0,2537000000.0,1968000000.0,1976000000.0,1949000000.0,1543000000.0,2582000000.0,1665000000.0,2352000000.0,2297000000.0,2281000000.0,1972000000.0
,grossProfitRatio,0.132328205755528,0.139888316725741,0.13708567389606,0.108682024761009,0.108830003386387,0.114931067371889,0.117850877192982,0.101040610256184,0.0899495570344623,0.0796576270457429,0.0837499727092112,0.0934740755493594,0.108796892186001,0.101141847021165,0.086673397274104,0.0681751000994276,0.0553960479648708,0.0620915032679739,0.0733313266611483,0.0643184660275115,0.101938489478463,0.0652173913043478,0.0895454199345161,0.0818340518009192,0.0848744186046512,0.0862906401785324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,182000000.0,-473000000.0,-768000000.0,372000000.0,487000000.0,266000000.0,343000000.0,318000000.0,259000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,10000000.0,51267000000.0,46428000000.0,43216000000.0,41402000000.0,35824000000.0,34934000000.0,40853000000.0,42748000000.0,42479000000.0,41566000000.0,39500000000.0,36323000000.0,37335000000.0,35850000000.0,34360000000.0,0.0,0.0,0.0,0.0,968000000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,56754000000.0,51445000000.0,46392000000.0,45500000000.0,42106000000.0,40830000000.0,40226000000.0,40775000000.0,42938000000.0,42795000000.0,41967000000.0,40965000000.0,38082000000.0,37628000000.0,36186000000.0,34676000000.0,33558000000.0,29848000000.0,24629000000.0,22447000000.0,23715000000.0,23865000000.0,23914000000.0,25772000000.0,24594000000.0,20881000000.0
,interestExpense,591000000.0,653000000.0,668000000.0,651000000.0,663000000.0,443000000.0,340000000.0,350000000.0,383000000.0,354000000.0,345000000.0,305000000.0,341000000.0,352000000.0,361000000.0,370000000.0,425000000.0,487000000.0,581000000.0,700000000.0,0.0,809000000.0,861000000.0,842000000.0,700000000.0,288000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1290000000.0,1189000000.0,1161000000.0,1195000000.0,1215000000.0,1026000000.0,994000000.0,990000000.0,988000000.0,1008000000.0,841000000.0,854000000.0,845000000.0,819000000.0,764000000.0,705000000.0,656000000.0,609000000.0,558000000.0,823000000.0,968000000.0,969000000.0,1005000000.0,1052000000.0,1197000000.0,921000000.0
