date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,428867000.0,405177000.0,247414000.0,335629000.0,198886000.0,191046000.0,191031000.0,146639000.0,83244000.0,61288678.0,30544380.0,15786617.0,11075224.0,11305907.0,11921292.0,10147995.0,7006913.0,6593193.0,2445272.0,1252901.0,492756.0,519536.0,400000.0,100000.0,100000.0
,costOfRevenue,85478000.0,75374000.0,53541000.0,54698000.0,26288000.0,62997000.0,41315000.0,28889000.0,4528000.0,5090418.0,887509.0,1481398.0,1309911.0,1199122.0,1044003.0,109781.0,155283.0,110503.0,0.0,0.0,-1051083.0,-56368.0,0.0,0.0,0.0
,grossProfit,343389000.0,329803000.0,193873000.0,280931000.0,172598000.0,128049000.0,149716000.0,117750000.0,78716000.0,56198260.0,29656871.0,14305219.0,9765313.0,10106785.0,10877289.0,10038214.0,6851630.0,6482690.0,0.0,0.0,1543839.0,575904.0,0.0,0.0,0.0
,grossProfitRatio,0.800688791630039,0.81397265886267,0.783597532880112,0.837028385508999,0.867823778445944,0.670252190571904,0.783726201506562,0.802992382654001,0.945605689298928,0.916943582956709,0.970943623671523,0.906161149028953,0.88172600391649,0.89393845181992,0.912425347856591,0.989182000976548,0.977838600250924,0.983239835387801,0.0,0.0,3.13306991695687,1.10849681254042,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,83894000.0,71276000.0,53717000.0,49144000.0,42744000.0,44641000.0,41154000.0,34215000.0,30032000.0,24129233.0,21695139.0,20015080.0,22257634.0,20909262.0,19864944.0,19183390.0,16651335.0,17897522.0,15804267.0,12385036.0,7109205.0,3171497.0,1400000.0,4200000.0,900000.0
,GeneralAndAdministrativeExpenses,61346000.0,59613000.0,46999000.0,46808000.0,32876000.0,29046000.0,28135000.0,24745000.0,19550000.0,26382290.0,18188029.0,14556933.0,10170593.0,9569381.0,8902462.0,8315029.0,7402047.0,6116761.0,4754850.0,3915854.0,3261113.0,2727856.0,1900000.0,2000000.0,900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,864000.0,767000.0,-83000.0,-4000.0,-1928000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,185863000.0,171460000.0,137138000.0,134684000.0,104185000.0,95773000.0,91096000.0,79506000.0,65040000.0,50511523.0,39883168.0,34572013.0,32428227.0,30478643.0,28767406.0,27498419.0,24053382.0,24014283.0,20809117.0,16300890.0,11421401.0,5955721.0,3300000.0,6200000.0,1800000.0
,costAndExpenses,271341000.0,246834000.0,190679000.0,189382000.0,130473000.0,158770000.0,132411000.0,108395000.0,69568000.0,55601941.0,40770677.0,36053411.0,33738138.0,31677765.0,29811409.0,27608200.0,24208665.0,24124786.0,20809117.0,16300890.0,10370318.0,5899353.0,3300000.0,6200000.0,1800000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,54000.0,70000.0,47000.0,48000.0,49575.0,27871.0,7019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,21969000.0,28795000.0,29426000.0,28993000.0,22742000.0,16716000.0,17288000.0,17273000.0,13385000.0,1499995.0,2941088.0,3764698.0,2593757.0,3157695.0,3365441.0,3237151.0,3069565.0,3798945.0,16588091.0,4509417.0,1051083.0,56368.0,0.0,0.0,0.0
