date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-06-30_FY,2014-12-31_FY
,revenue,4949000.0,21301000.0,18913000.0,6373000.0,332000.0,38000.0,0.0,0.0
,costOfRevenue,22315000.0,40749000.0,27059000.0,9758000.0,660000.0,0.0,0.0,0.0
,grossProfit,-17366000.0,-19448000.0,-8146000.0,-3385000.0,-328000.0,38000.0,0.0,0.0
,grossProfitRatio,-3.50899171549808,-0.913008778930567,-0.430709036112727,-0.531147026518123,-0.987951807228916,1.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,20413000.0,38430000.0,31863000.0,30735000.0,26347000.0,18251000.0,0.0,12881000.0
,GeneralAndAdministrativeExpenses,20801000.0,23229000.0,19839000.0,15336000.0,13022000.0,9807000.0,67590.0,5726000.0
,SellingAndMarketingExpenses,20550000.0,49555000.0,27730000.0,6857000.0,2736000.0,792000.0,0.0,95000.0
,otherExpenses,-311000.0,-511000.0,-321000.0,176000.0,25000.0,26000.0,0.0,0.0
,operatingExpenses,61764000.0,111214000.0,79432000.0,52928000.0,42105000.0,28850000.0,67590.0,0.0
,costAndExpenses,84079000.0,151963000.0,106491000.0,62686000.0,42765000.0,28850000.0,67590.0,18702000.0
,interestExpense,16167000.0,11799000.0,8282000.0,3099000.0,1602000.0,1100000.0,0.0,191000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1141000.0,1001000.0,270000.0,227000.0,155000.0,118000.0,0.0,189000.0
,EBITDA,-77989000.0,-129661000.0,-87308000.0,-56086000.0,-42278000.0,-28694000.0,-67590.0,-18513000.0
,EBITDARatio,-15.7585370781976,-6.08708511337496,-4.61629566964522,-8.80056488310058,-127.343373493976,-755.105263157895,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-79130000.0,-130662000.0,-87578000.0,-56313000.0,-42433000.0,-28812000.0,-67590.0,-18702000.0
,operatingIncomeRatio,-15.9890887047888,-6.1340782122905,-4.63057156453233,-8.83618390083163,-127.810240963855,-758.210526315789,0.0,0.0
,totalOtherIncomeExpensesNet,-66124000.0,28323000.0,-112000.0,176000.0,25000.0,26000.0,0.0,8000.0
,incomeBeforeTax,-175168000.0,-115549000.0,-93971000.0,-59101000.0,-43930000.0,-29877000.0,-67590.0,-18885000.0
,incomeBeforeTaxRatio,-35.3946251768034,-5.42458100558659,-4.96859303124835,-9.27365447983681,-132.319277108434,-786.236842105263,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-175168000.0,-115549000.0,-93971000.0,-59101000.0,-43930000.0,-29877000.0,-67590.0,-18885000.0
,netIncomeRatio,-35.3946251768034,-5.42458100558659,-4.96859303124835,-9.27365447983681,-132.319277108434,-786.236842105263,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.92802193074844,-0.61,-0.6,-0.51,-0.49,-0.330741,-0.000738,-9.89
,EPSDiluted,-0.92802193074844,-0.61,-0.6,-0.51,-0.49,-0.330741,-0.000738,-9.89
,weightedAverageShsOut,188754160.0,188754160.0,157429145.0,115975402.0,89243853.0,91564045.0,91564045.0,1908587.0
,weightedAverageShsOutDil,188754160.0,188754160.0,157429145.0,115975402.0,89243853.0,91564045.0,91564045.0,1908587.0
