date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,15906000.0,31291000.0,-4460000.0,1282000.0,21525000.0,20326000.0,15072000.0,3002000.0,-9767000.0,-909000.0,14384000.0
,depreciationAndAmortization,193671000.0,160715000.0,143819000.0,137450000.0,121464000.0,83488000.0,55327000.0,45260000.0,33688000.0,24117000.0,13104000.0
,deferredIncomeTax,58000.0,-348000.0,-2970000.0,-10742000.0,-10171000.0,-10065000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,26980000.0,16412000.0,14972000.0,13863000.0,10584000.0,6964000.0,4153000.0,1960000.0,412000.0,765000.0,332000.0
,changeInWorkingCapital,31591000.0,-18265000.0,13872000.0,-8112000.0,-217000.0,-3758000.0,-9067000.0,3570000.0,7202000.0,1019000.0,5543000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,-1745000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,-8663000.0,5827000.0,5322000.0,2574000.0,2349000.0
,otherWorkingCapital,50017000.0,9402000.0,14857000.0,9085000.0,10436000.0,-9376000.0,2607000.0,1565000.0,88000.0,-1055000.0,689000.0
,otherNonCashItems,5537000.0,15339000.0,23431000.0,12896000.0,5473000.0,6545000.0,2771000.0,2777000.0,3384000.0,3340000.0,4819000.0
,netCashProvidedByOperatingActivites,299715000.0,199490000.0,191273000.0,170323000.0,153794000.0,109258000.0,73757000.0,60146000.0,35098000.0,24374000.0,13277000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-773812000.0,-361160000.0,-484303000.0,-307314000.0,-279905000.0,-320058000.0,-201145000.0,-147664000.0,-133226000.0,-118746000.0,-107466000.0
,acquisitionsNet,0.0,-76000000.0,-117000000.0,-127000000.0,0.0,-293000000.0,-91000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50892000.0
,netCashUsedForInvestingActivites,-817745000.0,-387260000.0,-598553000.0,-434352000.0,-452972000.0,-612095000.0,-292209000.0,-168838000.0,-194927000.0,-118746000.0,-56574000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1163315000.0,-336920000.0,-369692000.0,-1026063000.0,-471602000.0,-481275000.0,-292992000.0,-738086000.0,-224973000.0,-7411000.0,-121313000.0
,commonStockIssued,285352000.0,268259000.0,0.0,107549000.0,275663000.0,369372000.0,0.0,0.0,91935000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-1726000.0,0.0,0.0,-1979000.0,0.0,0.0,0.0
,dividendsPaid,-139491000.0,-122265000.0,-93307000.0,-74592000.0,-62585000.0,-45892000.0,-32198000.0,-7633000.0,0.0,0.0,0.0
,otherFinancingActivites,-41484000.0,-20563000.0,-16928000.0,-39094000.0,-13796000.0,-12514000.0,-18913000.0,-5473000.0,-6243000.0,-1920000.0,-5577000.0
,netCashUsedProvidedByFinancingActivities,521168000.0,191396000.0,410796000.0,262692000.0,299954000.0,500853000.0,224030000.0,105670000.0,160719000.0,94669000.0,5610000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3984000.0,268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7122000.0,3894000.0,3516000.0,-1337000.0,776000.0,-1984000.0,5578000.0,-3022000.0,890000.0,297000.0,-37686000.0
,cashAtEndOfPeriod,22775000.0,15653000.0,11759000.0,8243000.0,9580000.0,8804000.0,10788000.0,5210000.0,8232000.0,7342000.0,7045000.0
,cashAtBeginningOfPeriod,15653000.0,11759000.0,8243000.0,9580000.0,8804000.0,10788000.0,5210000.0,8232000.0,7342000.0,7045000.0,44731000.0
,operatingCashFlow,299715000.0,199490000.0,191273000.0,170323000.0,153794000.0,109258000.0,73757000.0,60146000.0,35098000.0,24374000.0,13277000.0
,capitalExpenditure,-773812000.0,-361160000.0,-484303000.0,-307314000.0,-279905000.0,-320058000.0,-201145000.0,-147664000.0,-133226000.0,-118746000.0,-107466000.0
,freeCashFlow,-474097000.0,-161670000.0,-293030000.0,-136991000.0,-126111000.0,-210800000.0,-127388000.0,-87518000.0,-98128000.0,-94372000.0,-94189000.0
