Date,2018-12-31,2017-12-31
Revenue,7629000.0,0.0
Revenue Growth,0.0,
Cost of Revenue,0.0,0.0
Gross Profit,7629000.0,0.0
R&D Expenses,21965000.0,9772000.0
SG&A Expense,6844000.0,4385000.0
Operating Expenses,28809000.0,14157000.0
Operating Income,-21180000.0,-14157000.0
Interest Expense,778000.0,606000.0
Earnings before Tax,-16213000.0,-12719000.0
Income Tax Expense,24000.0,4000.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-16237000.0,-12723000.0
Preferred Dividends,0.0,0.0
Net Income Com,-16237000.0,-12723000.0
EPS,-17.76,-13.95
EPS Diluted,-17.76,-13.95
Weighted Average Shs Out,26075155.0,25408000.0
Weighted Average Shs Out (Dil),914375.0,911777.0
Dividend per Share,0.0,0.0
Gross Margin,1.0,0.0
EBITDA Margin,-1.939,
EBIT Margin,-2.0232,0.0
Profit Margin,-2.128,
Free Cash Flow margin,-2.2477,0.0
EBITDA,-14795000.0,-11715000.0
EBIT,-15435000.0,-12113000.0
Consolidated Income,-16237000.0,-12723000.0
Earnings Before Tax Margin,-2.1252,0.0
Net Profit Margin,-2.1283,0.0
