date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,497848000.0,532777000.0,506220000.0,454362000.0,402043000.0,358875000.0,332545000.0,305200000.0,292600000.0,213500000.0,182100000.0,146600000.0,118100000.0,105400000.0,89200000.0,80100000.0,67800000.0,30800000.0,23581000.0
,costOfRevenue,247270000.0,161996000.0,146430000.0,137605000.0,123986000.0,105556000.0,106185000.0,99400000.0,89200000.0,62200000.0,52900000.0,44000000.0,41300000.0,32900000.0,28600000.0,25300000.0,23600000.0,24193000.0,19442000.0
,grossProfit,250578000.0,370781000.0,359790000.0,316757000.0,278057000.0,253319000.0,226360000.0,205800000.0,203400000.0,151300000.0,129200000.0,102600000.0,76800000.0,72500000.0,60600000.0,54800000.0,44200000.0,6607000.0,4139000.0
,grossProfitRatio,0.503322299175652,0.695940327754389,0.710738414128245,0.697146768435741,0.691610101407063,0.705869731800766,0.680689831451383,0.674311926605505,0.695146958304853,0.708665105386417,0.70950027457441,0.699863574351978,0.650296359017781,0.687855787476281,0.679372197309417,0.68414481897628,0.651917404129793,0.214512987012987,0.175522666553581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,9989000.0,10251000.0,11040000.0,14323000.0,12532000.0,12556000.0,10824000.0,11700000.0,7600000.0,6600000.0,7700000.0,7600000.0,6400000.0,5000000.0,4900000.0,4000000.0,1900000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,244922000.0,216883000.0,194414000.0,166160000.0,166967000.0,164867000.0,146703000.0,95352000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
