date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,257187000.0,263296000.0,268111000.0,210255000.0,154729000.0,174006000.0,137394000.0,161020000.0,110104000.0,74056000.0,51428000.0,21642563.681183,31977178.632738
,costOfRevenue,172606000.0,166725000.0,158551000.0,129649000.0,111081000.0,113753000.0,95619000.0,90358000.0,49130000.0,29129000.0,23699000.0,18248972.884141,18627688.579218
,grossProfit,84581000.0,96571000.0,109560000.0,80606000.0,43648000.0,60253000.0,41775000.0,70662000.0,60974000.0,44927000.0,27729000.0,3393590.797042,13349490.053519
,grossProfitRatio,0.328869655153643,0.366777315264949,0.408636721357945,0.383372571401394,0.282093208125174,0.346269668861993,0.304052578715228,0.438839895665135,0.553785511879677,0.60666252565626,0.539180990899899,0.156801700899812,0.417469289796939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,29805000.0,26189000.0,24911000.0,31117000.0,17434000.0,24428000.0,18800000.0,19646000.0,0.0,14373000.0,12201000.0,7975349.219392,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,32500000.0,28447000.0,26173000.0,31956000.0,18412000.0,25968000.0,20739000.0,21889000.0,21074000.0,14373000.0,12265000.0,7975349.219392,13241441.987277
,costAndExpenses,205106000.0,195172000.0,184724000.0,161605000.0,129493000.0,139721000.0,116358000.0,112247000.0,70204000.0,43502000.0,35964000.0,26224322.103533,31869130.566495
,interestExpense,857000.0,1092000.0,1674000.0,2147000.0,1258000.0,5000.0,21000.0,30000.0,560000.0,544000.0,160000.0,84634.346754,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,429000.0,797000.0,983000.0,895000.0,0.0,0.0,64000.0,0.0,5695243.865495
,EBITDA,98692000.0,115836000.0,127667000.0,82002000.0,25665000.0,35082000.0,22019000.0,49668000.0,50151000.0,37071000.0,15528000.0,1259654.889071,5803291.931738
,EBITDARatio,0.383736347482571,0.439945916383082,0.476172182416984,0.390012128130128,0.1658706512677,0.201613737457329,0.160261729042025,0.308458576574339,0.455487539053985,0.500580641676569,0.301936688185424,0.0582026652492283,0.181482300186316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,52081000.0,68124000.0,83387000.0,48650000.0,25236000.0,34285000.0,21036000.0,48773000.0,39900000.0,30554000.0,15464000.0,-4581758.42235,108048.066243
,operatingIncomeRatio,0.202502459300042,0.258735415653865,0.311016705767387,0.231385698318708,0.163098061772518,0.197033435628656,0.153107122581772,0.302900260837163,0.362384654508465,0.412579669439343,0.300692229913666,-0.211701279471507,0.00337891180094235
,totalOtherIncomeExpensesNet,-8086000.0,-2651000.0,21288000.0,279000.0,-27386000.0,-1278000.0,-31203000.0,-3837000.0,-1835000.0,-2656000.0,-2069000.0,4078882.497946,-179743.512067
,incomeBeforeTax,43971000.0,67340000.0,104951000.0,47110000.0,-3217000.0,32879000.0,-9970000.0,45226000.0,38335000.0,26975000.0,6312000.0,597370.583402,1393517.116025
,incomeBeforeTaxRatio,0.170968983657805,0.255757778317939,0.391446080168289,0.224061258947469,-0.0207911897575761,0.188953254485478,-0.0725650319519047,0.280871941373742,0.348170820315338,0.36425137733607,0.122734697052189,0.0276016553399993,0.0435784886474733
,incomeTaxExpense,20175000.0,33350000.0,38646000.0,29252000.0,7391000.0,17277000.0,9130000.0,13763000.0,18802000.0,14020000.0,5869000.0,1478225.143796,4302736.544481
,netIncome,23796000.0,33990000.0,66305000.0,17858000.0,-10608000.0,15602000.0,-19100000.0,31463000.0,19533000.0,12955000.0,623000.0,-792111.750205,-2816318.287388
,netIncomeRatio,0.092524116693301,0.129094251336898,0.247304288149311,0.0849349599296093,-0.0685585766081342,0.0896635748192591,-0.139016259807561,0.195398087194137,0.177404998910121,0.174935184184941,0.0121140234891499,-0.0365997190477807,-0.0880727571288817
