date,,2021-03-27_FY,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-03-25_FY,2016-03-26_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-03-26_FY,2010-03-27_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-03-25_FY,2005-03-26_FY,2004-03-27_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY
,revenue,1125721000.0,1256524000.0,1200230000.0,1127815000.0,1021511000.0,943651000.0,894492000.0,831400000.0,732000000.0,686552000.0,636700000.0,564600000.0,476100000.0,439400000.0,417226000.0,368700000.0,337400000.0,279500000.0,258000000.0,224900000.0,222955000.0,223605000.0,193500000.0,154300000.0,141200000.0,117100000.0,109100000.0,93600000.0,78500000.0,70400000.0
,costOfRevenue,730526000.0,779866000.0,735002000.0,692241000.0,624622000.0,557948000.0,541142000.0,511500000.0,453900000.0,410155000.0,379200000.0,333500000.0,284600000.0,264800000.0,250804000.0,220900000.0,200600000.0,165400000.0,153100000.0,133700000.0,120233000.0,121111000.0,103300000.0,78200000.0,70700000.0,59400000.0,54200000.0,46300000.0,38600000.0,34100000.0
,grossProfit,395195000.0,476658000.0,465228000.0,435574000.0,396889000.0,385703000.0,353350000.0,320000000.0,278100000.0,276397000.0,257500000.0,231200000.0,191500000.0,174600000.0,166422000.0,147800000.0,136800000.0,114000000.0,105000000.0,91200000.0,102722000.0,102494000.0,90200000.0,76100000.0,70500000.0,57700000.0,54900000.0,47300000.0,39900000.0,36300000.0
,grossProfitRatio,0.351059454340818,0.379346514670631,0.387615706989494,0.386210504382368,0.388531303138194,0.4087347970807,0.395028686673553,0.384892951647823,0.379918032786885,0.402587131054895,0.404429087482331,0.409493446687921,0.402226423020374,0.397360036413291,0.398877347049321,0.400867914293464,0.405453467694132,0.407871198568873,0.406976744186047,0.405513561582926,0.460729743670247,0.458370787773082,0.466149870801034,0.493195074530136,0.49929178470255,0.492741246797609,0.5032080659945,0.50534188034188,0.50828025477707,0.515625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,373556000.0,337885000.0,308278000.0,279505000.0,265114000.0,243561000.0,224600000.0,204400000.0,184981000.0,177000000.0,169900000.0,148400000.0,137300000.0,126439000.0,108000000.0,102400000.0,84700000.0,81000000.0,69600000.0,66988000.0,66889000.0,64100000.0,46100000.0,41700000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,188000.0,0.0,0.0,454000.0,0.0,0.0,0.0,0.0,0.0,0.0,2158000.0,2042000.0,-430000.0,-798000.0,0.0,-502000.0,463000.0,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
