date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,2957000000.0,8094000000.0,7658000000.0,7015000000.0,6632000000.0,6416000000.0,5817000000.0,5441000000.0,4982000000.0,4504000000.0,3779000000.0,3286000000.0,3388000000.0,2842000000.0,2363000000.0,1701000000.0,1265972000.0,998351000.0,635191000.0
,costOfRevenue,4082000000.0,5884000000.0,5582000000.0,4815000000.0,4195000000.0,4187000000.0,4389000000.0,4189000000.0,3853000000.0,2044000000.0,933000000.0,755000000.0,1151000000.0,2032000000.0,1689000000.0,1215000000.0,837570000.0,586854000.0,381472000.0
,grossProfit,-1125000000.0,2210000000.0,2076000000.0,2200000000.0,2437000000.0,2229000000.0,1428000000.0,1252000000.0,1129000000.0,2460000000.0,2846000000.0,2531000000.0,2237000000.0,810000000.0,674000000.0,486000000.0,428402000.0,411497000.0,253719000.0
,grossProfitRatio,-0.380453161988502,0.273041759327897,0.27108905719509,0.313613684960798,0.367460796139928,0.347412718204489,0.245487364620939,0.230104760154383,0.226615816940988,0.546181172291297,0.753109288171474,0.770237370663421,0.660271546635183,0.285010555946517,0.285230639018197,0.285714285714286,0.338397689680341,0.412176679344239,0.399437334596995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947000000.0,891000000.0,776000000.0,694000000.0,484000000.0,419000000.0,298000000.0,252578000.0,197345000.0,84262000.0
,SellingAndMarketingExpenses,110000000.0,290000000.0,294000000.0,267000000.0,259000000.0,264000000.0,231000000.0,223000000.0,204000000.0,199000000.0,179000000.0,151000000.0,151000000.0,121000000.0,104000000.0,81000000.0,63198000.0,53587000.0,44345000.0
,otherExpenses,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
