Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,6649000.0,883000.0,0.0,0.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,6649000.0,883000.0,0.0,0.0
Receivables,2481000.0,834000.0,17484000.0,14576000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,91375000.0,88313000.0,18490000.0,14959000.0
Property Plant & Equipment Net,870425000.0,619580000.0,431535000.0,265409000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,872877000.0,621593000.0,431538000.0,
Total assets,964252000.0,709906000.0,450028000.0,280763000.0
Payables,2180000.0,0.0,3314000.0,922000.0
Short-term debt,318000000.0,78000000.0,0.0,0.0
Total current liabilities,93293000.0,70570000.0,76556000.0,35249000.0
Long-term debt,318000000.0,78000000.0,0.0,0.0
Total debt,636000000.0,156000000.0,0.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,81147000.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,318000000.0,78000000.0,41797000.0,
Total liabilities,725622000.0,149886000.0,118353000.0,75907000.0
Other comprehensive income,238630000,560020000,0.0,
Retained earnings (deficit),0.0,0.0,0.0,0.0
Total shareholders equity,238630000.0,560020000.0,331675000.0,204856000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,629351000.0,155117000.0,0.0,
Other Assets,0.0,0.0,1006000.0,
Other Liabilities,314329000.0,1316000.0,73242000.0,34327000.0
