date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,338138000.0,120888000.0,127092000.0,260706000.0,164190000.0,56812000.0,130386000.0,109296000.0,41818000.0,91808000.0,231971000.0,155980000.0,-456695000.0,219864000.0,170084000.0,-136889000.0,-37536000.0,2198000.0,-826759000.0,-450861000.0,154153000.0,76719000.0,75460000.0,43281000.0
,depreciationAndAmortization,510396000.0,524177000.0,571961000.0,581940000.0,555186000.0,494200000.0,464706000.0,410346000.0,370479000.0,335644000.0,323608000.0,305510000.0,309920000.0,288829000.0,285765000.0,257321000.0,242740000.0,238275000.0,333596000.0,465083000.0,332909000.0,180332000.0,119239000.0,81864000.0
,deferredIncomeTax,3143000.0,25931000.0,-13110000.0,-42998000.0,-1746000.0,-697000.0,-17190000.0,-8256000.0,6078000.0,-2239000.0,4736000.0,-30599000.0,8811000.0,-7532000.0,-32000.0,25118000.0,-3603000.0,7895000.0,72719000.0,-85022000.0,-8255000.0,9418000.0,1250000.0,-11715000.0
,stockBasedCompensation,8030000.0,6911000.0,5018000.0,5145000.0,3251000.0,3852000.0,3700000.0,2971000.0,2720000.0,5010000.0,3515000.0,2577000.0,4588000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-124785000.0,428945000.0,223704000.0,-114954000.0,104739000.0,-198062000.0,-44122000.0,102699000.0,84137000.0,64785000.0,-37229000.0,20914000.0,-4167000.0,95246000.0,83337000.0,-215198000.0,9039000.0,151394000.0,25667000.0,58270000.0,-91766000.0,2969000.0,229602000.0,110578000.0
,accountsReceivables,-106693000.0,-124140000.0,80571000.0,-118353000.0,-29126000.0,122840000.0,-80775000.0,-992000.0,-96107000.0,95882000.0,-58225000.0,-68912000.0,144942000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-75499000.0,10208000.0,-16310000.0,-54195000.0,-28397000.0,27677000.0,-27817000.0,38248000.0,-29882000.0,-6912000.0,-34882000.0,-20991000.0,16696000.0,15516000.0,-32250000.0,-38499000.0,-32084000.0,-23825000.0,218000.0,31372000.0,-23871000.0,-12063000.0,23042000.0,-26609000.0
,accountsPayables,48786000.0,38670000.0,-43490000.0,67574000.0,48581000.0,-48368000.0,55693000.0,-67198000.0,17142000.0,-7539000.0,18379000.0,96854000.0,-81598000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,816945000.0,941730000.0,512785000.0,289081000.0,404035000.0,299296000.0,497358000.0,541480000.0,438781000.0,354644000.0,289859000.0,327088000.0,306174000.0,310341000.0,215095000.0,131758000.0,346956000.0,337917000.0,186523000.0,160856000.0,102586000.0,194352000.0,191383000.0,-38219000.0
,otherNonCashItems,12594000.0,6034000.0,3678000.0,-6908000.0,-10905000.0,5679000.0,3106000.0,2168000.0,2441000.0,-189000.0,4825000.0,758000.0,727000.0,9571000.0,12795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,770033000.0,563850000.0,663410000.0,618267000.0,729402000.0,577945000.0,613909000.0,557536000.0,389063000.0,516832000.0,542595000.0,261725000.0,605818000.0,603430000.0,523630000.0,97112000.0,216614000.0,176346000.0,176477000.0,160466000.0,373825000.0,293297000.0,237960000.0,250053000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-553021000.0,-472433000.0,-547122000.0,-550943000.0,-650038000.0,-537975000.0,-681120000.0,-566256000.0,-533512000.0,-466694000.0,-445669000.0,-218177000.0,-386239000.0,-236240000.0,-315873000.0,-295943000.0,-405726000.0,-230504000.0,-95104000.0,-158700000.0,-480074000.0,-242390000.0,-107889000.0,-178990000.0
,acquisitionsNet,0.0,0.0,0.0,-44000000.0,0.0,31000000.0,-16000000.0,-33000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-535368000.0,-15593000.0,0.0,0.0,0.0,0.0,-20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13765000.0,-2011000.0,0.0,0.0,-135595000.0,-20571000.0,-15187000.0
,salesMaturitiesOfInvestments,406096000.0,13550000.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,2460000.0,0.0,0.0,0.0,49409000.0,56595000.0,0.0,0.0,136879000.0,0.0,2021000.0,0.0
,otherInvestingActivites,39769000.0,1870000.0,6898000.0,-1648000.0,14976000.0,-1356000.0,-399000.0,-1053000.0,-4820000.0,9543000.0,-15761000.0,-9082000.0,-3081000.0,-251000.0,-3373000.0,1596000.0,18627000.0,19082000.0,58139000.0,-321000.0,-459000000.0,-41638000.0,0.0,0.0
,netCashUsedForInvestingActivites,-638705000.0,-462489000.0,-537383000.0,-454832000.0,-589427000.0,-514362000.0,-694478000.0,-640494000.0,-520121000.0,-430534000.0,-444921000.0,-240878000.0,-371380000.0,-231299000.0,-314797000.0,-307010000.0,-393694000.0,-167096000.0,-54565000.0,-168215000.0,-1744264000.0,-996732000.0,-163312000.0,-192764000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1077718000.0,-1194836000.0,-661299000.0,-498682000.0,-339121000.0,-680000000.0,-145000000.0,-96619000.0,-470116000.0,-398758000.0,-720173000.0,-348275000.0,-234447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
