date,,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY
,revenue,893332870.0,280393970.0,-31965700.0,30638610.0,-85828260.0,-290500000.0,-268300000.0,528100000.0,227800000.0,102600000.0
,costOfRevenue,42364200.0,10426460.0,3695690.0,4477630.0,4463520.0,3900000.0,13100000.0,12800000.0,6000000.0,2700000.0
,grossProfit,850968670.0,269967510.0,-35660780.0,26163240.0,-90285570.0,-294600000.0,-281400000.0,515200000.0,221800000.0,99900000.0
,grossProfitRatio,0.952577363463633,0.962814963531491,1.11559515355522,0.853930383917547,1.05193289482974,1.01411359724613,1.0488259411107,0.975572808180269,0.973661106233538,0.973684210526316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,42364200.0,10426460.0,3695690.0,4477630.0,4463520.0,3900000.0,13100000.0,12800000.0,6000000.0,2700000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,850968670.0,269967520.0,-35661390.0,26160990.0,-90291780.0,-294500000.0,-281400000.0,515300000.0,221800000.0,99900000.0
,EBITDARatio,0.952577,0.962815,1.115614,0.853857,1.052005,1.013769,1.048826,0.975762,0.973661,0.973684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,850968670.0,269967510.0,-35661390.0,26160990.0,-90291770.0,-294500000.0,-281400000.0,515300000.0,221800000.0,99900000.0
,operatingIncomeRatio,0.952577363463633,0.962814963531491,1.11561423650976,0.853856947165684,1.05200513210917,1.01376936316695,1.0488259411107,0.975762166256391,0.973661106233538,0.973684210526316
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,850968670.0,269967520.0,-35661390.0,26160990.0,-90291780.0,-294500000.0,-281400000.0,515300000.0,221800000.0,99900000.0
,incomeBeforeTaxRatio,0.952577363463633,0.962814999195596,1.11561423650976,0.853856947165684,1.05200524862091,1.01376936316695,1.0488259411107,0.975762166256391,0.973661106233538,0.973684210526316
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,850968670.0,269967520.0,-35661390.0,26160990.0,-90291780.0,-294500000.0,-281400000.0,515300000.0,221800000.0,99900000.0
,netIncomeRatio,0.952577363463633,0.962814999195596,1.11561423650976,0.853856947165684,1.05200524862091,1.01376936316695,1.0488259411107,0.975762166256391,0.973661106233538,0.973684210526316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.90891,2.64156,-1.30628,1.11799,-3.3691,-14.15865,-10.01423,9.90962,5.7018,6.84247
,EPSDiluted,3.90891,2.64156,-1.30628,1.11799,-3.3691,-14.15865,-10.01423,9.90962,5.7018,6.84247
,weightedAverageShsOut,217700000.0,102200000.0,27300000.0,23400000.0,26800000.0,20800000.0,28100000.0,52000000.0,38900000.0,14600000.0
,weightedAverageShsOutDil,217700000.0,102200000.0,27300000.0,23400000.0,26800000.0,20800000.0,28100000.0,52000000.0,38900000.0,14600000.0
