date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,5255000000.0,5517900000.0,5878300000.0,5543100000.0,3906900000.0,3495800000.0,3161800000.0,2782700000.0,2894900000.0,3442300000.0,2313400000.0,1768900000.0,2054800000.0,1566200000.0,1531800000.0,1260600000.0,1266900000.0,1069100000.0,1084500000.0,1214600000.0,2073900000.0
,costOfRevenue,3539200000.0,3544300000.0,3639600000.0,3509300000.0,2610000000.0,2302600000.0,2076900000.0,1844300000.0,1943000000.0,2433500000.0,1357400000.0,1148200000.0,1309300000.0,975700000.0,942800000.0,842100000.0,857000000.0,768100000.0,799000000.0,1000000000.0,1355000000.0
,grossProfit,1715800000.0,1973600000.0,2238700000.0,2033800000.0,1296900000.0,1193200000.0,1084900000.0,938400000.0,951900000.0,1008800000.0,956000000.0,655800000.0,745500000.0,590500000.0,589000000.0,418500000.0,409900000.0,301000000.0,285500000.0,214600000.0,718900000.0
,grossProfitRatio,0.32650808753568,0.357672302868845,0.38084139972441,0.36690660460753,0.331951163326422,0.341323874363522,0.343127332532102,0.337226434757609,0.328819648347093,0.293059872759492,0.413244575084292,0.370738877268359,0.362809032509247,0.377027199591368,0.384514949732341,0.331984769157544,0.323545662641092,0.28154522495557,0.263254956201014,0.176683681870575,0.346641593133709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,642900000.0,640900000.0,650700000.0,594400000.0,452300000.0,396700000.0,366600000.0,334200000.0,367500000.0,362500000.0,248000000.0,198800000.0,233900000.0,133000000.0,101200000.0,93700000.0,94400000.0,85500000.0,67900000.0,80900000.0,69200000.0
,GeneralAndAdministrativeExpenses,258700000.0,284000000.0,293300000.0,284900000.0,230300000.0,182300000.0,180900000.0,148500000.0,160600000.0,192400000.0,129900000.0,104500000.0,122400000.0,177300000.0,177700000.0,153900000.0,146000000.0,127900000.0,163300000.0,205700000.0,233400000.0
,SellingAndMarketingExpenses,278700000.0,301000000.0,324700000.0,315900000.0,238000000.0,204300000.0,200000000.0,171200000.0,180900000.0,195100000.0,145600000.0,120900000.0,134400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100100000.0
,otherExpenses,-8600000.0,-11800000.0,-7100000.0,-8100000.0,-600000.0,7700000.0,-4400000.0,3100000.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
