date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-766643000.0,-1036086000.0,-590174000.0,-147000.0,226120000.0,178760000.0,151850000.0,86400000.0,59624709.01251,4403786.37
,depreciationAndAmortization,347500000.0,413120000.0,158757000.0,100724000.0,72757000.0,57322673.2227,43906140.95372,28203835.77936,15143804.52028,7754634.12
,deferredIncomeTax,-42431000.0,-46037000.0,-46595000.0,-18473000.0,-18895000.0,-22535152.1433,-4237194.31102,-6376978.4436,-132270.19571,-2419988.97
,stockBasedCompensation,36246000.0,59172000.0,124253000.0,77415000.0,67824000.0,34321544.73162,25197937.87131,4634544.29904,807883.71011,403559.85
,changeInWorkingCapital,298928000.0,573165000.0,484995000.0,-75436000.0,130319000.0,9970533.15702,-82376818.09185,61132974.012,-31559234.26643,-18937943.145
,accountsReceivables,-7779000.0,17641000.0,6000000.0,-164231000.0,22928000.0,-69751002.9399,-103979103.82921,6770257.7184,-68689321.40872,-29949508.26
,inventory,699000.0,-3551000.0,-971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,821000.0,55000.0,-390000.0,-196000.0,-248000.0,555290.80734,-279449.2045,-42651.96912,-832595.0359,680483.235
,otherWorkingCapital,424151000.0,751291000.0,439044000.0,22565000.0,96273000.0,43762799.80404,10607104.01039,28457778.01608,30626876.3813,10516332.255
,otherNonCashItems,0.0,0.0,0.0,0.0,29000.0,34321544.73162,25197937.87131,4634544.29904,807883.71011,0.0
,netCashProvidedByOperatingActivites,-108821000.0,-31730000.0,163081000.0,288657000.0,524030000.0,362520626.8776,176539122.59212,180022768.39224,46461193.61645,-6307437.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-79414000.0,-161275000.0,-276253000.0,-177251000.0,-381982000.0,-104218840.83522,-48873804.94005,-55202532.23232,-44870980.16637,-18204075.12
,acquisitionsNet,0.0,0.0,-46276000.0,0.0,-4212000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-98426000.0,-344722000.0,-298746000.0,-2534619000.0,-2370925000.0,-1677555023.39016,-1344029961.5136,-173227960.6416,-4944162.66824,-933837.87
,salesMaturitiesOfInvestments,171660000.0,419777000.0,563354000.0,2518313000.0,2615741000.0,1704902749.96224,651478361.06908,107595009.95976,4350866.14412,9299443.125
,otherInvestingActivites,5523000.0,35003000.0,-34056000.0,-29565000.0,-15071000.0,1469481.8833801,413330.49597013,2435786.20296001,-3936990.44845001,14870.3100000024
,netCashUsedForInvestingActivites,-657000.0,-51217000.0,-91977000.0,-223122000.0,-156449000.0,-75401632.37976,-741012074.8886,-118399696.7112,-49401267.13894,-9823599.555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-89162000.0,-13792000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1878784.81,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,680820111.93455,0.0,0.0,0.0
,commonStockRepurchased,0.0,-5058000.0,-196957000.0,-143389000.0,-44406000.0,-50239117.33788,0.0,0.0,0.0,-15769391.82
,dividendsPaid,0.0,0.0,-42955000.0,-63087000.0,-54026000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,20863000.0,93247000.0,17230000.0,22254000.0,20388000.0,23411742.5979,-20366065.72817,-3580880.67144,460233.61854,126134167.8
,netCashUsedProvidedByFinancingActivities,-68299000.0,74397000.0,-222682000.0,-184222000.0,-78044000.0,-26827374.73998,660454046.20638,-3580880.67144,-1418551.19146,110364775.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1376000.0,567000.0,10571000.0,-5294000.0,7197000.0,-23434288.68876,6497277.74634,2208927.1788,285600.25836,549070.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-179153000.0,-7983000.0,-141007000.0,-123981000.0,296734000.0,236857331.0691,102478371.65624,60251118.1884,-4073024.45559001,94782809.145
,cashAtEndOfPeriod,358548000.0,537701000.0,545684000.0,686691000.0,810672000.0,513797015.47872,264622522.95419,158410158.7212,101099969.7682,105900735.315
,cashAtBeginningOfPeriod,537701000.0,545684000.0,686691000.0,810672000.0,513938000.0,276939684.40962,162144151.29795,98159040.5328,105172994.22379,11117926.17
,operatingCashFlow,-108821000.0,-31730000.0,163081000.0,288657000.0,524030000.0,362520626.8776,176539122.59212,180022768.39224,46461193.61645,-6307437.45
,capitalExpenditure,-79414000.0,-161275000.0,-276253000.0,-177251000.0,-381982000.0,-104218840.83522,-48873804.94005,-55202532.23232,-44870980.16637,-18204075.12
,freeCashFlow,-188235000.0,-193005000.0,-113172000.0,111406000.0,142048000.0,258301786.04238,127665317.65207,124820236.15992,1590213.45008,-24511512.57
