date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,478596000.0,317180000.0,384997000.0,420318000.0,387832000.0,300360000.0,133112000.0,119646000.0,97728000.0,71937000.0,68701000.0,51350000.0,31331000.0,9696000.0
,costOfRevenue,265798000.0,149495000.0,176223000.0,212355000.0,157842000.0,144937000.0,51154000.0,46683000.0,37019000.0,26616000.0,21560000.0,17047000.0,12675000.0,4896000.0
,grossProfit,212798000.0,167685000.0,208774000.0,207963000.0,229990000.0,155423000.0,81958000.0,72963000.0,60709000.0,45321000.0,47141000.0,34303000.0,18656000.0,4800000.0
,grossProfitRatio,0.444629708564217,0.528674569644996,0.542274355384587,0.494775384351848,0.593014501124198,0.517455719802903,0.615707073742412,0.609823980743192,0.621203749181401,0.630009591726094,0.686176329311073,0.668023369036027,0.595448597235964,0.495049504950495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,179993000.0,98344000.0,120046000.0,112279000.0,97745000.0,85405000.0,56625000.0,53132000.0,46392000.0,40156000.0,27725000.0,19790000.0,14310000.0,9924000.0
,GeneralAndAdministrativeExpenses,130025000.0,88762000.0,101789000.0,105831000.0,64454000.0,77981000.0,34191000.0,32181000.0,27225000.0,20178000.0,15912000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1170000.0,-69000.0,422000.0,-2223000.0,59000.0,468000.0,-108000.0,-199000.0,-232000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,310018000.0,187106000.0,221835000.0,218110000.0,162199000.0,163386000.0,90816000.0,85313000.0,73617000.0,60334000.0,43637000.0,0.0,0.0,0.0
,costAndExpenses,575816000.0,336601000.0,398058000.0,430465000.0,320041000.0,308323000.0,141970000.0,131996000.0,110636000.0,86950000.0,65197000.0,46758000.0,33341000.0,19116000.0
,interestExpense,12952000.0,11133000.0,14255000.0,10378000.0,0.0,0.0,15000.0,4000.0,53000.0,69000.0,29000.0,52000.0,74000.0,78000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,76513000.0,66401000.0,79027000.0,66738000.0,26703000.0,40641000.0,5107000.0,3715000.0,3531000.0,3159000.0,1873000.0,841000.0,606000.0,467000.0
,EBITDA,-20707000.0,46980000.0,65966000.0,56591000.0,94494000.0,32678000.0,-3751000.0,-8635000.0,-9377000.0,-11854000.0,5377000.0,5433000.0,-1404000.0,-8953000.0
,EBITDARatio,-0.0432661367834248,0.14811778800681,0.17134159486957,0.134638535584962,0.243646733637245,0.108796111333067,-0.0281792776008174,-0.0721712384868696,-0.0959499836280288,-0.164783074078708,0.0782666918967701,0.105803310613437,-0.0448118476907855,-0.923370462046205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-97220000.0,-19421000.0,-13061000.0,-10147000.0,67791000.0,-7963000.0,-8858000.0,-12350000.0,-12908000.0,-15013000.0,3504000.0,4592000.0,-2010000.0,-9420000.0
,operatingIncomeRatio,-0.203135838995729,-0.0612302162809761,-0.0339249396748546,-0.0241412454379779,0.174794756492502,-0.0265115195099214,-0.0665454654726847,-0.103221169115558,-0.132080877537656,-0.208696498324923,0.0510036244013915,0.0894255111976631,-0.0641537135744151,-0.971534653465347
,totalOtherIncomeExpensesNet,-5089000.0,-2705000.0,-5614000.0,-13747000.0,-4673000.0,-35218000.0,-108000.0,-199000.0,-232000.0,-241000.0,-58000.0,-32000.0,-9000.0,135000.0
,incomeBeforeTax,-114852000.0,-32484000.0,-32852000.0,-33998000.0,63690000.0,-42906000.0,-8745000.0,-12331000.0,-12911000.0,-15031000.0,3743000.0,4559000.0,-1914000.0,-8709000.0
,incomeBeforeTaxRatio,-0.239976932527643,-0.102415032473674,-0.0853305350431302,-0.0808863765054078,0.164220590358712,-0.142848581701958,-0.0656965562834305,-0.103062367316918,-0.132111574983628,-0.208946717266497,0.054482467504112,0.0887828627069133,-0.061089655612652,-0.898205445544555
,incomeTaxExpense,-16259000.0,-12586000.0,-6653000.0,-24811000.0,2398000.0,-575000.0,-1704000.0,402000.0,341000.0,6993000.0,-6371000.0,230000.0,0.0,0.0
,netIncome,-98593000.0,-19898000.0,-26199000.0,-9187000.0,61292000.0,-42331000.0,-7041000.0,-12733000.0,-13252000.0,-22024000.0,10114000.0,4329000.0,-1914000.0,-8709000.0
,netIncomeRatio,-0.206004646925591,-0.0627340942051832,-0.0680498809081629,-0.0218572604551792,0.158037500773531,-0.140934212278599,-0.0528953062083058,-0.10642227905655,-0.135600851342502,-0.306156776067948,0.147217653309268,0.0843037974683544,-0.061089655612652,-0.898205445544555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.35,-0.28,-0.38,-0.14,0.96,-0.79,-0.19,-0.37,-0.4,-0.68,0.33,0.18,-0.062938,-0.859808
,EPSDiluted,-1.35,-0.28,-0.38,-0.14,0.91,-0.79,-0.19,-0.37,-0.4,-0.68,0.3,0.17,-0.062938,-0.859808
,weightedAverageShsOut,73133000.0,71005000.0,68490000.0,66252000.0,63781000.0,53378000.0,36472000.0,34012000.0,33198000.0,32573000.0,26743000.0,24655000.0,30411122.0,10129000.0
,weightedAverageShsOutDil,73133000.0,71005000.0,68490000.0,66252000.0,67653000.0,53378000.0,36472000.0,34012000.0,33198000.0,32573000.0,29478000.0,26038000.0,30411122.0,11512000.0
