Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,3000.0,1000.0,3000.0,6000.0,6649.0,9102.0,10413.0,14716.0,10223.0,7592.0
Stock-based compensation,3814000.0,6297000.0,9074000.0,15784000.0,1579914.0,307326.0,1962085.0,4005404.0,478865.0,1085164.0
Operating Cash Flow,-7801000.0,-6206000.0,-4502000.0,-3753000.0,-5515479.0,-6715667.0,-8303825.0,-10137972.0,7860098.0,-3504687.0
Capital Expenditure,-36000.0,0.0,-2000.0,0.0,-3528.0,-6505.0,-3371.0,-22146.0,-8801.0,-2219.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-36000.0,0.0,-2000.0,0.0,-3528.0,-6505.0,-3371.0,-22146.0,-8801.0,-2219.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,1070000.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,14932000.0,5039000.0,6147000.0,3586000.0,5350000.0,6302620.0,3597100.0,3054040.0,4900000.0,4105000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,14932000.0,5039000.0,6147000.0,3495000.0,5855756.0,5987620.0,3418350.0,2904040.0,4655000.0,3899750.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,7095000.0,-1167000.0,1643000.0,-258000.0,336749.0,-734552.0,-4888846.0,-7256078.0,12506297.0,392844.0
Free Cash Flow,-7837000.0,-6206000.0,-4504000.0,-3753000.0,-5519007.0,-6722172.0,-8307196.0,-10160118.0,7851297.0,-3506906.0
Net Cash/Marketcap,0.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
