date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,98022000.0,60825000.0,33573000.0,17341000.0,612000.0,57107000.0,71502000.0,62462000.0
,depreciationAndAmortization,4134000.0,3291000.0,2979000.0,1891000.0,1915000.0,2027000.0,1867000.0,1853000.0
,deferredIncomeTax,7027000.0,7929000.0,21665000.0,22983000.0,26000.0,0.0,274000.0,0.0
,stockBasedCompensation,7079000.0,7183000.0,6382000.0,5544000.0,4681000.0,3730000.0,3390000.0,3070000.0
,changeInWorkingCapital,29141000.0,-14909000.0,-4555000.0,-35304000.0,-1704000.0,46927000.0,247000.0,4438000.0
,accountsReceivables,1182000.0,-10003000.0,-5390000.0,-2624000.0,-285000.0,4041000.0,-6643000.0,4948000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,205000.0,-654000.0,919000.0,334000.0,725000.0,-1026000.0,689000.0,-80000.0
,otherWorkingCapital,14240000.0,-21593000.0,-15757000.0,18281000.0,37669000.0,76590000.0,80059000.0,-532000.0
,otherNonCashItems,10628000.0,12833000.0,4489000.0,12383000.0,15124000.0,7487000.0,10097000.0,7376000.0
,netCashProvidedByOperatingActivites,188158000.0,116373000.0,111622000.0,96692000.0,81679000.0,109097000.0,76903000.0,66859000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-18637000.0,-1978000.0,-5366000.0,-2254000.0,-1275000.0,-921000.0,-3874000.0,-1510000.0
,acquisitionsNet,0.0,0.0,0.0,-5000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-436411000.0,-57699000.0,-46048000.0,-30346000.0,-24222000.0,-18164000.0,-19653000.0,-12127000.0
,salesMaturitiesOfInvestments,0.0,6419000.0,22531000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-157000.0,-944000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-421781000.0,-49900000.0,-19213000.0,-21773000.0,-16715000.0,2502000.0,-10059000.0,-2288000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1406000.0,-86250000.0,-13263000.0,-87038000.0,-162600000.0,-121680000.0,-15620000.0,-26000000.0
,commonStockIssued,749339000.0,147122000.0,193504000.0,0.0,203233000.0,0.0,0.0,0.0
,commonStockRepurchased,-6024000.0,-5883000.0,-2000.0,-2000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-74044000.0,-76435000.0,-69325000.0,-46454000.0,-80457000.0,-67815000.0,-47089000.0,-16789000.0
,otherFinancingActivites,-488652000.0,-134272000.0,-201388000.0,-11556000.0,-62579000.0,-175183000.0,-13771000.0,-3941000.0
,netCashUsedProvidedByFinancingActivities,270660000.0,-64709000.0,-90210000.0,-59671000.0,-101211000.0,-110104000.0,-74901000.0,-46169000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,130000.0,-144000.0,8000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,37167000.0,1620000.0,2207000.0,15248000.0,-36247000.0,1495000.0,-8057000.0,18402000.0
,cashAtEndOfPeriod,90377000.0,53210000.0,51590000.0,49383000.0,34135000.0,68584000.0,68809000.0,75818000.0
,cashAtBeginningOfPeriod,53210000.0,51590000.0,49383000.0,34135000.0,70382000.0,67089000.0,76866000.0,57416000.0
,operatingCashFlow,188158000.0,116373000.0,111622000.0,96692000.0,81679000.0,109097000.0,76903000.0,66859000.0
,capitalExpenditure,-19637000.0,-6150000.0,-5366000.0,-2254000.0,-1275000.0,-921000.0,-3874000.0,-1510000.0
,freeCashFlow,168521000.0,110223000.0,106256000.0,94438000.0,80404000.0,108176000.0,73029000.0,65349000.0
