Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,597529811.8669,373102932.2854,75350611.951,20181173.9331
Revenue Growth,0.601514649608349,3.9515580912339,2.73370806875681,
Cost of Revenue,473732706.2229,290090840.3869,111276025.9179,46767524.2644
Gross Profit,123797105.644,83012091.8984,-35925413.9669,-26586350.3312
R&D Expenses,77784081.042,42335701.3301,13134917.2066,3838391.6192
SG&A Expense,151508393.6324,74574818.6215,79768610.5112,26405176.3981
Operating Expenses,229292474.6744,116910519.9516,92903527.7178,30243568.0173
Operating Income,-105495369.0304,-33898428.0532,-128828941.6847,-56829918.3485
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-85432272.0695,-85046402.6602,-170195680.3456,-87292404.8683
Income Tax Expense,3760926.1939,1342351.8742,452267.8186,373594.2074
Net Income - Non-Controlling int,-1924891.4616,0.0,-205903.5277,-294561.7008
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-89193198.2634,-86388754.5345,-170647948.1641,-87665999.0756
Preferred Dividends,0.0,0.0,0.0,60842397.1653
Net Income Com,-89193198.2634,-86388754.5345,-170647948.1641,-148508396.2409
EPS,-0.3821,-1.2349,-2.9402,-1.4975
EPS Diluted,-0.3821,-1.2349,-2.9402,-1.4975
Weighted Average Shs Out,40301415.919,42092319.2261,,
Weighted Average Shs Out (Dil),33726150.9407,10571126.058,8356885.5292,9019921.4297
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.2072,0.2225,-0.4768,-1.3174
EBITDA Margin,0.0019,-0.0159,-0.2808,-0.6597
EBIT Margin,-0.143,-0.2279,-2.2587,-4.3254
Profit Margin,-0.0216,-0.0351,-0.3261,-1.1337
Free Cash Flow margin,0.1075,0.1295,-0.4609,-2.5706
EBITDA,7540955.1375,-39037031.4389,-146938948.8841,-86411030.6578
EBIT,-85432272.0695,-85046402.6602,-170195680.3456,-87292404.8683
Consolidated Income,-81768596.2373,-27773579.2019,-131244924.406,-57539362.1938
Earnings Before Tax Margin,-0.143,-0.2279,-2.2587,-4.3254
Net Profit Margin,-0.1493,-0.2315,-2.2647,-4.3439
