date,,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY
,revenue,13730030.0,11127930.0,15285210.0,5020390.0,4393250.0,3100000.0,4780000.0,4280000.0,700000.0
,costOfRevenue,7358350.0,8128790.0,6795010.0,1939470.0,1784280.0,1280000.0,1190000.0,880000.0,290000.0
,grossProfit,6371680.0,2999140.0,8490200.0,3002190.0,2353180.0,1820000.0,3270000.0,3110000.0,400000.0
,grossProfitRatio,0.464068905894597,0.269514635695947,0.555451969583669,0.597999358615566,0.535635349684175,0.587096774193548,0.684100418410042,0.726635514018692,0.571428571428571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,7358350.0,8128790.0,6795010.0,1939470.0,1784280.0,1280000.0,1190000.0,880000.0,290000.0
,interestExpense,122857420.0,-177219930.0,592705440.0,28897750.0,-13006650.0,80620000.0,-189210000.0,-54470000.0,-9870000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,252086520.0,-351440720.0,1193901080.0,60876420.0,-23404320.0,163060000.0,-374820000.0,-105540000.0,-19340000.0
,EBITDARatio,18.360231,-31.581859,78.108255,12.125835,-5.327336,52.6,-78.414226,-24.658879,-27.628571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,6371680.0,2999140.0,8490200.0,3080920.0,2608970.0,1820000.0,3600000.0,3400000.0,400000.0
,operatingIncomeRatio,0.464068905894597,0.269514635695947,0.555451969583669,0.613681407221351,0.593858760598646,0.587096774193548,0.753138075313807,0.794392523364486,0.571428571428571
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,129229100.0,-174220790.0,601195640.0,31978670.0,-10397670.0,82440000.0,-185610000.0,-51070000.0,-9470000.0
,incomeBeforeTaxRatio,9.41214986420277,-15.6561723519109,39.3318534714276,6.3697581263607,-2.36673760883173,26.5935483870968,-38.8305439330544,-11.9322429906542,-13.5285714285714
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,129229100.0,-174220790.0,601195640.0,31978670.0,-10397670.0,82440000.0,-185610000.0,-51070000.0,-9470000.0
,netIncomeRatio,9.41214986420277,-15.6561723519109,39.3318534714276,6.3697581263607,-2.36673760883173,26.5935483870968,-38.8305439330544,-11.9322429906542,-13.5285714285714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.66425,-2.62578,6.28537,0.72761,-0.28026,3.63974,-10.42753,-2.46715,-4.50952
,EPSDiluted,1.66425,-2.62578,6.28537,0.72761,-0.28026,3.63974,-10.42753,-2.46715,-4.50952
,weightedAverageShsOut,77650000.0,66350000.0,95650000.0,43950000.0,37100000.0,22650000.0,17800000.0,20700000.0,2100000.0
,weightedAverageShsOutDil,77650000.0,66350000.0,95650000.0,43950000.0,37100000.0,22650000.0,17800000.0,20700000.0,2100000.0
