date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,547503000.0,606682000.0,662127000.0,626262000.0,633106000.0,596510000.0,495954000.0,418204000.0
,costOfRevenue,101536000.0,99549000.0,92367000.0,65541000.0,129864000.0,116690000.0,115525000.0,106550000.0
,grossProfit,445967000.0,507133000.0,569760000.0,560721000.0,503242000.0,479820000.0,380429000.0,311654000.0
,grossProfitRatio,0.814547134901544,0.83591238902753,0.860499571834406,0.895345717926363,0.794877950927649,0.804378803372953,0.767065090714058,0.745220036154604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,73970000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,119715000.0,136631000.0,133654000.0,119065000.0,162066000.0,147614000.0,229647000.0,146815000.0
,SellingAndMarketingExpenses,183448000.0,217432000.0,232884000.0,209813000.0,211032000.0,211779000.0,210754000.0,186274000.0
,otherExpenses,-11226000.0,1555000.0,722000.0,277000.0,308000.0,105000.0,281000.0,1901000.0
,operatingExpenses,416439000.0,470940000.0,470348000.0,417517000.0,447927000.0,432051000.0,458565000.0,333089000.0
,costAndExpenses,517975000.0,570489000.0,562715000.0,483058000.0,447927000.0,432051000.0,458565000.0,333089000.0
,interestExpense,37856000.0,0.0,27717000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,113276000.0,116877000.0,103810000.0,88639000.0,74829000.0,72658000.0,18164000.0,9260000.0
,EBITDA,142804000.0,153070000.0,203222000.0,231843000.0,260008000.0,237117000.0,55553000.0,94375000.0
,EBITDARatio,0.260827794550897,0.252306809827883,0.306922992114806,0.370201289556128,0.410686362157364,0.397507166686225,0.112012404376212,0.225667377643447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,29528000.0,36193000.0,99412000.0,143204000.0,185179000.0,164459000.0,37389000.0,85115000.0
,operatingIncomeRatio,0.0539321245728334,0.059657283387343,0.150140380923901,0.228664680277583,0.292492884287939,0.275701999966472,0.0753880400198405,0.203525073887385
,totalOtherIncomeExpensesNet,-928081000.0,-480698000.0,-14766000.0,-8671000.0,-8221000.0,-6621000.0,-14794000.0,-15873000.0
,incomeBeforeTax,-936409000.0,-475279000.0,56929000.0,122162000.0,176958000.0,157838000.0,22595000.0,69242000.0
,incomeBeforeTaxRatio,-1.7103267014062,-0.783407122677119,0.0859789738222426,0.195065324097582,0.279507696973335,0.264602437511525,0.0455586606822407,0.16556991324808
,incomeTaxExpense,-119289000.0,-29955000.0,18120000.0,-102281000.0,588000.0,0.0,0.0,0.0
,netIncome,-817120000.0,-445324000.0,38809000.0,224443000.0,176370000.0,157838000.0,591596000.0,104690000.0
,netIncomeRatio,-1.49244844320488,-0.734031996993483,0.0586126226539622,0.358385148707729,0.278578942546746,0.264602437511525,1.19284449767519,0.250332373674092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-12.1967310993358,-6.65,0.551907050826246,3.13201043803464,2.463268,2.204441,8.262514,1.462151
,EPSDiluted,-12.1967310993358,-6.65,0.550115525819666,3.12912850112231,2.463268,2.204441,8.262514,1.462151
,weightedAverageShsOut,66995000.0,66995000.0,70318000.0,71661000.0,71600000.0,71600000.0,71600000.0,71600000.0
,weightedAverageShsOutDil,66995000.0,66995000.0,70547000.0,71727000.0,71600000.0,71600000.0,71600000.0,71600000.0
