date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-28771000.0,-20461000.0,-9856000.0,-12299000.0,-16953000.0
,depreciationAndAmortization,39000.0,35000.0,387000.0,239000.0,169000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2066000.0,2231000.0,1783000.0,1394000.0,1628000.0
,changeInWorkingCapital,1101000.0,3435000.0,-1205000.0,-1398000.0,2752000.0
,accountsReceivables,0.0,0.0,-63000.0,129000.0,95000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1047000.0,4185000.0,-462000.0,-846000.0,863000.0
,otherWorkingCapital,0.0,0.0,-538000.0,-1352000.0,1713000.0
,otherNonCashItems,-722000.0,-177000.0,-132000.0,-3000.0,275000.0
,netCashProvidedByOperatingActivites,-26287000.0,-14937000.0,-9023000.0,-12067000.0,-12129000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-44000.0,-12000.0,-90000.0,-12000.0,-17000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-30618000.0,-94408000.0,-98346000.0,-3869000.0,-7615000.0
,salesMaturitiesOfInvestments,47198000.0,101098000.0,38421000.0,10325000.0,13955000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,13000.0
,netCashUsedForInvestingActivites,16536000.0,6678000.0,-60015000.0,6444000.0,6336000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,707000.0,0.0,79149000.0,15017000.0,4479000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,61000.0,143000.0,1027000.0,530000.0,255000.0
,netCashUsedProvidedByFinancingActivities,768000.0,143000.0,80176000.0,15547000.0,4734000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-8983000.0,-8116000.0,11138000.0,9924000.0,-1059000.0
,cashAtEndOfPeriod,7060000.0,16043000.0,24159000.0,13021000.0,3097000.0
,cashAtBeginningOfPeriod,16043000.0,24159000.0,13021000.0,3097000.0,4156000.0
,operatingCashFlow,-26287000.0,-14937000.0,-9023000.0,-12067000.0,-12129000.0
,capitalExpenditure,-44000.0,-12000.0,-90000.0,-12000.0,-17000.0
,freeCashFlow,-26331000.0,-14949000.0,-9113000.0,-12079000.0,-12146000.0
